Id	Entry	Left	Right	LeftStoich	RightStoich	Name
1658018	R00426	503927 850326	850531 370779	1.0 1.0	1.0 1.0	GTP diphosphohydrolase (diphosphate-forming);            Guanosine 5'-triphosphate pyrophosphohydrolase
1658022	R01757	1184609 1004651	867391 1184647 1004637	1.0 1.0	1.0 1.0 1.0	L-Arabinose:NAD+ 1-oxidoreductase
1658025	R01758	1004656 1184609	867391 1184647 1004651	1.0 1.0	1.0 1.0 1.0	L-Arabitol:NAD+ 1-oxidoreductase
1658027	R01760	937890 503927	1102605 1004651	1.0 1.0	1.0 1.0	beta-L-Arabinoside arabinohydrolase
1658031	R00430	850326 370761	849822 259799	1.0 1.0	1.0 1.0	GTP:pyruvate 2-O-phosphotransferase
1658033	R01761	1004651	1009389	1.0	1.0	L-Arabinose aldose-ketose-isomerase
1658037	R00417	1341016 818455	467444 1345184	1.0 1.0	1.0 1.0	UDP-N-acetyl-D-glucosamine:protein beta-N-acetyl-D-glucosaminyltransferase
1658041	R01748	907982 503927	1199435 507804	1.0 1.0	1.0 1.0	D-Glycerate-2-phosphate phosphohydrolase
1658044	R00418	818455	802153	1.0	1.0	UDP-N-acetyl-D-glucosamine 4-epimerase
1658048	R01749	507804 1302031 1184609	1184647 903325 867391	1.0 1.0 1.0	1.0 1.0 1.0	D-Glycerate:NAD+ oxidoreductase (carboxylating)
1658052	R01740	507201 1184639	867391 975716 1185159	1.0 1.0	1.0 1.0 1.0	D-Gluconate:NADP+ 5-oxidoreductase
1658054	R00410	753073 627321	1087032 753040	1.0 1.0	1.0 1.0	succinyl-CoA:acetoacetate CoA-transferase
1658060	R01741	507201 621156	903668 621160	1.0 1.0	1.0 1.0	D-Gluconate:(acceptor) 2-oxidoreductase
1658064	R00411	1180173 503927	753040 1008981	1.0 1.0	1.0 1.0	N-succinyl-L-glutamate amidohydrolase
1658069	R01742	1086826 507201	903668 393694	1.0 1.0	1.0 1.0	D-Gluconate:acceptor 2-oxidoreductase
1658071	R00412	753040 1086826	393694 847441	1.0 1.0	1.0 1.0	succinate:acceptor oxidoreductase
1658073	R00414	818455 503927	467444 861816	1.0 1.0	1.0 1.0	UDP-N-acetyl-D-glucosamine 2-epimerase
1658075	R01745	507804 1184609	1184647 903329 867391	1.0 1.0	1.0 1.0 1.0	(R)-Glycerate:NAD+ oxidoreductase
1658079	R00416	818688 1171367	370779 818455	1.0 1.0	1.0 1.0	UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase
1658085	R01747	507804 1184639	1185159 867391 903329	1.0 1.0	1.0 1.0 1.0	(R)-Glycerate:NADP+ oxidoreductase
1658087	R01750	1302031 1184639 507804	867391 1185159 903325	1.0 1.0 1.0	1.0 1.0 1.0	D-Glycerate:NADP+ oxidoreductase (carboxylating)
1658089	R07919	53549 940574	800569 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:7-methylxanthine N3-methyltransferase
1658094	R07914	448714 1163012	1163026 467444	1.0 1.0	1.0 1.0	UDP-glucose:delphinidin 3-O-(6''-O-malonyl)-beta-D-glucoside-3'-O-beta-D-glucoside 5'-O-glucosyltransferase
1658097	R07913	1163057 448714	1163012 467444	1.0 1.0	1.0 1.0	UDP-glucose:delphinidin 3'-O-beta-D-glucosyltransferase
1658102	R07912	448714 1168705	467444 1168682	1.0 1.0	1.0 1.0	UDP-glucose:anthocyanin 3'-O-beta-D-glucosyltransferase
1658105	R07911	1168667 448714	467444 1168705	1.0 1.0	1.0 1.0	UDP-alpha-D-glucose:delphinidin-3-O-beta-D-glucoside 5-O-glucosyltransferase
1658110	R07918	503927 1075644	510694 940574	1.0 1.0	1.0 1.0	7-methylxanthosine ribohydrolase
1658114	R07917	916598 53549	424054 1075644	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:xanthosine N7-methyltransferase
1658119	R07916	855372	260566 370779	2.0	1.0 2.0	geranylgeranyl-diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase
1658121	R07915	1163026	1170072	1.0	1.0	
1658123	R07921	53549 914497	424054 1302086	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:1,7-dimethylxanthine N3-methyltransferase
1658126	R07920	53549 800569	1302086 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:3,7-dimethylxanthine N1-methyltransferase
1658129	R07909	1170098	45404	1.0	1.0	
1658132	R07908	44150	1170098	1.0	1.0	
1658134	R07903	1168667 818339	1169688 467444	1.0 1.0	1.0 1.0	
1658137	R07902	1170389 503927	28158 812024	1.0 1.0	1.0 1.0	
1658141	R07901	1169895	1169888	1.0	1.0	
1658143	R07900	45372	1169895	1.0	1.0	
1658145	R07907	1170046	1169984	1.0	1.0	
1658147	R07906	1170017	1169984	1.0	1.0	
1658149	R07905	1170046	1170017	1.0	1.0	
1658151	R07904	1169688	1170046	1.0	1.0	
1658153	R07910	1036004 1008197	28158 1170085	1.0 1.0	1.0 1.0	malonyl-CoA:cyanidin-3-O-(6-caffeoyl-beta-D-glucoside)-5-O-beta-D-glucoside 6'''-O-malonyltransferase
1658157	R06605	867391 1154977	1302031 819436	1.0 1.0	1.0 1.0	
1658160	R07936	1181552 1184609	1184647 1181285 867391	1.0 1.0	1.0 1.0 1.0	
1658162	R06604	1154977	1302031 825176	1.0	1.0 1.0	5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate carboxy-lyase [(S)-allantoin-forming]
1658168	R07935	1181552	1175318 503927	1.0	1.0 1.0	
1658172	R06603	1102	697229 370761	1.0	1.0 1.0	
1658174	R07934	621156 881514	621160 1175318	1.0 1.0	1.0 1.0	
1658176	R06602	883696	697229 370761	1.0	1.0 1.0	isochorismate pyruvate-lyase (salicylate-forming)
1658182	R07933	393694 26156 1095174	1086826 881581 503927	1.0 1.0 1.0	1.0 1.0 2.0	
1658184	R07939	1185159 867391 1095174 1302086	846987 503927 1184639 914497	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0	caffeine:oxygen oxidoreductase (N3-demethylating)
1658185	R06607	854231 1095174 867391 1185159	1150136 503927 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	formononetin,NADPH:oxygen oxidoreductase (2'-hydroxylating)
1658189	R07938	1168667 1036004	1163057 28158	1.0 1.0	1.0 1.0	malonyl-CoA:anthocyanidin-3-O-beta-D-glucoside 6''-O-malonyltransferase
1658192	R06606	867391 1095174 516335 1185159	848687 503927 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	formononetin,NADPH:oxygen oxidoreductase (2'-hydroxylating)
1658195	R07937	1181267 1093121	1181285 28158	1.0 1.0	1.0 1.0	
1658199	R06612	260634	1396290	1.0	1.0	
1658200	R07943	914497	973717	1.0	1.0	
1658201	R06611	448714 1003914	467444 1186600	1.0 1.0	1.0 1.0	UDPglucose:flavonol 3-O-D-glucosyltransferase
1658204	R07942	503927 1095174 973717	973804 867421	1.0 1.0 1.0	1.0 1.0	1-methylxanthine:oxygen oxidoreductase
1658208	R06610	1185159 867391 1185687	1184639 1009796	1.0 1.0 1.0	1.0 1.0	(2S)-flavan-4-ol:NADP+ 4-oxidoreductase;            cis-3,4-leucopelargonidin:NADP+ 4-oxidoreductase
1658210	R07941	275761	1175450	1.0	1.0	
1658212	R07940	914497	275761	1.0	1.0	
1658214	R07925	1168682	854737	1.0	1.0	
1658216	R07924	1170286	854737	1.0	1.0	
1658218	R07923	1169725 448714	1170286 467444	1.0 1.0	1.0 1.0	UDP-glucose:anthocyanin 3'-O-beta-D-glucosyltransferase
1658221	R07922	940574 53549	914497 424054	1.0 1.0	1.0 1.0	
1658223	R07929	1168667 947616	1307598 28158	1.0 1.0	1.0 1.0	4-hydroxycinnamoyl-CoA:delphinidin-3-O-glucoside 6''-O-acyltransferase
1658227	R07928	45366 230739	1175403 28158	1.0 1.0	1.0 1.0	caffeoyl-CoA:cyanidin-3-O-glucoside 6''-O-acyltransferase
1658231	R07927	947616 1196855	1175418 28158	1.0 1.0	1.0 1.0	4-hydroxycinnamoyl-CoA:pelargonidin-3-O-glucoside 6''-O-acyltransferase
1658235	R07926	230739 1168667	28158 1175436	1.0 1.0	1.0 1.0	caffeoyl-CoA:delphinidin-3-O-glucoside 6''-O-acyltransferase
1658239	R06601	503927 1075141	1154977	1.0 1.0	1.0	5-hydroxyisourate amidohydrolase
1658243	R07932	1169220 818899	467444 1175456	1.0 1.0	1.0 1.0	UDP-alpha-D-glucuronate:cyanidin-3-O-(6-O-malonyl-beta-D-glucoside) 2-O-beta-D-glucuronosyltransferase
1658247	R06600	1015292	398940	1.0	1.0	
1658249	R07931	230739 45404	28158 1175462	1.0 1.0	1.0 1.0	hydroxycinnamoyl-CoA:anthocyanidin 3,5-diglucoside 5-O-glucoside-6'''-O-hydroxycinnamoyltransferase
1658252	R07930	230739 1278839	1175468 28158	1.0 1.0	1.0 1.0	hydroxycinnamoyl-CoA:anthocyanidin 3,5-diglucoside 5-O-glucoside-6'''-O-hydroxycinnamoyltransferase
1658255	R00486	919122 503927	1184965 1004747	1.0 2.0	1.0 1.0	3-Cyano-L-alanine aminohydrolase
1658259	R00487	1004747 1093121	28158 1146230	1.0 1.0	1.0 1.0	acetyl-CoA:L-aspartate N-acetyltransferase
1658264	R00488	1146230 503927	63417 1004747	1.0 1.0	1.0 1.0	N-Acetyl-L-aspartate amidohydrolase
1658266	R00489	1004747	928705 1302031	1.0	1.0 1.0	L-aspartate 1-carboxy-lyase (beta-alanine-forming)
1658271	R00490	1004747	1184965 847441	1.0	1.0 1.0	L-aspartate ammonia-lyase (fumarate-forming)
1658275	R00491	1004747	506366	1.0	1.0	aspartate racemase
1658279	R00493	1004747 907747	921084 1087868	1.0 1.0	1.0 1.0	L-aspartate:2-oxo acid aminotransferase
1658283	R00494	861220 503927	477920 1008981	1.0 1.0	1.0 1.0	glutathione gamma-glutamylaminopeptidase
1658286	R00475	861859 1095174	867421 865517	1.0 1.0	1.0 1.0	Glycolate:oxygen 2-oxidoreductase
1658292	R00476	861859 1086826	865517 393694	1.0 1.0	1.0 1.0	glycolate:acceptor 2-oxidoreductase
1658294	R00477	932332	1087868 865517	1.0	1.0 1.0	3-oxalomalate glyoxylate-lyase (oxaloacetate-forming)
1658298	R00478	57674	865517 861530	1.0	1.0 1.0	erythro-3-hydroxy-Ls-aspartate glyoxylate-lyase (glycine-forming)
1658302	R00479	883701	753040 865517	1.0	1.0 1.0	isocitrate glyoxylate-lyase (succinate-forming)
1658657	R07893	1170462	1170475 503927	1.0	1.0 1.0	
1658660	R05231	1184639 1080565	120992 1185159 867391	1.0 1.0	1.0 1.0 1.0	6-Hydroxyhexanoate:NADP+ oxidoreductase
1658663	R06561	867391 1185159 1297680 1095174	503927 1376854 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	biochanin A,NADPH:oxygen oxidoreductase (2'-hydroxylating)
1658667	R07892	621156 1170506	621160 1170475	1.0 1.0	1.0 1.0	
1658669	R05236	641338 1184609 503927	903628 1184647 867391	1.0 1.0 1.0	1.0 1.0 1.0	4-Hydroxymuconic-semialdehyde:NAD+ oxidoreductase
1658673	R06568	1036004 867391 947616 1185159	999876 1302031 503927 1184639 28158	3.0 1.0 1.0 1.0	1.0 3.0 1.0 1.0 4.0	malonyl-CoA:4-coumaroyl-CoA malonyltransferase (cyclizing, reducing)
1658680	R07899	1170389 1093121	28158 1170166	1.0 1.0	1.0 1.0	
1658683	R05237	503927 919024	867391 956677	1.0 1.0	2.0 1.0	
1658686	R07898	1170541 1184609	1170166 1184647 867391	1.0 1.0	1.0 1.0 1.0	
1658688	R05234	1184609 938638	867391 1184647 1170224	1.0 1.0	1.0 1.0 1.0	cis-3-chloro-2-propene-1-ol:NAD+ oxidoreductase
1658691	R07897	1170541	1170557 503927	1.0	1.0 1.0	
1658694	R05235	951203 503927 1184609	867391 951305 1184647	1.0 1.0 1.0	1.0 1.0 1.0	p-cumic aldehyde:NAD+ oxidoreductase
1658699	R06565	824517	815172	1.0	1.0	
1658701	R07896	621156 1170563	621160 1170557	1.0 1.0	1.0 1.0	
1658703	R06560	1095174 1185159 847005 867391	1184639 848694 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	formononetin,NADPH:oxygen oxidoreductase (2'-hydroxylating)
1658706	R07891	1170506 1093121	28158 1170528	1.0 1.0	1.0 1.0	
1658710	R07890	1170616 1184609	1184647 1170528 867391	1.0 1.0	1.0 1.0 1.0	
1658712	R06506	1027973 1027878	945481 1015921	1.0 1.0	1.0 1.0	
1658717	R07837	1185159 1095174 1168900 867391	503927 1184639 1169064	1.0 1.0 1.0 1.0	1.0 1.0 1.0	
1658721	R06505	1015921	1015948	1.0	1.0	
1658724	R07836	867391 1095174 1185159 1168787	503927 1168900 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	
1658727	R06504	1015921	1015905	1.0	1.0	
1658729	R07835	503927 786686	1309455 169138	1.0 1.0	1.0 1.0	
1658732	R06503	1015921	1015913	1.0	1.0	
1658734	R07834	1116903	1169448	1.0	1.0	
1658736	R07839	819331	942437	1.0	1.0	4-oxalomesaconate keto---enol-isomerase
1658740	R07838	1169064	169254	1.0	1.0	
1658742	R07840	649689	262588	1.0	1.0	carotenoid psi-end group lyase (decyclizing)
1658746	R06513	943827	503927 1186453	1.0	1.0 1.0	dTDPglucose 4,6-hydro-lyase
1658751	R07844	1031362	1169403	1.0	1.0	
1658753	R07843	1169448	1389634	1.0	1.0	
1658755	R07842	1168855	1168877	1.0	1.0	
1658757	R06510	1093121 1036004	418152 1302031 28158	1.0 2.0	1.0 2.0 3.0	
1658761	R07841	913904	1168855	1.0	1.0	
1658763	R07826	947620	912404	1.0	1.0	p-coumarate 3-hydroxylase
1658766	R07825	897374 503927	1408699 1169184	1.0 1.0	1.0 1.0	
1658769	R07824	503927 1419335	1174768 1408699	1.0 1.0	1.0 1.0	
1658770	R07823	897374 503927	1419335 753435	1.0 1.0	1.0 1.0	N-acetyl-D-galactosamine-4-sulfate 4-sulfohydrolase
1658773	R07829	1169208	43081	1.0	1.0	
1658775	R07828	28158 58310 648386	1086446 1199435 1169208	1.0 1.0 1.0	1.0 1.0 1.0	
1658778	R07827	919138 1095174	1169178	1.0 1.0	1.0	3-chlorocatechol:oxygen 1,2-oxidoreductase (decyclizing)
1658782	R06502	600085	1003633	1.0	1.0	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate delta8,11-delta7,9-isomerase
1658785	R07833	28158 951717	1093121 825336	1.0 1.0	1.0 1.0	
1658788	R06501	927869 1095174	724599	1.0 1.0	1.0	
1658790	R07832	1093121 522862	951717 63417	1.0 1.0	1.0 1.0	3-hydroxy-5-oxohexanoyl-CoA:acetate CoA-transferase
1658794	R06500	724599	724504	1.0	1.0	
1658795	R07831	584899 503927	522862	1.0 1.0	1.0	
1658798	R07830	959102	1300182 370779	1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [(+)-epi-isozizaene-forming]
1658802	R06528	1196282 503927	621353 1196272	1.0 1.0	1.0 1.0	Phytoceramide amidohydrolase
1658807	R07859	503927 259616	835795 931371	1.0 1.0	1.0 1.0	
1658810	R06527	1196272 1163520	1196282 28158	1.0 1.0	1.0 1.0	acyl-CoA: phytosphingosine N-acyltransferase
1658815	R07858	1170353	1161071	1.0	1.0	
1658817	R06526	1185159 1171035 1095174 867391	1184639 503927 1196282	1.0 1.0 1.0 1.0	1.0 1.0 1.0	dihydroceramide, NADPH: oxygen oxidoreductase (4-hydroxylating)
1658822	R07857	927903	1170353	1.0	1.0	
1658824	R06525	867391 1095174 1185159 724646	503927 1196272 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	sphinganine, NADPH: oxygen oxidoreductase (C4-hydroxylating)
1658828	R07856	184507	1169902	1.0	1.0	carotenoid beta-end group lyase (decyclizing)
1658830	R06529	58310 481655 1094006	1199435 1094026 1086446	1.0 1.0 1.0	1.0 1.0 1.0	adenosylcobyric acid:(R)-1-aminopropan-2-yl phosphate ligase
1658834	R06531	58310 1013482	1186255 1086446	1.0 1.0	1.0 1.0	ATP:L-threonine O-phosphotransferase
1658839	R07862	1161735	1170237	1.0	1.0	
1658841	R06530	1186255	1302031 481655	1.0	1.0 1.0	L-threonine-O-3-phosphate carboxy-lyase
1658845	R07861	1095174 931371 393694	1086826 503927 243716	1.0 1.0 1.0	1.0 2.0 1.0	
1658847	R07860	259616 503927	931371 853851	1.0 1.0	1.0 1.0	
1658849	R06535	448714 44150	467444 45366	1.0 1.0	1.0 1.0	UDP-glucose:anthocyanidin 3-O-D-glucosyltransferase
1658852	R07866	1169779	1169754	1.0	1.0	
1658854	R06534	1094362 448714	467444 1196855	1.0 1.0	1.0 1.0	UDP-glucose:anthocyanidin 3-O-D-glucosyltransferase
1658857	R07865	1139932	503927 1169779	1.0	1.0 1.0	
1658860	R06533	867391 1023621 1185159	503927 969613 1184639	1.0 1.0 1.0	1.0 1.0 1.0	(2R,3S)-gallocatechin:NADP+ 4-oxidoreductase
1658863	R07864	931371 1095174	1139932	1.0 1.0	1.0	
1658866	R05202	1086446 951535	58310 848540	1.0 1.0	1.0 1.0	ATP:1D-myo-inositol 1,3,4,5,6-pentakisphosphate 2-phosphotransferase
1658871	R06532	1023571 1185159 867391	1184639 503927 29923	1.0 1.0 1.0	1.0 1.0 1.0	(2R,3S)-catechin:NADP+ 4-oxidoreductase
1658874	R07863	926440	819223 503927	1.0	1.0 1.0	(9Z,11E,15Z)-(13S)-hydroperoxyoctadeca-9,11,15-trienoate 12,13-hydro-lyase [(9Z,15Z)-(13S)-12,13-epoxyoctadeca-9,11,15-trienoate-forming]
1658877	R06517	724646 1093900	28158 1171035	1.0 1.0	1.0 1.0	acyl-CoA:sphingosine N-acyltransferase
1658880	R07848	1169346	1168801	1.0	1.0	
1658882	R06516	724674	604172 395632	1.0	1.0 1.0	sphingosine-1-phosphate palmitaldehyde-lyase (phosphoethanolamine-forming)
1658886	R07847	1169346	1168809	1.0	1.0	
1658888	R06515	58310 28158 589683	818421 370779 503927 1086606	1.0 1.0 1.0	1.0 1.0 1.0 1.0	(3R)-3-isopropenyl-6-oxoheptanoate:CoA ligase (AMP-forming)
1658890	R07846	1031362	1169346	1.0	1.0	
1658892	R06514	1186453	943745	1.0	1.0	dTDP-4-dehydro-6-deoxy-alpha-D-glucose 3,5-epimerase;            dTDP-4-dehydro-6-deoxy-D-glucose 3,5-epimerase
1658896	R07845	1169403	1169369	1.0	1.0	
1658898	R06519	393694 1171035 1095174	503927 510138 1086826	1.0 1.0 1.0	2.0 1.0 1.0	
1658901	R06518	503927 1171035	724646 621353	1.0 1.0	1.0 1.0	N-acylsphingosine amidohydrolase
1658904	R07849	1168801	1168794	1.0	1.0	
1658906	R06520	724652 503927	724646 1199435	1.0 1.0	1.0 1.0	3-sn-phosphatidate phosphohydrolase
1658912	R07851	1184647 1095174 920956 867391	502091 1184609 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	alpha-cryptoxanthin,NADH:oxygen 3-oxidoreductase
1658916	R07850	1095174 393694 124501	920956 1086826 503927	1.0 1.0 1.0	1.0 1.0 1.0	alpha-carotene,hydrogen-donor:oxygen oxidoreductase (3'-hydroxylating)
1658920	R07855	1107722 503927	1184965 251434	1.0 2.0	1.0 1.0	phenylacetonitrile aminohydrolase
1658924	R06523	959102	370779 249044	1.0	1.0 1.0	trans,trans-farnesyl-diphosphate diphosphate-lyase (cyclizing, vetispiradiene-forming)
1658928	R07854	503927 1107722	907888	1.0 1.0	1.0	2-phenylacetamide hydro-lyase (nitrile-forming)
1658932	R06522	503927 1314493	510138 1199435	1.0 1.0	1.0 1.0	3-sn-phosphatidate phosphohydrolase
1658934	R06521	503927 724674	1199435 724640	1.0 1.0	1.0 1.0	3-sn-phosphatidate phosphohydrolase
1658936	R07852	891790	1162163	1.0	1.0	
1658938	R05298	318650 370761	870771	1.0 1.0	1.0	4-hydroxy-2-oxohexanoate pyruvate-lyase (propanal-forming)
1658943	R05299	1095174 949185	926555	1.0 1.0	1.0	4-Methylcatechol:oxygen 1,2-oxidoreductase(decyclizing)
1663845	R10315	1185159 867391 1406309 1095174	1184639 865547 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	glycyrrhetaldehyde,NADPH:oxygen oxidoreductase (30-hydroxylating)
1663849	R08004	1175233	354518	1.0	1.0	
1663851	R09338	861220 1095174 329029	329037 1201071 1302031 503927	2.0 1.0 1.0	1.0 1.0 1.0 1.0	
1663856	R10316	1403229 867391 1095174 1185159	503927 865547 1184639	1.0 3.0 3.0 3.0	4.0 1.0 3.0	11-oxo-beta-amyrin,NADPH:oxygen oxidoreductase (30-hydroxylating)
1663859	R08003	1000141 591490	370779 1175233	1.0 1.0	1.0 1.0	
1663862	R09339	1098123 867391	877004 1049864	1.0 1.0	1.0 1.0	methylmercury mercuric-lyase (methane-forming)
1663866	R10313	1095174 867391 1185159 1403229	1406306 1184639 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	11-oxo-beta-amyrin,NADPH:oxygen oxidoreductase (30-hydroxylating)
1663869	R08002	1185159 1095174 1029166 867391	1301362 503927 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	flavonoid,NADPH:oxygen oxidoreductase (3'-hydroxylating)
1663872	R10314	1406306 1185159 1095174 867391	1406309 503927 1184639	1.0 1.0 1.0 1.0	1.0 2.0 1.0	30-hydroxy-11-oxo-beta-amyrin,NADPH:oxygen oxidoreductase (30-hydroxylating)
1663875	R08009	480210 1095174	503927 482019	1.0 1.0	1.0 1.0	2',3,4,4',6'-peptahydroxychalcone 4'-O-glucoside:oxygen oxidoreductase
1663878	R09333	1161870	1278447	1.0	1.0	
1663880	R10311	1184609 1406268	1406272 867391 1184647	1.0 1.0	1.0 1.0 1.0	(1'S,5'R)-hydroxyaverantin:NAD+ oxidoreductase
1663884	R08008	480161 1095174	480145 503927	1.0 1.0	1.0 1.0	2',4,4',6'-tetrahydroxychalcone 4'-O-glucoside:oxygen oxidoreductase
1663888	R09334	1095174 1278447	867421 1093562	1.0 1.0	1.0 1.0	aclacinomycin N:oxygen oxidoreductase
1663892	R10312	907802 1004113 1095174	1302031 753040 1406302 1184965	1.0 1.0 1.0	1.0 1.0 1.0 1.0	kanamycin-B,2-oxoglutarate:oxygen oxidoreductase (deaminating, 2'-hydroxylating)
1663897	R08007	927620 448714	480210 467444	1.0 1.0	1.0 1.0	UDP-alpha-D-glucose:2',3,4,4',6'-pentahydroxychalcone 4'-O-beta-D-glucosyltransferase
1663901	R09335	1095174 1093562	867421 1278402	1.0 1.0	1.0 1.0	aclacinomycin A:oxygen oxidoreductase
1663904	R08006	448714 1000141	467444 480161	1.0 1.0	1.0 1.0	UDP-alpha-D-glucose:2',4,4',6'-tetrahydroxychalcone 4'-O-beta-D-glucosyltransferase
1663908	R09336	246506	324359	1.0	1.0	
1663910	R10310	1184609 1406263	1184647 867391 1406272	1.0 1.0	1.0 1.0 1.0	(1'S,5'S)-hydroxyaverantin:NAD+ oxidoreductase
1663913	R09330	324346	324352	1.0	1.0	
1663916	R09331	1161810 1154206	1074549 945481	1.0 1.0	1.0 1.0	dTDP-L-rhodosamine:aklavinone L-rhodosaminyltransferase
1663923	R09332	1161825 1074549	945481 1161870	1.0 1.0	1.0 1.0	dTDP-L-2-deoxyfucose:aclacinomycin-T L-2-deoxyfucosyltransferase
1663929	R08001	841630	849571	1.0	1.0	
1663930	R10319	1095174 1185159 1083643 867391	1184639 1100899 1302031 1049878 503927	2.0 2.0 1.0 2.0	2.0 1.0 1.0 1.0 1.0	8-O-methylsterigmatocystin,NADPH:O2 oxidoreductase (aflatoxin-B forming)
1663936	R08000	1175240	851009	1.0	1.0	
1663937	R10317	1406257 1095174 867391 1185159	1184639 503927 1406263	1.0 1.0 1.0 1.0	1.0 1.0 1.0	(1'S)-averantin,NADPH:O2 oxidoreductase (5'-hydroxylating)
1663942	R10318	1185159 1406257 867391 1095174	503927 1406268 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	(1'S)-averantin,NADPH:O2 oxidoreductase (5'-hydroxylating)
1663945	R10351	867391 1406381 1185159 1095174	1406391 1184639 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	emindole-SB,NADPH:oxygen oxidoreductase (14,15-epoxidizing)
1663950	R10352	1406374	1406381	1.0	1.0	
1663952	R10350	1406366 1185159 1095174 867391	1184639 503927 1406374	1.0 1.0 1.0 1.0	1.0 1.0 1.0	3-geranylgeranylindole,NADPH:oxygen oxidoreductase (10,11-epoxidizing)
1663956	R08038	1095174 1390148	503927 1390247	1.0 4.0	4.0 2.0	
1663959	R10348	850326 503927	1406556 370779 847002	1.0 1.0	1.0 1.0 1.0	GTP 7,8-8,9-dihydrolase (cyclizing, formate-releasing, diphosphate-releasing)
1663962	R08037	1390140 1390148 1095174	503927 1175181	2.0 2.0 1.0	4.0 2.0	
1663965	R10349	882608 855372	1406366 816336 370779	1.0 1.0	1.0 1.0 1.0	
1663969	R08036	1390163 1093121	1390293 28158	1.0 1.0	1.0 1.0	acetyl-CoA:2,4-diamino-6-nitrotoluene N-acetyltransferase
1663973	R10346	503927 1406560	1406564	1.0 1.0	2.0	beta-L-arabinofuranoside non-reducing end beta-L-arabinofuranosidase
1663978	R08035	1390182	968307	1.0	1.0	
1663980	R10347	503927 1406520	724888 473112	1.0 1.0	1.0 1.0	N1-aminopropylagmatine amidinohydrolase
1663984	R09366	503927 525539	370761 1055658 1184965	1.0 1.0	1.0 1.0 1.0	Se-methyl-L-selenocysteine methaneselenol-lyase (deaminating; pyruvate-forming)
1663989	R10344	1406556 503927	584888	1.0 1.0	1.0	7,8-dihydroneopterin 2',3'-cyclic phosphate 3'-phosphodiesterase
1663993	R09367	704218 867391 861220	1306860 503927 1201071	1.0 2.0 4.0	1.0 3.0 1.0	
1663996	R10345	503927 1406556	1406552	1.0 1.0	1.0	7,8-dihydroneopterin 2',3'-cyclic phosphate 2'-phosphodiesterase
1664000	R09368	1306860 861220	1201071 1064166	1.0 1.0	1.0 1.0	
1664003	R10342	58310	370779 1406546	2.0	2.0 1.0	ATP:ATP adenylyltransferase (cyclizing)
1664006	R09369	53549 1055658	591446 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:methaneselenol Se-methyltransferase
1664010	R10343	753073 63417	1093121 753040	1.0 1.0	1.0 1.0	succinyl-CoA:acetate CoA-transferase
1664014	R08030	1390171	968307	1.0	1.0	
1664016	R09362	1130836	1130802	1.0	1.0	
1664018	R09363	1095174 907802 1004617	941612 753040 1302031	1.0 1.0 1.0	1.0 1.0 1.0	L-arginine,2-oxoglutarate:oxygen oxidoreductase ((3S)-hydroxylating)
1664022	R09364	941612	1316025 503927	1.0	1.0 1.0	(2S,3S)-3-hydroxyarginine hydrolyase (cyclizing, (2S,3R)-capreomycidine-forming)
1664026	R09365	983521 703789	787705 977867	1.0 1.0	1.0 1.0	5-methyltetrahydropteroyltri-L-glutamate:L-selenohomocysteine Se-methyltransferase
1664032	R08034	1390163	1390182	1.0	1.0	
1664036	R08033	973447	448775	1.0	1.0	
1664038	R08032	867391 851009 1185159 1095174	849571 503927 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	flavonoid,NADPH:oxygen oxidoreductase (3'-hydroxylating)
1664041	R09360	326434	355855	1.0	1.0	
1664043	R08031	927620	1175207	1.0	1.0	
1664045	R09361	355855	1130836	1.0	1.0	
1664047	R10340	1406537 591490	1406312 370779	1.0 1.0	1.0 1.0	dimethylallyl-diphosphate:brevianamide-F dimethylallyl-C-2-transferase
1664052	R10341	591490 679713	1406543 370779	1.0 1.0	1.0 1.0	dimethylallyl-diphosphate:verruculogen dimethylallyl-O-transferase
