Id	Entry	Left	Right	LeftStoich	RightStoich	Type	LB	UB	Name	pathway	References	Reversible
1809435	R_NADPPPS@MODELID_222668	1807237 1807898	1807295 1807781	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	NADP phosphatase	NAD Biosythesis	1630508 1673966 1718018 1627664 1647760	
1809434	R_EX_mmet_LPAREN_e_RPAREN_@MODELID_222668	1807663	1807664	1.0	1.0	DRAIN	0.0	999999.0	S-Methyl-L-methionine exchange			
1809433	R_CHOLK@MODELID_222668	1807747 1807214	1807557 1808336 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Choline kinase	Phospholipid Biosynthesis	1686875 1637307 1623245 1723409	
1809432	R_C22STDS@MODELID_222668	1808027 1807827 1807967 1808246	1807529 1807237 1807898	1.0 1.0 1.0 1.0	1.0 2.0 1.0	REACTION	0.0	999999.0	C-22 sterol desaturase (NADP)	Sterol Metabolism	1624698	
1809439	R_UDPACGLP@MODELID_222668	1807562 1808246 1807925	1808004 1807817	1.0 1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	UDP-N-acetylglucosamine diphosphorylase	Glutamate, Glutamine and Glutathione Metabolism	1619593 1692667	
1809438	R_GALU@MODELID_222668	1807501 1808246 1807925	1808191 1807817	1.0 1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	UTP-glucose-1-phosphate uridylyltransferase	Galactose Metabolism	1619946 1645340 1681859 1633348 1714437	
1809437	R_ETHAK@MODELID_222668	1807929 1807214	1807557 1807316 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Ethanolamine kinase	Phospholipid Biosynthesis	1748634 1625165 1707825 1647908	
1809436	R_DCDPtn@MODELID_222668	1808183	1808193	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	dCDP nuclear transport			
1809427	R_CITtcm@MODELID_222668	1808125 1808320	1808331 1808128	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	citrate transport, mitochondrial		1649835 1683407 1626255 1622465 1718929	
1809426	R_PETOHM_SC@MODELID_222668	1807782 1807327	1807809 1808095 1808246	0.01 1.0	0.01 1.0 1.0	REACTION	0.0	999999.0	phosphatidylethanolamine N-methyltransferase, yeast-specific	Phospholipid Biosynthesis	1627941	
1809425	R_GALT@MODELID_222668	1808249 1808246 1807925	1807584 1807817	1.0 1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	galactose-1-phosphate uridylyltransferase	Galactose Metabolism	1619948 1681023 1633315 1657255 1714885	
1809424	R_CAT@MODELID_222668	1807847	1808027 1807237	2.0	1.0 2.0	REACTION	0.0	999999.0	catalase	Tyrosine, Tryptophan and Phenylalanine Metabolism	1740728 1619930 1631163 1631169 1649779 1673525	
1809431	R_PAPt@MODELID_222668	1808344	1808343	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	PAP reversible uniport			
1809430	R_GALK@MODELID_222668	1807214 1807649	1807557 1808249 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	galactokinase	Galactose Metabolism	1742857 1685070 1631247 1635363 1620007	
1809429	R_EX_glyc_LPAREN_e_RPAREN_@MODELID_222668	1807392	1807387	1.0	1.0	DRAIN	0.0	999999.0	Glycerol exchange			
1809428	R_EHGLAT@MODELID_222668	1808259 1807924	1807610 1807364	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	L-erythro-4-Hydroxyglutamate:2-oxoglutarate aminotransferase	Arginine and Proline Metabolism	1631305 1623996 1631309 1714147 1706881 1662885 1646484	
1809419	R_ADCL@MODELID_222668	1807858	1808212 1808246 1807351	1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	_4-aminobenzoate synthase	Folate Metabolism	1747003 1674076 1669840 1624129	
1809418	R_SUCRt2@MODELID_222668	1807403 1808250	1808246 1807393	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	sucrose transport in via proton symport			
1809417	R_ALDD20ym@MODELID_222668	1807201 1807907 1807750	1808218 1808048 1807532	1.0 1.0 1.0	2.0 1.0 1.0	REACTION	0.0	999999.0	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP), mitochondrial	Tyrosine, Tryptophan and Phenylalanine Metabolism	1748808 1622738 1696391 1630438	
1809416	R_HBZOPT6m@MODELID_222668	1807705 1808060	1807816 1808221	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	Hydroxybenzoate octaprenyltransferase, mitochondrial	Quinone Biosynthesis	1633682 1627154	
1809423	R_ADCS@MODELID_222668	1807979 1807811	1807610 1807858	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_4-amino-4-deoxychorismate synthase	Folate Metabolism	1734859 1624125 1674644 1658983	
1809422	R_EX_his_L_LPAREN_e_RPAREN_@MODELID_222668	1807448	1807446	1.0	1.0	DRAIN	0.0	999999.0	L-Histidine exchange			
1809421	R_FA160ACPtm@MODELID_222668	1808124	1808120	1.0	1.0	TRANSLOCATION	0.0	999999.0	fatty-acyl-ACP mitochondrial transport			
1809420	R_DNMPPA@MODELID_222668	1807237 1807752	1807895 1807295	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	Dihydroneopterin monophosphate dephosphorylase	Folate Metabolism	1722729 1704252 1623713 1662583	
1809411	R_GK2@MODELID_222668	1808075 1808053	1808332 1808185	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	guanylate kinase (GMP:dATP)	Purine and Pirimidine Biosynthesis	1692089 1624127	
1809410	R_DHQTi@MODELID_222668	1807205	1807237 1807423	1.0	1.0 1.0	REACTION	0.0	999999.0	_3-dehydroquinate dehydratase, irreversible	Tyrosine, Tryptophan and Phenylalanine Metabolism	1619369 1708603 1667885 1722799 1630447	
1809409	R_EX_thymd_LPAREN_e_RPAREN_@MODELID_222668	1807539	1807519	1.0	1.0	DRAIN	0.0	999999.0	Thymidine exchange			
1809408	R_EX_fmn_LPAREN_e_RPAREN_@MODELID_222668	1807385	1807381	1.0	1.0	DRAIN	0.0	999999.0	FMN exchange			
1809415	R_CITtap@MODELID_222668	1807905 1808338	1807921 1808320	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	citrate/malate antiport into peroxisome			
1809414	R_GK1@MODELID_222668	1808075 1807214	1807557 1808185	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	guanylate kinase (GMP:ATP)	Purine and Pirimidine Biosynthesis	1682714 1624123 1659552 1714320 1628215	
1809413	R_CITtbm@MODELID_222668	1808129 1808320	1808137 1808331	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	citrate transport, mitochondrial			
1809412	R_PPND@MODELID_222668	1807829 1807781	1807240 1808161 1807699	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	prephenate dehydrogenase	Tyrosine, Tryptophan and Phenylalanine Metabolism	1736666 1624058 1657950 1674549	
1809467	R_CPPPGO@MODELID_222668	1807823 1808027 1808246	1807240 1807237 1808325	1.0 1.0 2.0	2.0 2.0 1.0	REACTION	0.0	999999.0	coproporphyrinogen oxidase (O2 required)	Porphyrin and Chlorophyll Metabolism	1715899 1629018 1707699 1664358	
1809466	R_ILETRS@MODELID_222668	1807214 1807884 1807833	1807717 1807817 1807627	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Isoleucyl-tRNA synthetase	Valine, Leucine and Isoleucine Metabolism	1700735 1746499 1627250 1629670 1637974	
1809465	R_EX_amet_LPAREN_e_RPAREN_@MODELID_222668	1807329	1807325	1.0	1.0	DRAIN	0.0	999999.0	S-Adenosyl-L-methionine exchange			
1809464	R_DHORD4@MODELID_222668	1807832 1808011	1807502 1807379	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	dihydoorotic acid (ubiquinone-6)	Purine and Pirimidine Biosynthesis	1631317	
1809471	R_SERt2m@MODELID_222668	1807966 1808246	1807971 1808218	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	serine mitochondrial transport via proton symport			
1809470	R_PYRDC@MODELID_222668	1808212 1808246	1807240 1807309	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	pyruvate decarboxylase	Pyruvate Metabolism	1622489 1644910 1670896 1748496	
1809469	R_LEUTA@MODELID_222668	1808259 1808204	1807610 1807931	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	leucine transaminase	Valine, Leucine and Isoleucine Metabolism	1621600 1627953 1723104 1621586 1685060 1635350	
1809468	R_FA161ACPH@MODELID_222668	1808329 1807237	1807998 1808246 1807185	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acyl-ACP hydrolase	Fatty Acid Biosynthesis	1630554 1626742	
1809459	R_RNTR4@MODELID_222668	1807795 1807925	1807237 1807631 1807509	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	ribonucleoside-triphosphate reductase (UTP)	Nucleotide Salvage Metabolism	1620315 1643902 1699186	
1809458	R_M1PD@MODELID_222668	1807953 1807781	1808161 1808246 1808111	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	mannitol-1-phosphate 5-dehydrogenase	Others	1688505 1677049 1668362 1748889 1688609 1619553 1647267 1747988	
1809457	R_CERH124@MODELID_222668	1807537 1808027 1807967 1808246	1807237 1808354 1807898	1.0 1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Ceramide-1 hydroxylase (24C)	Sphingolipid Metabolism	1632212	
1809456	R_AMID2@MODELID_222668	1807237 1807353	1807968 1807824	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	amidase	Tyrosine, Tryptophan and Phenylalanine Metabolism	1623546 1677404 1651745 1735509	
1809463	R_CITtcp@MODELID_222668	1808118 1808320	1808338 1808128	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	citrate/isocitrate antiport into peroxisome			
1809462	R_IPDDI@MODELID_222668	1807659	1808230	1.0	1.0	REACTION	-999999.0	999999.0	isopentenyl-diphosphate D-isomerase	Sterol Metabolism	1635082 1684796 1626286 1622783 1720166 1622758	
1809461	R_CERH126@MODELID_222668	1808027 1807592 1807967 1808246	1807237 1807898 1807268	1.0 1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Ceramide-1 hydroxylase (26C)	Sphingolipid Metabolism	1632202	
1809460	R_RNTR3@MODELID_222668	1807795 1808186	1807237 1807928 1807509	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	ribonucleoside-triphosphate reductase (CTP)	Nucleotide Salvage Metabolism	1643913 1699144 1620313	
1809451	R_RNTR2@MODELID_222668	1807795 1807932	1807237 1807546 1807509	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	ribonucleoside-triphosphate reductase (GTP)	Nucleotide Salvage Metabolism	1699130 1643890 1620311	
1809450	R_PUNP3m@MODELID_222668	1807285 1807314	1807554 1807328	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	purine-nucleoside phosphorylase (Guanosine), mitochondrial	NAD Biosythesis	1681915 1629967 1629024 1733254 1641124	
1809449	R_PFK@MODELID_222668	1807214 1808111	1807557 1807419 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	phosphofructokinase	Glycolysis and Gluconeogenesis	1668381 1631548 1643183 1677055 1733618	
1809448	R_FACOAL181@MODELID_222668	1807568 1807214 1807300	1807589 1807817 1807627	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acid--CoA ligase (octadecenoate)	Fatty Acid Biosynthesis	1745322 1623544 1625326	
1809455	R_SHKK@MODELID_222668	1807214 1807885	1807557 1807500 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	shikimate kinase	Tyrosine, Tryptophan and Phenylalanine Metabolism	1634874 1679150 1716400 1623751	
1809454	R_AMID3@MODELID_222668	1808067 1807237	1807526 1807968	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	amidase	Tyrosine, Tryptophan and Phenylalanine Metabolism	1748046 1623550 1708915 1667989	
1809453	R_RNTR1@MODELID_222668	1807795 1807214	1807237 1807509 1808053	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	ribonucleoside-triphosphate reductase (ATP)	Nucleotide Salvage Metabolism	1620331 1662308 1699092	
1809452	R_PAK_SC@MODELID_222668	1807384 1807214	1807557 1807671	0.01 1.0	1.0 0.01	REACTION	0.0	999999.0	phosphatidate kinase, yeast-specific	Phospholipid Biosynthesis	1633142	
1809443	R_TYRt2r@MODELID_222668	1808107 1808250	1808105 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	L-tyrosine reversible transport via proton symport			
1809442	R_FACOAL182@MODELID_222668	1807669 1807214 1807300	1807835 1807817 1807627	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acid--CoA ligase (octadecynoate)	Fatty Acid Biosynthesis	1623548	
1809441	R_MANt2@MODELID_222668	1807483 1808250	1807480 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	D-mannose transport in via proton symport			
1809440	R_CO2t@MODELID_222668	1807234	1807240	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	CO2 transporter via diffusion			
1809447	R_TYRt2p@MODELID_222668	1808105 1808246	1808094 1808214	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	tyrosine peroxisomal transport via proton symport			
1809446	R_FACOAL180@MODELID_222668	1807859 1807214 1807300	1807254 1807817 1807627	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acid--CoA ligase (octadecanoate)	Fatty Acid Biosynthesis	1692985 1625455 1623555	
1809445	R_INSTt2@MODELID_222668	1807719 1808250	1807721 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	inositol transport in via proton symport			
1809444	R_EX_lys_L_LPAREN_e_RPAREN_@MODELID_222668	1807593	1807580	1.0	1.0	DRAIN	0.0	999999.0	L-Lysine exchange			
1809499	R_EX_trp_L_LPAREN_e_RPAREN_@MODELID_222668	1808298	1808300	1.0	1.0	DRAIN	0.0	999999.0	L-Tryptophan exchange			
1809498	R_UPPRT@MODELID_222668	1808192 1808337	1807561 1807817	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	uracil phosphoribosyltransferase	Purine and Pirimidine Biosynthesis	1665416 1631434 1686202 1720003 1628246	
1809497	R_HMGCOAtm@MODELID_222668	1808284	1808288	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	Hydroxymethylglutaryl-CoA reversible mitochondrial transport			
1809496	R_SLFAT@MODELID_222668	1807402 1807557 1808246	1807295 1807571	1.0 1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	sulfate adenylyltransferase (ADP)	Methionine and Cysteine Metabolism	1656059 1714457 1633773 1680787	
1809503	R_MALTt2@MODELID_222668	1808250 1807277	1807282 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	maltose transport in via proton symport		1677836	
1809502	R_PIt2p@MODELID_222668	1807295 1808246	1808214 1807303	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	phosphate peroxisomal transport via proton symport			
1809501	R_CYTDK2@MODELID_222668	1807932 1807800	1807239 1808246 1808185	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	cytidine kinase (GTP)	Nucleotide Salvage Metabolism	1745051 1627280 1655908 1681495	
1809500	R_AP4AHr@MODELID_222668	1807237 1808321	1807557 1808246	1.0 1.0	2.0 2.0	REACTION	-999999.0	999999.0	Ap4A hydrolase, reversible	Purine and Pirimidine Biosynthesis	1621787 1673869 1627550 1647614 1735479	
1809491	R_CDPtn@MODELID_222668	1807391	1807380	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	CDP nuclear transport			
1809490	R_ACRNtp@MODELID_222668	1807485	1807400	1.0	1.0	TRANSLOCATION	0.0	999999.0	acetylcarnitine transport out of peroxisome			
1809489	R_ACRNtm@MODELID_222668	1807400	1807396	1.0	1.0	TRANSLOCATION	0.0	999999.0	O-acetylcarnintine transport into mitochondria via diffusion			
1809488	R_GLCtv@MODELID_222668	1807759	1807785	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	glucose transport, vacuolar		1719753 1659746 1676626	
1809495	R_AMETt2@MODELID_222668	1808250 1807329	1808246 1807327	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	S-adenosyl-L-methionine transport in via proton symport			
1809494	R_NADDPp@MODELID_222668	1807777 1807186	1807609 1808049 1808214	1.0 1.0	1.0 1.0 2.0	REACTION	0.0	999999.0	NAD diphosphatase, peroxisomal	Fatty Acid Biosynthesis	1627208 1647067 1673628 1723586 1627236 1632566	
1809493	R_ALDD20y@MODELID_222668	1807754 1807237 1807898	1807526 1807967 1808246	1.0 1.0 1.0	1.0 1.0 2.0	REACTION	0.0	999999.0	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	Tyrosine, Tryptophan and Phenylalanine Metabolism	1748808 1622738 1696391 1630438	
1809492	R_CYSTLp@MODELID_222668	1808065 1807186	1808285 1807989 1808295	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	cystathione b-lyase, peroxisomal	Methionine and Cysteine Metabolism	1629066 1717341 1651490 1626391	
1809483	R_AGT@MODELID_222668	1807497 1807850	1808018 1808212	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	alanine-glyoxylate transaminase	Glycine, Serine, Lysine and Threonine Metabolism	1682281 1715850 1660010 1633361 1620339 1620341	
1809482	R_4HPRO_LTtm@MODELID_222668	1807555	1807552	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	trans-4-hydroxy-L-proline mitochondrial transport via diffusion			
1809481	R_ACGAM6PS@MODELID_222668	1807475 1807634	1807300 1808246 1808297	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	N-acetylglucosamine-6-phosphate synthase	Glutamate, Glutamine and Glutathione Metabolism	1620537 1670413 1630913 1644005 1740806	
1809480	R_TMN@MODELID_222668	1807237 1808114	1807431 1807775 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	thiaminase	Thiamine Metabolism	1643128 1682047 1733667 1620274	
1809487	R_MLTHFtm@MODELID_222668	1808032	1808022	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	_5,10-Methylenetetrahydrofolate transport, diffusion, mitochondrial			
1809486	R_SO4ti@MODELID_222668	1807398	1807402	1.0	1.0	TRANSLOCATION	0.0	999999.0	sulfate irreversible uniport			
1809485	R_ITCOALm@MODELID_222668	1808299 1807307 1807222	1807285 1807527 1807761	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	Itaconate--CoA ligase (ADP-forming), mitochondrial	Citric Acid Cycle	1634112 1679091 1630358	
1809484	R_G12MT1g@MODELID_222668	1807783 1808286	1808195 1808252 1808352	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Glycolipid 1,2-alpha-D-mannosyltransferase, Golgi apparatus	Glycoprotein Metabolism	1633307	
1809475	R_EX_gln_L_LPAREN_e_RPAREN_@MODELID_222668	1807977	1807981	1.0	1.0	DRAIN	0.0	999999.0	L-Glutamine exchange			
1809474	R_DXHPScm@MODELID_222668	1807376 1807237 1808011	1807673 1807502 1807946	1.0 1.0 1.0	1.0 1.0 1.0	TRANSLOCATION	0.0	999999.0	deoxyhypusine synthase, cytosolic/mitochondrial	Arginine and Proline Metabolism	1624700	
1809473	R_AATA@MODELID_222668	1807610 1807916	1808259 1807269	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	_2-aminoadipate transaminase	Glycine, Serine, Lysine and Threonine Metabolism	1670207 1620240 1655216 1621860 1748005	
1809472	R_TYRt2m@MODELID_222668	1808105 1808246	1808218 1808089	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	tyrosine mitochondrial transport via proton symport			
1809479	R_MIPCS324_SC@MODELID_222668	1807190 1808287	1808246 1808185 1807937	0.01 1.0	1.0 1.0 0.01	REACTION	0.0	999999.0	mannose-inositol phosphorylceramide synthase (ceramide-3, 24C), yeast-specific	Sphingolipid Metabolism	1622254	
1809478	R_CRNt@MODELID_222668	1808151	1808150	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	L-carnitine reversible transport		1721778	
1809477	R_SUCD2_u6m@MODELID_222668	1807642 1808011	1808117 1807502	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	succinate dehydrogenase (ubiquinone-6), mitochondrial	Citric Acid Cycle	1629308	
1809476	R_NNDPRm@MODELID_222668	1808218 1808198 1808197	1807816 1808115 1807247	2.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	nicotinate-nucleotide diphosphorylase (carboxylating), mitochondrial	NAD Biosythesis	1676040 1627677 1618959 1643856 1735031	
1809531	R_3MOBtm@MODELID_222668	1807749	1807751	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	_3-methyl-2-oxobutanoate transport, diffusion, mitochondrial		1736829	
1809530	R_URIDK2rn@MODELID_222668	1807854 1807228	1807525 1807919	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	uridylate kinase (dUMP), nuclear	Nucleotide Salvage Metabolism	1643626 1681759 1629551 1629537 1721937 1628917	
1809529	R_GLCt1@MODELID_222668	1807757	1807759	1.0	1.0	TRANSLOCATION	0.0	999999.0	glucose transport (uniport)		1719753 1659746 1676626	
1809528	R_PGK@MODELID_222668	1807214 1807521	1807557 1808123	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	phosphoglycerate kinase	Glycolysis and Gluconeogenesis	1743720 1645242 1676101 1631591	
1809535	R_34HPPt2p@MODELID_222668	1807699 1808246	1808214 1807667	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	_3-(4-hydroxyphenyl)pyruvate peroxisomal transport via proton symport			
1809534	R_THFATm@MODELID_222668	1807982 1807201	1808218 1807319	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	tetrahydrofolate aminomethyltransferase, mitochondrial	Folate Metabolism	1680282 1637903 1630736 1623761	
1809533	R_EX_o2_LPAREN_e_RPAREN_@MODELID_222668	1808025	1808028	1.0	1.0	DRAIN	-999999.0	999999.0	O2 exchange			
1809532	R_PGI@MODELID_222668	1808355	1808111	1.0	1.0	REACTION	-999999.0	999999.0	glucose-6-phosphate isomerase	Glycolysis and Gluconeogenesis	1619483 1736271 1676913 1647040 1631585 1662131 1668354 1747857 1708375 1748597	
1809523	R_GTHOXti@MODELID_222668	1807296	1807289	1.0	1.0	TRANSLOCATION	0.0	999999.0	oxidized glutathione irreversible uniport			
1809522	R_CERS126@MODELID_222668	1807343 1807323	1807592 1807300 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Ceramide-1 synthase (26C)	Sphingolipid Metabolism	1632167	
1809521	R_34HPPt2m@MODELID_222668	1807699 1808246	1807675 1808218	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	_3-(4-hydroxyphenyl)pyruvate mitochondrial transport via proton symport			
1809520	R_SPRMS@MODELID_222668	1807376 1807457	1807622 1807462 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	spermine synthase	Arginine and Proline Metabolism	1737178 1711721 1644785 1633441	
1809527	R_PGL@MODELID_222668	1807685 1807237	1807974 1808246	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_6-phosphogluconolactonase	Pentose Phosphate Pathway	1670568 1622250 1643812 1739239 1631589	
1809526	R_PGM@MODELID_222668	1807583	1807521	1.0	1.0	REACTION	-999999.0	999999.0	phosphoglycerate mutase	Glycolysis and Gluconeogenesis	1631593 1748153 1645213 1721299 1676132	
1809525	R_CERS124@MODELID_222668	1807343 1808305	1807537 1807300 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Ceramide-1 synthase (24C)	Sphingolipid Metabolism	1632165	
1809524	R_SERt2r@MODELID_222668	1807969 1808250	1807966 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	L-serine reversible transport via proton symport			
1809515	R_HISt2r@MODELID_222668	1807448 1808250	1807445 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	L-histidine reversible transport via proton symport			
1809514	R_FA140ACPtm@MODELID_222668	1808294	1808291	1.0	1.0	TRANSLOCATION	0.0	999999.0	fatty-acyl-ACP mitochondrial transport			
1809513	R_PPAm@MODELID_222668	1807816 1807201	1807285 1808218	1.0 1.0	2.0 1.0	REACTION	0.0	999999.0	inorganic diphosphatase	Oxidative Phosphorylation	1673401 1631852 1630639 1748099 1649716 1630837 1623765 1623767	
1809512	R_HISt2m@MODELID_222668	1808218 1807443	1807445 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	histidine mitochondrial transport via proton symport			
1809519	R_AGAT_SC@MODELID_222668	1807646 1807254 1807574 1807589 1807835 1807272 1807763 1807846 1808147	1807384 1807300	0.02 0.05 0.06 0.24 0.09 0.1 0.27 0.17 0.01	0.01 1.0	REACTION	0.0	999999.0	_1-Acyl-glycerol-3-phosphate acyltransferase, yeast-specific	Phospholipid Biosynthesis	1626414	
1809518	R_PYRt2p@MODELID_222668	1808212 1808246	1808285 1808214	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	pyruvate peroxisomal transport via proton symport			
1809517	R_PIt2v@MODELID_222668	1807295 1808246	1807311 1808211	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	phosphate vacuolar transport via proton symport			
1809516	R_PUNP1m@MODELID_222668	1807285 1807735	1807447 1807554	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	purine-nucleoside phosphorylase (Adenosine), mitochondrial	NAD Biosythesis	1644990 1629088 1629971 1675893 1740711	
1809507	R_TPI@MODELID_222668	1808318	1807292	1.0	1.0	REACTION	-999999.0	999999.0	triose-phosphate isomerase	Glycolysis and Gluconeogenesis	1686968 1717753 1620370 1637251	
1809506	R_PIt2n@MODELID_222668	1807295 1808246	1807286 1808217	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	phosphate nuclear transport via proton symport			
1809505	R_PIt2m@MODELID_222668	1807295 1808246	1807285 1808218	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	phosphate transporter, mitochondrial			
1809504	R_PIt2r@MODELID_222668	1807280 1808250	1807295 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	phosphate reversible transport via symport			
1809511	R_PYRt2m@MODELID_222668	1808212 1808246	1808218 1808289	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	pyruvate mitochondrial transport via proton symport			
1809510	R_EX_thmpp_LPAREN_e_RPAREN_@MODELID_222668	1807621	1807624	1.0	1.0	DRAIN	0.0	999999.0	Thiamine diphosphate exchange			
1809509	R_EX_sbt_D_LPAREN_e_RPAREN_@MODELID_222668	1808333	1808326	1.0	1.0	DRAIN	0.0	999999.0	D-Sorbitol exchange			
1809508	R_ALATA_Lm@MODELID_222668	1808273 1807820	1808289 1807597	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	L-alanine transaminase, mitochondrial	Alanine and Aspartate Metabolism	1645657 1737080 1734392 1630923 1627876 1671668	
1809563	R_ALDD2xm@MODELID_222668	1807201 1807784 1807302	1807288 1808218 1808172	1.0 1.0 1.0	1.0 2.0 1.0	REACTION	0.0	999999.0	aldehyde dehydrogenase (acetylaldehyde, NAD), mitochondrial	Tyrosine, Tryptophan and Phenylalanine Metabolism	1715806 1632445 1677537 1669905 1625649 1632451	
