Id	Entry	Left	Right	LeftStoich	RightStoich	Name
3750359	rxn37049	3671931 3652677 3652633	3671932 3652575	1.0 1.0 1.0	1.0 1.0	nitrate-inducible formate dehydrogenase
3750360	rxn01075	3653627	3652845	1.0	1.0	UDP-L-arabinose 4-epimerase
3750361	rxn25068	3652561 3652677 3663801	3652565 3663463	1.0 1.0 1.0	1.0 1.0	RXN-8683.c
3750363	rxn37048	3654670 3652677 3652633	3652575 3670598	1.0 1.0 1.0	1.0 1.0	nitrate-inducible formate dehydrogenase
3750364	rxn25069	3652561 3663463 3652677	3686182 3652565	1.0 1.0 1.0	1.0 1.0	RXN-8684.c
3750366	rxn37047	3652920 3686830	3652690 3652556 3664454	1.0 1.0	1.0 1.0 1.0	NarA
3750367	rxn37046	3686828 3652920	3652690 3654610 3652556	1.0 1.0	1.0 1.0 1.0	NarA
3750368	rxn01078	3658138 3652556	3652846 3652654	1.0 1.0	1.0 1.0	alpha-D-Glucosiduronate glucuronohydrolase
3750369	rxn37045	3652920 3671932	3652556 3652690 3671931	1.0 1.0	1.0 1.0 1.0	NarA
3750370	rxn01079	3653503 3652565	3652846 3652677 3652561	1.0 1.0	1.0 1.0 1.0	L-Gulonate:NADP+ 6-oxidoreductase
3750371	rxn37044	3652920 3670598	3654670 3652556 3652690	1.0 1.0	1.0 1.0 1.0	NarA
3750372	rxn37043	3664454 3653469	3688448 3652677 3686830	1.0 1.0	1.0 1.0 1.0	RXN-11196.c.metaexp.CPD-9958_UBIQUINONE-10
3750374	rxn37042	3654610 3653469	3686828 3652677 3688448	1.0 1.0	1.0 1.0 1.0	RXN-11196.c.metaexp.CPD-9957_UBIQUINONE-9
3750376	rxn37041	3653469 3672157	3672159 3652677 3688448	1.0 1.0	1.0 1.0 1.0	RXN-11196.c.metaexp.CPD-9956_UBIQUINONE-8
3750378	rxn37040	3682210 3652677 3652560	3652558 3672558	1.0 1.0 1.0	1.0 1.0	RXN-11081.c.metaexp.NAD_NADH
3750380	rxn13050	3652574 3673516	3652802 3652590	1.0 1.0	1.0 1.0	3-ketoacyl-CoA thiolase, peroxisomal
3750382	rxn37050	3672157 3652677 3652633	3652575 3672159	1.0 1.0 1.0	1.0 1.0	nitrate-inducible formate dehydrogenase
3750383	rxn13052	3652567 3673512 3652574	3652556 3654495 3652590	1.0 1.0 1.0	1.0 1.0 1.0	3-ketoacyl-CoA thiolase, peroxisomal
3750385	rxn13051	3652574 3673514	3655045 3652590	1.0 1.0	1.0 1.0	3-ketoacyl-CoA thiolase, peroxisomal
3750387	rxn13054	3673526 3652574	3654590 3652590	1.0 1.0	1.0 1.0	3-ketoacyl-CoA thiolase, peroxisomal
3750389	rxn13053	3673528 3652574	3652590 3657168	1.0 1.0	1.0 1.0	3-ketoacyl-CoA thiolase, peroxisomal
3750391	rxn13056	3673510 3652574	3652590	1.0 1.0	2.0	3-ketoacyl-CoA thiolase, peroxisomal
3750393	rxn13055	3673530 3652574	3657161 3652590	1.0 1.0	1.0 1.0	3-ketoacyl-CoA thiolase, peroxisomal
3750395	rxn13058	3673585 3652567	3673609 3652596	1.0 1.0	1.0 1.0	Acyl-coenzyme A oxidase
3750397	rxn13057	3673587 3652567	3673607 3652596	1.0 1.0	1.0 1.0	Acyl-coenzyme A oxidase
3750399	rxn13059	3673595 3652567	3673601 3652596	1.0 1.0	1.0 1.0	Acyl-coenzyme A oxidase
3750401	rxn01080	3652846	3653603	1.0	1.0	D-glucuronate aldose-ketose-isomerase
3750402	rxn25070	3652673	3686184	1.0	1.0	RXN-8685.c
3750404	rxn25071	3686184 3652584	3652677 3686185 3652587	1.0 1.0	1.0 1.0 1.0	RXN-8686.c
3750406	rxn27691	3656867	3652750 3652677 3656750	1.0	1.0 1.0 1.0	AICARSYN-RXN.d
3750408	rxn27690	3652825 3652556	3652578 3653129	1.0 1.0	1.0 1.0	Agmatine deiminase
3750410	rxn25030	3653153	3652577 3662230 3652677	1.0	1.0 1.0 1.0	RXN-8603.c
3750412	rxn27693	3652557 3656707	3652677 3652570 3652568 3655660	1.0 1.0	1.0 1.0 1.0 1.0	AIRS-RXN.d
3750414	rxn25031	3653153	3652677 3662109 3652577	1.0	1.0 1.0 1.0	beta-cubebene synthase
3750416	rxn27692	3656750 3652909	3652713 3656805	1.0 1.0	1.0 1.0	AICARTRANSFORM-RXN.d
3750418	rxn37019	3673130	3652991	1.0	1.0	D-ribose ketol-isomerase
3750419	rxn25032	3653153	3652677 3686114 3652577	1.0	3.0 1.0 1.0	RXN-8605.c
3750421	rxn27695	3652612 3652621	3652588 3652608	1.0 1.0	1.0 1.0	L-alanine-glycine transaminase
3750423	rxn37018	3673130 3652557	3652677 3652739 3652568	1.0 1.0	1.0 1.0 1.0	deoxyribokinase
3750424	rxn25033	3653153	3652577 3674770 3652677	1.0	1.0 1.0 1.0	RXN-8606.c
3750426	rxn27694	3652621 3652612	3652608 3652588	1.0 1.0	1.0 1.0	Alanine--glyoxylate aminotransferase
3750427	rxn37017	3652677 3652560 3676732	3652556 3652558 3685043	2.0 2.0 1.0	1.0 2.0 1.0	R364-RXN.c.metaexp.NAD_NADH
3750429	rxn25034	3653153	3686113 3652677 3652577	1.0	1.0 1.0 1.0	RXN-8607.c
3750431	rxn27697	3652593 3652612	3652588 3652591	1.0 1.0	1.0 1.0	Alanine aminotransferase
3750434	rxn37016	3652561 3676732 3652677	3652565 3652556 3685043	2.0 1.0 2.0	2.0 1.0 1.0	R364-RXN.c.metaexp.NADP_NADPH
3750436	rxn25035	3653153	3686110 3652577 3652677	1.0	1.0 1.0 5.0	RXN-8610.c
3750438	rxn27696	3652557 3652612 3680396	3652585 3652577 3688120	1.0 1.0 1.0	1.0 1.0 1.0	Alanyl-tRNA synthetase
3750439	rxn37015	3652677 3655246 3652560	3653348 3652558	1.0 1.0 1.0	1.0 1.0	R262-RXN.c.metaexp.NAD_NADH
3750441	rxn25036	3653153	3652677 3652577 3686109	1.0	7.0 1.0 1.0	RXN-8611.c
3750443	rxn27699	3652558 3680530	3652560 3680532 3652677	1.0 1.0	1.0 1.0 1.0	ALCOHOL-DEHYDROG-GENERIC-RXN.d
3750445	rxn37014	3652561 3655246 3652677	3653348 3652565	1.0 1.0 1.0	1.0 1.0	R262-RXN.c.metaexp.NADP_NADPH
3750447	rxn25037	3652561 3678195 3652677 3652567	3686145 3652565 3686147 3652556	1.0 1.0 1.0 1.0	1.0 1.0 1.0 2.0	RXN-8619.c
3750449	rxn27698	3652593 3652612	3652591 3652588	1.0 1.0	1.0 1.0	glutamic-pyruvic aminotransferase
3750451	rxn37013	3652789 3652558	3652560 3688448 3652677	1.0 1.0	1.0 1.0 2.0	pyrroline-2-carboxylate reductase
3750452	rxn25038	3652561 3652567 3686148 3652677	3686147 3652556 3652565 3686146	1.0 1.0 1.0 1.0	1.0 2.0 1.0 1.0	RXN-8620.c
3750454	rxn37012	3652789 3652565	3652677 3652561 3688448	1.0 1.0	2.0 1.0 1.0	pyrroline-2-carboxylate reductase
3750455	rxn25039	3653153	3683515 3652577 3652677	1.0	1.0 1.0 1.0	trans-alpha-bergamotene synthase
3750457	rxn37011	3679361 3652556	3687986 3652677 3653306	1.0 1.0	1.0 1.0 1.0	Clostridium oedematiens beta- and gamma-toxins
3750458	rxn13090	3652677 3652561 3673661	3673603 3652565	1.0 1.0 1.0	1.0 1.0	Peroxisomal 2,4-dienoyl-CoA reductase SPS19
3750460	rxn37010	3652556 3679361	3653306 3652677 3687986	1.0 1.0	1.0 1.0 1.0	Clostridium oedematiens beta- and gamma-toxins
3750461	rxn13092	3652561 3652677 3673659	3673599 3652565	1.0 1.0 1.0	1.0 1.0	Peroxisomal 2,4-dienoyl-CoA reductase SPS19
3750463	rxn13091	3652677 3652561 3673663	3673607 3652565	1.0 1.0 1.0	1.0 1.0	Peroxisomal 2,4-dienoyl-CoA reductase SPS19
3750465	rxn13083	3654122 3654610	3669179 3652582	1.0 1.0	1.0 1.0	Succinate dehydrogenase [ubiquinone] cytochrome b subunit, mitochondrial
3750467	rxn13085	3652584 3652769	3652999 3652575 3652817	1.0 1.0	1.0 1.0 1.0	Spermidine synthase
3750469	rxn13087	3652561 3673605 3652677	3673625 3652565	1.0 1.0 1.0	1.0 1.0	Peroxisomal 2,4-dienoyl-CoA reductase SPS19
3750471	rxn13086	3669134	3673557 3673655 3673573	2.0	1.0 1.0 1.0	Sporulation-specific protein 22
3750473	rxn13089	3673601 3652561 3652677	3673623 3652565	1.0 1.0 1.0	1.0 1.0	Peroxisomal 2,4-dienoyl-CoA reductase SPS19
3750475	rxn13088	3673609 3652677 3652561	3673627 3652565	1.0 1.0 1.0	1.0 1.0	Peroxisomal 2,4-dienoyl-CoA reductase SPS19
3750477	rxn01094	3656289 3652558	3652677 3652560 3652854	1.0 1.0	1.0 1.0 1.0	2,3-dihydro-2,3-dihydroxybenzoate:NAD+ oxidoreductase
3750478	rxn01095	3652854 3652567	3652677 3655909	1.0 1.0	2.0 1.0	2,3-Dihydroxybenzoate:oxygen 2,3-oxidoreductase (decyclizing)
3750479	rxn25040	3653153	3652677 3652577 3691206	1.0	1.0 1.0 1.0	sesquisabinene synthase
3750481	rxn01092	3652851 3653287	3652677 3652631 3657868	1.0 1.0	2.0 1.0 1.0	CDP-ethanolamine:N-acylsphingosine ethanolaminephosphotransferase
3750482	rxn25041	3652677 3655976 3652567	3675084 3652556	1.0 1.0 1.0	1.0 2.0	RXN-8623.c
3750484	rxn01093	3652854 3652557	3652577 3656166	1.0 1.0	1.0 1.0	ATP:2,3-dihydroxybenzoate adenylyltransferase
3750486	rxn25042	3652558 3688483	3652677 3652560 3690448	1.0 1.0	1.0 1.0 1.0	RXN-8629.c
3750488	rxn01098	3652649 3652557 3652854	3656313 3652585 3652677 3652577	1.0 1.0 1.0	1.0 1.0 2.0 1.0	2,3-Dihydroxybenzoate:L-serine ligase
3750489	rxn25043	3652558 3688483	3690448 3652677 3652560	1.0 1.0	1.0 1.0 1.0	RXN-8629.m
3750491	rxn37029	3652677 3657706	3662206	6.0 1.0	1.0	RXN-10693.c.metaexp.CPD-591_CPD-7630
3750493	rxn01099	3652855 3652556	3652570 3652942	1.0 1.0	1.0 1.0	D-Glycerate-3-phosphate phosphohydrolase
3750494	rxn25044	3691002 3652872 3652567	3690291 3657131 3652556	1.0 1.0 1.0	1.0 1.0 1.0	RXN-8630.c
3750144	rxn15653	3652677 3652567 3676224 3652561	3652556 3667715 3652565	1.0 1.0 1.0 1.0	1.0 1.0 1.0	benzo[a]pyrene-7,8-diol, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)
3750146	rxn15654	3652565 3653650	3652677 3652561 3670857	1.0 1.0	1.0 1.0 1.0	D-galactose:NADP+ 1-oxidoreductase
3750148	rxn15659	3653090 3652558	3652560 3652677 3654783	1.0 1.0	1.0 1.0 1.0	mannitol:NAD+ 1-oxidoreductase
3750150	rxn15657	3654556 3652558	3652560 3652677 3660279	1.0 1.0	1.0 1.0 1.0	D-arabinitol:NAD+ 2-oxidoreductase (D-ribulose-forming)
3750152	rxn15658	3653090 3652558	3675462 3652560 3652677	1.0 1.0	1.0 1.0 1.0	mannitol:NAD+ 1-oxidoreductase
3750154	rxn15608	3658058 3669115	3669114 3652556 3665212	1.0 1.0	1.0 1.0 1.0	alpha-Pinene dehydrogenase
3750156	rxn15609	3669115 3658060	3669114 3665212 3652556	1.0 1.0	1.0 1.0 1.0	alpha-Pinene dehydrogenase
3750158	rxn15606	3669281 3652556	3660272	1.0 1.0	1.0	chitosan exo-1,4-beta-D-glucosaminidase
3750161	rxn15607	3653046	3675632	1.0	1.0	(+)-Copalyl-diphosphate lyase (decyclizing)
3750163	rxn03622	3653774 3652558	3652560 3658582	1.0 1.0	1.0 1.0	pimeloyl-CoA:NAD+ oxidoreductase
3750164	rxn03621	3658580 3652558	3652560 3658581 3652677	1.0 1.0	1.0 1.0 1.0	cis-1,2-dihydroxy-1,2-dihydrodibenzothiophene:NAD+ oxidoreductase
3750165	rxn03620	3658578 3652558	3652575 3655271 3652560	1.0 1.0	1.0 1.0 1.0	1,6-dihydroxy-5-methylcyclohexa-2,4-dienecarboxylate:NAD+ oxidoreductase (decarboxylating)
3750166	rxn03626	3656756 3652558	3656739 3652560 3652677	1.0 1.0	1.0 1.0 1.0	(1S,3R,4S)-3,4-Dihydroxycyclohexane-1-carboxylate:NAD+ 3-oxidoreductase
3750167	rxn03625	3652558 3658589	3655271 3652575 3652560	1.0 1.0	1.0 1.0 1.0	1,2-Dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate:NAD+ oxidoreductase (decarboxylating)
3750168	rxn03624	3658585 3652558	3652677 3658586 3652560	1.0 1.0	1.0 1.0 1.0	cis-1,2-Dihydro-3-ethylcatechol:NAD+ oxidoreductase
3750169	rxn03623	3658584 3652558	3652560 3652677 3658583	1.0 1.0	1.0 1.0 1.0	5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline:NAD+ oxidoreductase
3750170	rxn03629	3658592 3652567	3664573 3658593	1.0 1.0	1.0 1.0	8'-apo-beta-Carotenol:O2 oxidoreductase
3750171	rxn03628	3667663 3652757	3667661 3652754	1.0 1.0	1.0 1.0	Ferrocytochrome-c:Fe3+ oxidoreductase
3750172	rxn03627	3652567 3652673	3652596 3652677 3658590	1.0 1.0	1.0 1.0 1.0	L-Tryptophan:oxygen alpha,beta-oxidoreductase
3750173	rxn15600	3654780	3669682 3652556	1.0	1.0 1.0	R06203
3750176	rxn15601	3654703	3669682 3652556	1.0	1.0 1.0	R06203
3750178	rxn15604	3652692 3670192	3669236 3655042	1.0 1.0	1.0 1.0	R06212
3750180	rxn15605	3653022	3652556 3669281	1.0	1.0 1.0	R06225
3750182	rxn15603	3652556 3669335	3652892	1.0 1.0	1.0	R06204
3750184	rxn03611	3652567 3658588	3656249 3652677	1.0 1.0	1.0 2.0	4-Methylcatechol:oxygen 1,2-oxidoreductase(decyclizing)
3750185	rxn27600	3653105 3652556 3652557	3653105 3652568 3652570 3652677	1.0 1.0 1.0	1.0 1.0 1.0 1.0	ATP phosphohydrolase (fatty-acyl-CoA-transporting)
3750186	rxn03610	3652588 3653184	3658615	1.0 1.0	1.0	R05298
3750188	rxn27601	3655045 3652556 3652557	3652570 3652568 3655045 3652677	1.0 1.0 1.0	1.0 1.0 1.0 1.0	ATP phosphohydrolase (fatty-acyl-CoA-transporting)
3750189	rxn03615	3658409 3652584	3652587 3652677 3658407	1.0 1.0	1.0 1.0 1.0	R05303
3750191	rxn03614	3658408 3652567 3652593	3652575 3658409 3652614	1.0 1.0 1.0	1.0 1.0 1.0	R05302
3750193	rxn03613	3652567 3658405 3652593	3658406 3652575 3652556 3652614	1.0 1.0 1.0	1.0 1.0 1.0 1.0	penicillin-N,2-oxoglutarate:oxygen oxidoreductase (ring-expanding)
3750194	rxn03612	3656631	3656249 3652677	1.0	1.0 1.0	4-Methylmuconolactone lyase (decyclizing)
3750195	rxn03619	3652565 3658577	3652561 3654761 3652677	1.0 1.0	1.0 1.0 1.0	dihydrophloroglucinol:NADP+ oxidoreductase
3750196	rxn27608	3657168 3652557 3652556	3652570 3657168 3652568 3652677	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Fatty-acyl-CoA-transporting ATPase
3750197	rxn03618	3652558 3658573 3652651	3652677 3658576 3652560	1.0 1.0 1.0	1.0 1.0 1.0	formaldehyde:NAD+ oxidoreductase (mycothiol-formylating)
3750198	rxn03617	3658571 3652558	3652560 3652677 3658572	1.0 1.0	1.0 1.0 1.0	3-hydroxypimeloyl-CoA:NAD+ oxidoreductase
3750199	rxn03616	3653382 3653504	3655697 3654826	1.0 1.0	1.0 1.0	R05304
3750201	rxn27609	3652557 3652556 3654590	3652677 3652568 3652570 3654590	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Fatty-acyl-CoA-transporting ATPase
3750202	rxn15628	3653336 3652682 3655013 3652677 3652561	3652574 3665244 3652556 3652565 3652575	1.0 7.0 5.0 16.0 9.0	13.0 1.0 6.0 9.0 12.0	R06483
3750204	rxn15629	3652682 3652677 3653955 3653336 3652561	3652565 3652574 3652556 3652575 3665244	7.0 21.0 5.0 1.0 9.0	9.0 13.0 6.0 12.0 1.0	R06483
3750206	rxn03640	3663928	3657968 3652556	1.0	1.0 1.0	R05335
3750208	rxn03644	3657825	3652685	1.0	1.0	D-arabino-hex-3-ulose-6-phosphate isomerase
3750209	rxn03643	3652860 3652651	3657825	1.0 1.0	1.0	D-arabino-hex-3-ulose-6-phosphate formaldehyde-lyase (D-ribulose-5-phosphate-forming)
3750210	rxn03642	3664023	3652556 3654865	1.0	1.0 1.0	4-hydroxybutanoyl-CoA hydro-lyase
3750211	rxn03641	3652590 3653679	3664023 3652603	1.0 1.0	1.0 1.0	acetyl-CoA: 4-hydroxybutanoate CoA transferase
3750212	rxn03648	3654700	3660615	1.0	1.0	R05345
3750214	rxn03647	3658506	3652575 3658507	1.0	1.0 1.0	R05344
3750216	rxn03646	3657296	3657300	1.0	1.0	carotenoid beta-end group lyase (decyclizing)
3750217	rxn03645	3657075 3652560	3657367 3652565	1.0 1.0	1.0 1.0	rxn03645
3750218	rxn03649	3652558 3659085	3652560 3652677 3659077	1.0 1.0	1.0 1.0 1.0	R05347
3750220	rxn15622	3655013 3652677 3653734 3652682 3652561	3665252 3652574 3652575 3652556 3652565	5.0 16.0 1.0 7.0 9.0	1.0 13.0 12.0 5.0 9.0	R06480
3750222	rxn15623	3652677 3653955 3652682 3652561 3653734	3652574 3652575 3665252 3652565 3652556	21.0 5.0 7.0 9.0 1.0	13.0 12.0 1.0 9.0 5.0	R06480
3750224	rxn15620	3652682 3652561 3655013 3652677	3652575 3652556 3665283 3652574 3652565	1.0 5.0 6.0 6.0	7.0 2.0 1.0 7.0 5.0	R06459
3750226	rxn15621	3652682 3653955 3652561 3652677	3652575 3665283 3652556 3652574 3652565	1.0 6.0 5.0 12.0	7.0 1.0 2.0 7.0 5.0	R06459
3750228	rxn15626	3655013 3653336 3652561 3652677 3652682	3652556 3652575 3665236 3652574 3652565	5.0 1.0 9.0 16.0 7.0	5.0 12.0 1.0 13.0 9.0	R06482
3750230	rxn15627	3652682 3653336 3652561 3652677 3653955	3652575 3652565 3652574 3665236 3652556	7.0 1.0 9.0 21.0 5.0	12.0 9.0 13.0 1.0 5.0	R06482
3750232	rxn15624	3655013 3653734 3652561 3652677 3652682	3652575 3652565 3665260 3652574 3652556	5.0 1.0 9.0 16.0 7.0	12.0 9.0 1.0 13.0 6.0	R06481
3750234	rxn15625	3653955 3652677 3652561 3652682 3653734	3652565 3652556 3652574 3665260 3652575	5.0 21.0 9.0 7.0 1.0	9.0 6.0 13.0 1.0 12.0	R06481
3750236	rxn15619	3653955 3652561 3652682 3652677	3652575 3652574 3652556 3665279 3652565	5.0 5.0 1.0 11.0	6.0 6.0 2.0 1.0 5.0	R06458
3750239	rxn15617	3652677 3652682 3653955 3652561	3665275 3652575 3652574 3652556 3652565	13.0 1.0 6.0 6.0	1.0 7.0 7.0 1.0 6.0	R06453
3750241	rxn15618	3652561 3652682 3652677 3655013	3652574 3652556 3665279 3652565 3652575	5.0 1.0 6.0 5.0	6.0 2.0 1.0 5.0 6.0	R06458
3750242	rxn03633	3656522 3652584	3652587 3652677 3654022	1.0 1.0	1.0 1.0 1.0	S-Adenosyl-L-methionine:3',4',5,7-tetrahydroxy-3-methoxyflavone 7-O-methyltransferase
3750243	rxn03632	3652560 3655045 3652677 3652567	3652556 3658597 3652558	1.0 1.0 2.0 1.0	2.0 1.0 1.0	n-tetradecanoyl-CoA, NADH:O2 oxidoreductase [11-(Z) desaturating]
3750244	rxn03631	3652677 3652567 3655045 3652560	3652558 3658596 3652556	2.0 1.0 1.0 1.0	1.0 1.0 2.0	n-tetradecanoyl-CoA, NADPH2:O2 oxidoreductase [11-(E) desaturating]
3750245	rxn03630	3652923 3652593 3652567	3652614 3652701 3652575 3658594	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Taurine, 2-oxoglutarate:O2 oxidoreductase (sulfite-forming)
3750246	rxn03637	3652677 3655282 3652682	3652574 3652575 3659227	3.0 1.0 3.0	4.0 3.0 1.0	Isovaleryl-CoA:malonyl-CoA acyltransferase
3750247	rxn03636	3652712 3659157	3659159 3652574	1.0 1.0	1.0 1.0	4,8,12-Trimethyltridecanoyl-CoA:propanoyl-CoA C2-4,8,12-trimethyltridecanoyltransferase
3750248	rxn03635	3653204 3652677 3652698	3652568 3663289	1.0 1.0 1.0	1.0 1.0	ADP-glucose:sn-glycerol-3-phosphate 2-b-D-glucosyltransferase
3750249	rxn03634	3652570 3658142	3653150 3652776	1.0 1.0	1.0 1.0	beta-D-Galactopyranosyl-(13)-N-acetyl-D-hexosamine:phosphate galactosyltransferase
3750250	rxn03639	3652567 3652556 3655135	3652578 3663928 3652596	1.0 1.0 1.0	1.0 1.0 1.0	R05334
3750252	rxn03638	3657949 3652590	3656355 3652677 3652574	1.0 1.0	1.0 1.0 1.0	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase
3750254	rxn15611	3652677 3652567 3670453 3658060	3665216 3652556	2.0 1.0 2.0 1.0	1.0 1.0	alpha-Pinene monooxygenase
3750256	rxn15612	3652560 3658058 3652567 3652677	3655158 3652556 3652558	1.0 1.0 1.0 1.0	1.0 1.0 1.0	alpha-Pinene monooxygenase
3750258	rxn15610	3670453 3658058 3652567 3652677	3652556 3665216	2.0 1.0 1.0 2.0	1.0 1.0	alpha-Pinene monooxygenase
3750260	rxn15615	3652682 3652561 3675346 3653955 3652677	3665286 3652565 3652556 3652574 3652575	2.0 7.0 1.0 5.0 10.0	1.0 7.0 3.0 8.0 8.0	R06448
3750263	rxn15616	3652677 3652561 3652567 3665287	3652565 3652556 3665288	3.0 3.0 3.0 1.0	3.0 4.0 1.0	R06449
3750265	rxn15613	3652567 3658060 3652677 3652560	3652558 3652556 3655158	1.0 1.0 1.0 1.0	1.0 1.0 1.0	alpha-Pinene monooxygenase
3750268	rxn15614	3655013 3652682 3652561 3675346 3652677	3665286 3652575 3652574 3652565 3652556	5.0 2.0 7.0 1.0 5.0	1.0 8.0 8.0 7.0 3.0	R06448
3750269	rxn01083	3652798 3652847 3652677	3655441 3652578	1.0 1.0 1.0	1.0 1.0	L-Asparagine:hydroxylamine gamma-aspartyltransferase
3750270	rxn25050	3657248 3652677	3652575 3652593	1.0 1.0	1.0 1.0	IDP1
3750272	rxn01084	3653551 3652557 3652556	3652848 3653255	1.0 1.0 1.0	1.0 1.0	ATP:cob(I)alamin Co-beta-adenosyltransferase
3750273	rxn25051	3657248 3652677	3652575 3652593	1.0 1.0	1.0 1.0	IDP1
3750274	rxn01081	3655096 3652556	3652677 3652846	1.0 1.0	1.0 1.0	D-Glucuronolactone lactonohydrolase
3750275	rxn25052	3679618 3652558	3652560 3652677 3652593	1.0 1.0	1.0 1.0 1.0	RXN-8645.c
3750277	rxn01082	3655669 3652556	3652846 3652677	1.0 1.0	1.0 1.0	D-Glucurono-6,2-lactone lactonohydrolase
3750278	rxn25053	3652824 3652556 3680475	3670421 3652677 3688736	1.0 1.0 1.0	1.0 1.0 1.0	uracil/thymine dehydrogenase
3750280	rxn01087	3652851 3652557	3652568 3655305	1.0 1.0	1.0 1.0	ATP:ceramide 1-phosphotransferase
3750281	rxn25054	3680307	3653606 3652556	1.0	1.0 1.0	(6E,8Z,11Z,14Z)-(5S)-5-hydroperoxyicosa-6,8,11,14-tetraenoate dehydratase
3750283	rxn01088	3652597 3652851	3652580 3653940	1.0 1.0	1.0 1.0	UDP-glucose:N-acylsphingosine D-glucosyltransferase
3750284	rxn25055	3688802 3662317	3662319 3688804	2.0 1.0	1.0 2.0	(R)-benzylsuccinyl-CoA dehydrogenase
3750286	rxn37039	3682210 3652561 3652677	3652565 3672558	1.0 1.0 1.0	1.0 1.0	RXN-11081.c.metaexp.NADP_NADPH
3750288	rxn01085	3652851 3652556	3653004 3652640	1.0 1.0	1.0 1.0	N-Acylsphingosine amidohydrolase
3750289	rxn25056	3671457 3689622	3652585 3689625	1.0 1.0	1.0 1.0	lipoate protein ligase
3750291	rxn37038	3652558 3682208	3652677 3682210 3652560	1.0 1.0	1.0 1.0 1.0	RXN-11080.c.metaexp.NAD_NADH
3750293	rxn25057	3652567 3670478 3652593	3652651 3690705 3652575 3652614	1.0 1.0 1.0	1.0 1.0 1.0 1.0	histone demethylase
3750295	rxn37037	3652565 3682208	3682210 3652561 3652677	1.0 1.0	1.0 1.0 1.0	RXN-11080.c.metaexp.NADP_NADPH
3750297	rxn25058	3652567 3653241	3655114	1.0 1.0	1.0	indoleamine 2,3-dioxygenase
3750299	rxn37036	3653174 3664454	3652684 3686830	1.0 1.0	1.0 1.0	alcohol:quinone oxidoreductase
3750300	rxn25059	3652673 3652677 3652567	3689979	1.0 2.0 1.0	1.0	indoleamine 2,3-dioxygenase
3750301	rxn37035	3654610 3653174	3652684 3686828	1.0 1.0	1.0 1.0	alcohol:quinone oxidoreductase
3750302	rxn01089	3653940 3652556	3652598 3652851	1.0 1.0	1.0 1.0	D-Glucosyl-N-acylsphingosine glucohydrolase
3750303	rxn37034	3672157 3653174	3652684 3672159	1.0 1.0	1.0 1.0	alcohol:quinone oxidoreductase
3750658	rxn37004	3672002 3652649	3652677 3683016 3652631	1.0 1.0	1.0 1.0 1.0	CDP-diacylglycerol:L-serine 3-sn-phosphatidyltransferase
3750659	rxn01036	3652556 3658205	3652827 3652585 3652677	1.0 1.0	1.0 1.0 2.0	5'-Benzoylphosphoadenosine benzoylhydrolase
3750660	rxn03699	3652560 3652677 3658965	3652558 3655211	1.0 2.0 1.0	1.0 1.0	1,2,4-trihydroxybenzene:NAD oxidoreductase
3750661	rxn25025	3653153	3652577 3686100 3652677	1.0	1.0 1.0 1.0	RXN-8598.c
3750663	rxn27688	3652898 3652557	3652628 3652677 3652568	1.0 1.0	1.0 1.0 1.0	Adenylylsulfate kinase
3750665	rxn37003	3686050 3652677	3652575 3685798	1.0 1.0	1.0 1.0	phosphatidylserine decarboxylase
3750666	rxn01037	3652556 3654285	3652827 3652608	1.0 1.0	1.0 1.0	N-Benzoylglycine amidohydrolase
3750667	rxn03698	3652558 3658954	3652677 3652560 3658956	1.0 1.0	1.0 1.0 1.0	R05397
3750669	rxn25026	3653153	3686102 3652677 3652577	1.0	1.0 1.0 1.0	alpha-muurolene synthase
3750671	rxn27687	3680475 3652585 3652701	3688736 3652898	1.0 1.0 1.0	1.0 1.0	Adenylylsulfate reductase
3750673	rxn37002	3685816 3652677	3685797 3652575	1.0 1.0	1.0 1.0	phosphatidylserine decarboxylase
3750674	rxn01034	3658007 3652556	3652677 3652570 3652827	1.0 1.0	2.0 1.0 1.0	Benzoyl phosphate phosphohydrolase
3750675	rxn25027	3653153	3652677 3652577 3686103	1.0	1.0 1.0 1.0	RXN-8600.c
3750677	rxn37001	3652677 3685815	3652575 3685796	1.0 1.0	1.0 1.0	phosphatidylserine decarboxylase
3750678	rxn01035	3652827 3652557 3652574	3652585 3653229 3652577 3652677	1.0 1.0 1.0	1.0 1.0 1.0 1.0	benzoate:CoA ligase (AMP-forming)
3750679	rxn25028	3653153	3652677 3652577 3686108	1.0	1.0 1.0 1.0	(+)-sativene synthase
3750681	rxn27689	3690269 3652870 3652556	3652677 3690978 3652568	1.0 1.0 1.0	2.0 1.0 1.0	ADPREDUCT-RXN.d
3750683	rxn37000	3652677 3685812	3652575 3685795	1.0 1.0	1.0 1.0	phosphatidylserine decarboxylase
3750684	rxn25029	3653153	3652677 3686106 3652577	1.0	1.0 1.0 1.0	RXN-8602.c
