Id	Entry	Left	Right	LeftStoich	RightStoich
1629923	RETI2	1324048	1324049	1.0	1.0
1629925	RETI3	1324048	1324052	1.0	1.0
1629927	SOTA	1324200 1320542	1324197 1322012	1.0 1.0	1.0 1.0
1629929	FACOAL260	1322206 1320710 1320970	1323857 1320579 1322208	1.0 1.0 1.0	1.0 1.0 1.0
1629931	GLCDpp	1322152 1321992 1324014	1324015 1322144 1321999	1.0 1.0 1.0	1.0 1.0 1.0
1629933	AMPMS	1322152 1320522	1319995 1322144 1321751	1.0 1.0	1.0 4.0 2.0
1629934	ETHSO3abcpp	1322152 1321606 1320710	1323814 1321606 1322144 1320478	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1629936	PAIL45P_HStn	1323589	1323589	1.0	1.0
1629938	GQ1Bte	1322098	1322098	1.0	1.0
1629940	LNELDCCPT2	1322888 1320970	1322886 1321034	1.0 1.0	1.0 1.0
1629941	THMDt2	1324326 1322144	1324326 1322144	1.0 1.0	1.0 1.0
1629943	INSKm	1320710 1322444	1322435 1320478 1322144	1.0 1.0	1.0 1.0 1.0
1629945	LNELDCCPT1	1322886 1321034	1320970 1322888	1.0 1.0	1.0 1.0
1629946	GQ1Btg	1322098	1322098	1.0	1.0
1629948	RETHe	1322152 1324039	1322144 1324048 1320296	1.0 1.0	1.0 1.0 1.0
1629950	THMDt4	1324326 1323379	1323379 1324326	1.0 1.0	1.0 1.0
1629952	THMDt5	1323379 1324326	1324326 1323379	2.0 1.0	1.0 2.0
1629954	NACHEXA18ly	1322152 1322586	1322592 1320381 1324158 1322144	2.0 1.0	1.0 1.0 1.0 1.0
1629955	LPLIPAL2ATG181	1323707 1319632	1320630 1321860	1.0 1.0	1.0 1.0
1629957	PUNP6	1323814 1321386	1319675 1322403	1.0 1.0	1.0 1.0
1629959	PUNP5	1323814 1322444	1322403 1324020	1.0 1.0	1.0 1.0
1629961	PUNP4	1323814 1321325	1319675 1322140	1.0 1.0	1.0 1.0
1629963	UAG2E	1324487	1324488	1.0	1.0
1629965	LPLIPAL2ATG180	1319630 1323704	1321860 1320627	1.0 1.0	1.0 1.0
1629967	PUNP3	1323814 1322110	1322140 1324020	1.0 1.0	1.0 1.0
1629969	PUNP2	1323814 1321202	1319675 1320462	1.0 1.0	1.0 1.0
1629971	PUNP1	1323814 1320471	1320462 1324020	1.0 1.0	1.0 1.0
1629973	CSPG_Btly	1321175	1321175	1.0	1.0
1629975	UPLA4FNF	1324472 1322152	1324474 1321751	1.0 1.0	1.0 1.0
1629977	DOLPt2er	1322144 1321464	1321464 1322144	1.0 1.0	1.0 1.0
1629979	FATP2t	1323478 1323379	1323478 1323379	1.0 1.0	1.0 1.0
1629980	HOXG	1323455 1323387 1323787 1322144	1321695 1320966 1320731 1322152 1323386	3.0 3.0 1.0 5.0	1.0 1.0 1.0 3.0 3.0
1629982	GLUK	1320710 1321992	1322144 1320478 1321864	1.0 1.0	1.0 1.0 1.0
1629984	DCIm	1321239	1321240	1.0	1.0
1629989	DM_Ser-Gly/Ala-X-Gly(ly)	1320326		1.0	
1629991	GLUN	1322006 1322152	1323402 1322012	1.0 1.0	1.0 1.0
1629992	PUNP7	1324612 1323814	1324581 1324020	1.0 1.0	1.0 1.0
1629994	PEPCK	1322138 1323457	1323671 1321958 1320968	1.0 1.0	1.0 1.0 1.0
1629995	FDH4pp [deleted 12/21/2010  04:19:39 PM]	1324014 1322144 1321751	1322144 1320968 1324015	1.0 2.0 1.0	1.0 1.0 1.0
1629997	MAN6PI	1323067	1321652	1.0	1.0
1629999	HDCOAI	1322189	1322191	1.0	1.0
1630001	PYDAMtr	1324002	1324002	1.0	1.0
1630003	PPALtex	1323842	1323842	1.0	1.0
1630005	FRUURtex	1321772	1321772	1.0	1.0
1630007	FATP1t	1323379 1322184	1322184 1323379	1.0 1.0	1.0 1.0
1630008	FECRMtonex	1321708 1322144	1322144 1321708	1.0 1.0	1.0 1.0
1630010	PFLr	1320970 1324007	1321751 1320361	1.0 1.0	1.0 1.0
1630012	5HOXINDACTOX	1322152 1320090 1323383	1320091 1323384 1322144	1.0 1.0 1.0	1.0 1.0 2.0
1630014	UPLA4FNT	1324500 1324498	1324499 1324472	1.0 1.0	1.0 1.0
1630016	PPAt4pp	1323840 1323379	1323379 1323840	1.0 1.0	1.0 1.0
1630018	FAO161p_odd	1320970 1322152 1322189 1323383 1323455	1323384 1322153 1322144 1320361	7.0 7.0 1.0 7.0 6.0	7.0 6.0 7.0 8.0
1630019	IDHPOXOX3	1319914 1322153 1319778	1322152 1319637 1324389	1.0 1.0 1.0	2.0 1.0 1.0
1630021	CYSabcpp	1320710 1322152 1321194	1323814 1322144 1320478 1321194	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1630023	IDHPOXOX4	1319778 1322153	1319637 1324327 1322152	2.0 1.0	1.0 1.0 2.0
1630025	ACCOALm	1323840 1320710 1320970	1323845 1323857 1320579	1.0 1.0 1.0	1.0 1.0 1.0
1630028	DGSNtex	1321325	1321325	1.0	1.0
1630030	XANt2pp	1322144 1324581	1322144 1324581	1.0 1.0	1.0 1.0
1630032	H7'ETer	1323661 1321576	1321205 1322090	1.0 1.0	1.0 1.0
1630034	25HVITD3tin	1319602	1319602	1.0	1.0
1630036	FATP4t	1323379 1320668	1323379 1320668	1.0 1.0	1.0 1.0
1630037	PLIPA1G181pp	1322152 1323707	1319632 1323478 1322144	1.0 1.0	1.0 1.0 1.0
1630039	GLRASE	1322142 1323386	1321991 1323387 1322144	1.0 1.0	1.0 1.0 1.0
1630043	25HVITD2tm	1319600	1319600	1.0	1.0
1630045	GLUR	1322010	1322012	1.0	1.0
1630047	PIt2rpp	1323814 1322144	1323814 1322144	1.0 1.0	1.0 1.0
1630049	24,25VITD2Hm	1323455 1319600 1323387 1322144	1322152 1323386 1319585	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1630051	HCOUMARINte	1322181	1322181	1.0	1.0
1630052	PRODt2rL	1322144 1323913	1322144 1323913	1.0 1.0	1.0 1.0
1630054	HPACt2r	1322144 1320021	1322144 1320021	1.0 1.0	1.0 1.0
1630056	METACH	1320403 1322154	1320354 1322144 1322183	1.0 1.0	1.0 1.0 1.0
1630061	SARCOX	1324105 1322152 1323455	1322153 1321681 1322030	1.0 1.0 1.0	1.0 1.0 1.0
1630063	FATP3t	1323472 1323379	1323379 1323472	1.0 1.0	1.0 1.0
1630064	HPPPNtex	1319904	1319904	1.0	1.0
1630066	LNLNCGCRNt	1322906	1322906	1.0	1.0
1630067	GUAt2	1322144 1322140	1322140 1322144	1.0 1.0	1.0 1.0
1630069	RETNt	1324054	1324054	1.0	1.0
1630071	G3PStex	1321862	1321862	1.0	1.0
1630073	MALTHXtexi	1323061	1323061	1.0	1.0
1630075	2OXOADOXm	1320970 1323383 1319743	1320968 1322024 1323384	1.0 1.0 1.0	1.0 1.0 1.0
1630077	GLYD	1322144 1323384 1322269	1322034 1323383	1.0 1.0 1.0	1.0 1.0
1630079	DMStex	1321428	1321428	1.0	1.0
1628608	FA160ACPH	1323604 1322152	1320157 1322184 1322144	1.0 1.0	1.0 1.0 1.0
1628609	MLTGY2pp	1323311	1320591 1320588	1.0	1.0 1.0
1628611	LALDD	1322841 1323386	1323299 1322144 1323387	1.0 1.0	1.0 1.0 1.0
1628613	CMPACNAtg	1320961 1320958	1320961 1320958	1.0 1.0	1.0 1.0
1628615	TMPKr	1324314 1320710	1320478 1324315	1.0 1.0	1.0 1.0
1628616	DM_dttp(n)	1321520		1.0	
1628618	LYSabc	1322932 1322152 1320710	1320478 1323814 1322932 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1628620	FUT91g	1321880 1321960	1321806 1322144 1321958	1.0 1.0	1.0 1.0 1.0
1628625	HACDp	1319815 1323383	1323384 1322144 1319931	1.0 1.0	1.0 1.0 1.0
1628627	UDPGP	1324507 1322152	1324539 1321838 1322144	1.0 1.0	1.0 1.0 2.0
1628628	HATGH	1319850 1323387 1322144	1319862 1323386	1.0 7.0 7.0	1.0 7.0
1628630	MTHFR2 [deleted 07/26/2004  02:33:38 PM]	1322144 1323221 1323384	1323383 1320103	1.0 1.0 1.0	1.0 1.0
1628631	ALLPI	1320558	1320562	1.0	1.0
1628633	S6TASE24ly	1322152 1322753	1324158 1322756 1322144	1.0 1.0	1.0 1.0 1.0
1628634	PSP_Lpp	1322152 1323959	1324134 1323814	1.0 1.0	1.0 1.0
1628636	URIt2pp	1324557 1322144	1324557 1322144	1.0 1.0	1.0 1.0
1628638	XOL27OHtm	1324586	1324586	1.0	1.0
1628640	BZt1pp	1320754 1322144	1320754 1322144	1.0 1.0	1.0 1.0
1628642	KAS17	1323055 1320361 1322144 1323387	1322152 1323478 1320968 1323386 1320970	8.0 1.0 22.0 15.0	7.0 1.0 8.0 15.0 9.0
1628644	PACALDt2rpp	1322144 1323572	1322144 1323572	1.0 1.0	1.0 1.0
1628646	INStex	1322444	1322444	1.0	1.0
1628648	KAS16	1321244 1323387 1322144 1323053	1320157 1323386 1319886 1320968	1.0 1.0 2.0 1.0	1.0 1.0 1.0 1.0
1628650	NADTRHD	1323383 1323387	1323386 1323384	1.0 1.0	1.0 1.0
1628665	KAS15	1320361 1322144 1323053	1320968 1320449 1320970	1.0 1.0 1.0	1.0 1.0 1.0
1628667	KAS14	1320355 1323053 1322144	1320968 1320449 1320157	1.0 1.0 1.0	1.0 1.0 1.0
1628669	ESTRONESt2	1323379 1321599	1323379 1321599	2.0 1.0	2.0 1.0
1628671	KAS13	1322144 1323055 1320361 1323387	1322152 1320968 1323472 1323386 1320970	23.0 8.0 1.0 16.0	7.0 8.0 1.0 16.0 9.0
1628673	FUT92g	1320425 1321960	1321785 1322144 1321958	1.0 1.0	1.0 1.0 1.0
1628674	KAS12	1323387 1322144 1319702 1323055	1320968 1321660 1320970 1322152 1323386	12.0 17.0 1.0 6.0	6.0 1.0 7.0 5.0 12.0
1628676	ZNabcpp	1320710 1324623 1322152	1324623 1322144 1323814 1320478	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1628678	KAS11	1323387 1322469 1322144 1323055	1323386 1320970 1321658 1322152 1320968	12.0 1.0 17.0 6.0	12.0 7.0 1.0 5.0 6.0
1628680	DESAT22_1p	1322144 1323455 1323384 1320490	1322152 1321234 1323383	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1628682	KAS10	1323387 1319702 1322144 1323055	1322152 1320970 1320968 1323386 1321656	11.0 1.0 16.0 6.0	5.0 7.0 6.0 11.0 1.0
1628684	PGESr	1323921	1323919	1.0	1.0
1628689	DPHMBDCm	1322144 1319803	1319669 1320968	1.0 1.0	1.0 1.0
1628691	CHOLSH	1320897 1322152	1322144 1320887 1324158	1.0 1.0	1.0 1.0 1.0
1628696	SPMDabc	1320710 1324169 1322152	1324169 1320478 1322144 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1628698	CBPter	1323814 1320785 1323857	1323814 1320785 1323857	1.0 1.0 1.0	1.0 1.0 1.0
1628700	H2CO3D2	1322144 1322180	1322148	1.0 1.0	1.0
1628701	MALTabcpp	1322152 1320710 1323058	1320478 1323814 1322144 1323058	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1628703	OXO2Ctm	1323526 1320542	1323526 1320542	1.0 1.0	1.0 1.0
1628705	GLCAASE9ly	1322165 1322152	1322004 1320381	1.0 2.0	1.0 1.0
1628706	MM8Ag	1322152 1323036	1323024 1323065	1.0 1.0	1.0 1.0
1628707	DESAT22_2p	1323455 1323384 1322144 1320950	1323383 1322152 1320761	1.0 1.0 1.0 1.0	1.0 2.0 1.0
1628709	DEDOLR_U	1321275 1323387 1322144	1321455 1323386	0.1 1.0 1.0	0.1 1.0
1628711	MALTTTRabcpp	1323064 1322152 1320710	1323814 1320478 1323064 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1628713	PHYCBOXL	1322144 1323785	1323664 1320968	1.0 1.0	1.0 1.0
1628715	HATIH	1319856 1322144 1323387	1323386 1319865	1.0 7.0 7.0	7.0 1.0
1628717	NACHEX4ly	1321095 1322152	1321097 1320369	1.0 1.0	1.0 1.0
1628718	PVD3	1320142	1323630	1.0	1.0
1628720	DSERt2pp	1322144 1324133	1322144 1324133	1.0 1.0	1.0 1.0
1628722	S2TASE5ly	1322152 1321124	1321103 1324158 1322144	1.0 1.0	1.0 1.0 1.0
1628723	DM_dsT_antigen(g)	1321487		1.0	
1628725	FA160ACPtm	1323604	1323604	1.0	1.0
1628726	ACOATAm	1320157 1320361	1320355 1320970	1.0 1.0	1.0 1.0
1628728	LALGP	1320220 1322152	1322012 1320548	1.0 1.0	1.0 1.0
1628730	DINStex	1321386	1321386	1.0	1.0
1628732	FAOXC2452256x	1323383 1322152 1320970 1324283 1323455	1321234 1322153 1322144 1320361 1323384	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0
1628733	S6TASE11ly	1322615 1322152	1324158 1322144 1322618	1.0 1.0	1.0 1.0 1.0
1628734	UDPGD	1322152 1324507 1323383	1323384 1324510 1322144	1.0 1.0 2.0	2.0 1.0 3.0
1628744	DROPPRx	1323384 1319593 1322144	1319598 1323383	1.0 1.0 1.0	1.0 1.0
1628746	CYSTGLUex	1322012 1320223	1322012 1320223	1.0 1.0	1.0 1.0
1628748	DEDOLR_L	1322144 1321272 1323387	1321452 1323386	1.0 0.1 1.0	0.1 1.0
1628750	DROPPRy	1319593 1322144 1323387	1323386 1319598	1.0 1.0 1.0	1.0 1.0
1628752	PGP160abcpp	1320710 1323742 1322152	1323742 1322144 1320478 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1628754	UMPK3n	1324539 1324558	1324499	1.0 1.0	2.0
1628756	CYTK12n	1321237 1321231	1321228	1.0 1.0	2.0
1628758	4CMLCL-kt	1322144 1319999	1320108 1320968	1.0 1.0	1.0 1.0
1628761	FUT95g	1321802 1321960	1321958 1322144 1321797	1.0 1.0	1.0 1.0 1.0
1628762	THMDPe	1324315 1322152	1323814 1322144 1324313	1.0 2.0	2.0 1.0 1.0
1628764	NACHEXA9ly	1322615 1322152	1324158 1320381 1322144 1322621	1.0 3.0	1.0 2.0 1.0 1.0
1628765	LPLIPAL1A141pp	1319560 1322152	1322144 1324433 1322040	1.0 1.0	1.0 1.0 1.0
1628767	PHEt2m	1322144 1323785	1323785 1322144	1.0 1.0	1.0 1.0
1628769	CYTK13n	1321231 1321217	1321204 1321228	1.0 1.0	1.0 1.0
1628771	PHEt2r	1323785 1322144	1323785 1322144	1.0 1.0	1.0 1.0
1628773	UMPK2n	1321186 1324539	1320800 1324499	1.0 1.0	1.0 1.0
1628775	CRTSLtm	1321041	1321041	1.0	1.0
1628777	CYTK11n	1321326 1321231	1321307 1321228	1.0 1.0	1.0 1.0
1628779	DSAT	1320314 1324162	1320970 1321352 1322144	1.0 1.0	1.0 1.0 1.0
1628781	LCARR	1322841 1322144 1323384	1319464 1323383	1.0 1.0 1.0	1.0 1.0
1628785	LCARS	1323384 1322144 1322842	1323383 1319465	1.0 1.0 1.0	1.0 1.0
1628787	CRTSLtr	1321041	1321041	1.0	1.0
1628788	SPODM	1322144 1323456	1322153 1323455	2.0 2.0	1.0 1.0
1628789	FUT96g	1321960 1321887	1322144 1321958 1321776	1.0 1.0	1.0 1.0 1.0
1628790	12DGR120tipp	1319434	1319434	1.0	1.0
1628792	2AGPEAT141	1324433 1320710 1319610	1323640 1323857 1320579	1.0 1.0 1.0	1.0 1.0 1.0
1628794	H6'ETer	1321573 1323661	1321205 1321567	1.0 1.0	1.0 1.0
1628795	2AGPEAT140	1320710 1324431 1319608	1323638 1323857 1320579	1.0 1.0 1.0	1.0 1.0 1.0
1628797	NACHEXA19ly	1322152 1322595	1322600 1320381 1322144 1324158	2.0 1.0	1.0 1.0 1.0 1.0
1628798	FUT93g	1321960 1321774	1321958 1321789 1322144	1.0 1.0	1.0 1.0 1.0
1628799	CYTK10n	1321326 1320958	1321307 1320800	1.0 1.0	1.0 1.0
1632065	CDGGGSAT2	1324134 1319824	1319848 1320958 1322144	1.0 1.0	1.0 1.0 1.0
1632067	DASCBR	1322144 1321355 1323387	1323386 1320695	1.0 1.0 1.0	1.0 1.0
1632069	OCTAtex	1323486	1323486	1.0	1.0
1632071	AGPSx	1320554 1320467	1320539 1320293 1322144	1.0 1.0	1.0 1.0 1.0
1632084	2AGPA140tipp	1319757	1319757	1.0	1.0
1632086	VALTRSm	1324415 1320710 1324564	1323857 1320579 1324565	1.0 1.0 1.0	1.0 1.0 1.0
1632088	PYK	1322144 1323671 1320478	1324007 1320710	1.0 1.0 1.0	1.0 1.0
1632096	DKGLCNR2x	1319594 1323384 1322144	1320075 1323383	1.0 1.0 1.0	1.0 1.0
1632098	DKGLCNR2y	1322144 1323387 1319594	1320075 1323386	1.0 1.0 1.0	1.0 1.0
1632100	PI4P5K	1323591 1320710	1322144 1323589 1320478	1.0 1.0	1.0 1.0 1.0
1632107	B3GALT5g	1324508 1321937	1321914 1324499 1322144	1.0 1.0	1.0 1.0 1.0
1632115	HKNTDH	1322152 1322227	1321820 1323517 1322144	1.0 1.0	1.0 1.0 1.0
1632116	LNLNCGCPT2	1322906 1320970	1322905 1321034	1.0 1.0	1.0 1.0
1632117	LNLNCGCPT1	1322905 1321034	1320970 1322906	1.0 1.0	1.0 1.0
1632118	MPTG	1324482	1322144 1323331 1324497	2.0	2.0 1.0 2.0
1632120	SADH	1324192 1322152 1322144	1320968 1324200 1323402	1.0 2.0 2.0	1.0 1.0 2.0
1632123	TMAOR1	1323278 1322144 1324333	1323283 1324332 1322152	1.0 1.0 1.0	1.0 1.0 1.0
1632124	TMAOR2	1322144 1324333 1319667	1324332 1322152 1319665	1.0 1.0 1.0	1.0 1.0 1.0
1632125	DOPACHRMISO	1323455 1319642	1320211 1322152	1.0 2.0	2.0 2.0
1632127	ACOADH1	1319702 1321676	1319701 1321679	1.0 1.0	1.0 1.0
1632129	SADT	1320710 1324158 1322144	1320656 1323857	1.0 1.0 1.0	1.0 1.0
1632131	FTHFD	1322152 1319401	1324308 1321751 1322144	1.0 1.0	1.0 1.0 1.0
1632133	CAT2p	1321607 1322153	1322152 1320359	1.0 1.0	2.0 1.0
1632135	ACOADH2	1322415 1323455	1322152 1319709	2.0 1.0	2.0 2.0
1632137	FTHFL	1320710 1321751 1324308	1319401 1320478 1323814	1.0 1.0 1.0	1.0 1.0 1.0
1632138	PGSA_SA	1322040 1320816	1323766 1320958 1322144	1.0 0.02	0.02 1.0 1.0
1632140	MLDCP1App	1322152 1323339	1320549 1323308	1.0 1.0	1.0 1.0
1632142	PHDCAt	1323776	1323776	1.0	1.0
1632144	DNDPt24m	1321510 1321204	1321204 1321510	1.0 1.0	1.0 1.0
1632146	GLYC3Ptm	1322040	1322040	1.0	1.0
1632148	PHACOAOR	1323455 1322145 1323775	1319661	1.0 1.0 1.0	1.0
1632150	HSPGtly	1322394	1322394	1.0	1.0
1632152	GLBRAN	1322044	1322047	1.0	1.0
1632154	TRPS3	1319912	1321857 1322439	1.0	1.0 1.0
1632155	TRPS1	1324134 1319912	1322152 1324416 1321857	1.0 1.0	1.0 1.0 1.0
1632156	M16N6Tg	1324487 1323367	1324499 1322144 1323370	1.0 1.0	1.0 1.0 1.0
1632163	TRPS2	1324134 1322439	1322152 1324416	1.0 1.0	1.0 1.0
1632165	CERS124	1324429 1324162	1320853 1322144 1320970	1.0 1.0	1.0 1.0 1.0
1632167	CERS126	1322208 1324162	1322144 1320970 1320855	1.0 1.0	1.0 1.0 1.0
1632169	6PGLter	1320137	1320137	1.0	1.0
1632171	LEUKTRC4t	1322852 1322180	1322180 1322852	1.0 1.0	1.0 1.0
1632173	NACHEX17ly	1322568 1322152	1322571 1320381	1.0 1.0	1.0 1.0
1632174	PREPTTA	1323894 1320157	1323891 1320970	1.0 1.0	1.0 1.0
1632176	GUR1PPpp	1322152 1322005	1323814 1322004	1.0 1.0	1.0 1.0
1632178	B3GALT3g	1324301 1324506	1324499 1321937 1322144	1.0 1.0	1.0 1.0 1.0
1632188	DNDPt25m	1321228 1321510	1321510 1321228	1.0 1.0	1.0 1.0
1632190	MLTGY3pp	1323302	1320588	1.0	2.0
1632192	BETALDHx	1323383 1322152 1320722	1322032 1323384 1322144	1.0 1.0 1.0	1.0 1.0 2.0
1632194	BETALDHy	1323386 1320722 1322152	1323387 1322144 1322032	1.0 1.0 1.0	1.0 2.0 1.0
1632195	3OAR160	1322144 1323387 1319964	1323386 1319898	1.0 1.0 1.0	1.0 1.0
1632197	3OAR161	1323387 1322144 1319939	1323386 1319831	1.0 1.0 1.0	1.0 1.0
1632199	AKPCAL	1322152 1323501 1320361	1322144 1320970 1320291	1.0 1.0 1.0	1.0 1.0 1.0
1632202	CERH126	1322144 1323455 1323387 1320855	1320863 1322152 1323386	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1632204	TRPTA	1324416 1320542	1322440 1322012	1.0 1.0	1.0 1.0
1632206	RBK_L1	1324032 1320710	1320478 1322144 1324079	1.0 1.0	1.0 1.0 1.0
1632208	UGLT	1324507 1321881	1321838 1324508	1.0 1.0	1.0 1.0
1632210	DOLDPP_Uer	1321442 1322152	1322144 1323814 1321469	0.1 1.0	1.0 1.0 0.1
1632212	CERH124	1323387 1322144 1323455 1320853	1323386 1320861 1322152	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1632214	3OAR140	1319957 1323387 1322144	1319886 1323386	1.0 1.0 1.0	1.0 1.0
1632216	3OAR141	1323387 1319936 1322144	1319828 1323386	1.0 1.0 1.0	1.0 1.0
1632218	HSD11B1r	1322144 1321008 1323387	1323386 1321041	1.0 1.0 1.0	1.0 1.0
1632225	DEBRISOQUINEt	1321252	1321252	1.0	1.0
1632227	GAMAN6Ptex	1321930	1321930	1.0	1.0
1632229	FRUK_r	1321610 1320710	1320478 1321690 1322144	1.0 1.0	1.0 1.0 1.0
1632231	SPH1Pte	1324161	1324161	1.0	1.0
1632233	23CCMPtex	1319568	1319568	1.0	1.0
1632235	DNDPt26m	1321521 1321228	1321228 1321521	1.0 1.0	1.0 1.0
1632237	GLYC3Pt6	1322040 1323814	1322040 1323814	1.0 1.0	1.0 1.0
1632239	ALAALAD	1322152 1320549	1320547	1.0 1.0	2.0
1632242	DALAOXx	1323455 1322152 1320547	1322153 1324007 1323402	1.0 1.0 1.0	1.0 1.0 1.0
1632244	THRt2	1322144 1324319	1324319 1322144	1.0 1.0	1.0 1.0
1632246	THRt4	1323379 1324319	1323379 1324319	1.0 1.0	1.0 1.0
1632248	UDCPPtppi	1324498	1324498	1.0	1.0
1632250	HSD11B2r	1322144 1323384 1321008	1321041 1323383	1.0 1.0 1.0	1.0 1.0
1632255	ALAALAr	1320710 1320547	1320549 1323814 1322144 1320478	1.0 2.0	1.0 1.0 1.0 1.0
1632257	SRTNACT	1320361 1324173	1322144 1320233 1320970	1.0 1.0	1.0 1.0 1.0
1632260	ADOCBLabcpp	1322152 1320710 1320474	1322144 1323814 1320478 1320474	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1632262	FLDO	1321740 1323386	1323387 1321738 1322144	1.0 1.0	1.0 1.0 1.0
1632264	FAOXC183803m	1321676 1322152 1320970 1323383 1322900	1323470 1323384 1321679 1322144 1320361	2.0 5.0 5.0 5.0 1.0	1.0 5.0 2.0 5.0 5.0
1632265	DHNPA2	1321366	1321939 1320127	1.0	1.0 1.0
1632266	FLDR	1323387 1321727 1322144	1323386 1321730	1.0 1.0 1.0	1.0 1.0
1632268	CPCTDTX	1321186 1322144 1323436	1320963 1323857	1.0 1.0 1.0	1.0 1.0
1632270	DNDPt27m	1321510 1321228	1321510 1321228	1.0 1.0	1.0 1.0
1632272	CERT2rt	1322021	1322021	1.0	1.0
1632273	DM_ethamp(r)	1321605		1.0	
1632275	METGL	1322152 1323127	1320871 1323402 1319711	1.0 1.0	1.0 1.0 1.0
1632277	MPTG2	1324482 1323331	1322144 1324497 1323334	1.0 1.0	1.0 1.0 1.0
1632279	HOPNTAL	1320004	1320359 1324007	1.0	1.0 1.0
1632281	ST6GALNAC22	1320430 1320961	1320415 1322144 1320958	1.0 1.0	1.0 1.0 1.0
1631265	SPMDt2	1324169 1322144	1324169 1322144	1.0 1.0	1.0 1.0
1631267	LDH_Lm	1322837 1323383	1323384 1324007 1322144	1.0 1.0	1.0 1.0 1.0
1631269	PPCSCT	1324194 1323845	1324195 1323840	1.0 1.0	1.0 1.0
1631271	GLYBt2pp	1322032 1322144	1322032 1322144	1.0 1.0	1.0 1.0
1631273	CYANSTm	1321191 1324425	1324157 1324247 1322144	1.0 1.0	1.0 1.0 1.0
1631275	MLTGY4pp	1323320	1323317 1320591	1.0	1.0 1.0
1631277	GGH-10FTHF5GLUl	1322152 1319414	1319401 1322012	4.0 1.0	1.0 4.0
1631279	DNDPt39m	1321307 1321524	1321307 1321524	1.0 1.0	1.0 1.0
1631281	MELATN23DOX	1323089 1323455	1321744	1.0 1.0	1.0
1631283	MOAT_HP	1322871 1320962	1322484 1322144 1320958	1.0 1.0	1.0 1.0 1.0
1631285	PSSA180	1324134 1320836	1323937 1322144 1320958	1.0 1.0	1.0 1.0 1.0
1631287	PSSA181	1320833 1324134	1320958 1322144 1323939	1.0 1.0	1.0 1.0 1.0
1631289	NIT_n1p4	1323351 1320710 1322152 1321691	1323402 1321687 1322145 1320478 1322144 1323814	1.0 32.0 32.0 8.0	2.0 8.0 1.0 32.0 6.0 32.0
1631291	TETTET6CPT1	1321034 1324288	1324290 1320970	1.0 1.0	1.0 1.0
1631292	TETTET6CPT2	1324290 1320970	1324288 1321034	1.0 1.0	1.0 1.0
1631293	LPLIPAL2A120	1322152 1319648	1322040 1322144 1321242	1.0 1.0	1.0 2.0 1.0
1631295	IMPtex	1322435	1322435	1.0	1.0
1631297	NDPK6n	1320710 1321521	1321524 1320478	1.0 1.0	1.0 1.0
1631299	F6Ptex	1321652	1321652	1.0	1.0
1631301	NDPK6m	1320710 1321521	1320478 1321524	1.0 1.0	1.0 1.0
1631303	3OAR80	1323387 1322144 1319959	1319890 1323386	1.0 1.0 1.0	1.0 1.0
1631305	EHGLATp	1320542 1321530	1320003 1322012	1.0 1.0	1.0 1.0
1631307	CLPNS160pp	1323696	1320922 1322033	2.0	1.0 1.0
1631309	EHGLATm	1321530 1320542	1320003 1322012	1.0 1.0	1.0 1.0
1631311	GLYBtm	1322032	1322032	1.0	1.0
1631313	DHORD2	1324014 1321368	1324015 1323522	1.0 1.0	1.0 1.0
1631315	LPLIPAL1G120pp	1322152 1319519	1321242 1322144 1321860	1.0 1.0	1.0 1.0 1.0
1631317	DHORD4	1321368 1324012	1324013 1323522	1.0 1.0	1.0 1.0
1631319	DHORD3	1323280 1321368	1323276 1323522	1.0 1.0	1.0 1.0
1631321	NDPK5m	1320710 1321307	1321326 1320478	1.0 1.0	1.0 1.0
1631323	SULFOX	1321722 1322152 1324157	1321745 1324158 1322144	2.0 1.0 1.0	2.0 1.0 2.0
1631325	ALACYSNaEx	1321194 1323379 1320548	1320548 1321194 1323379	1.0 1.0 1.0	1.0 1.0 1.0
1631327	NDPK5n	1320710 1321307	1321326 1320478	1.0 1.0	1.0 1.0
1631329	ALLtex	1320557	1320557	1.0	1.0
1631331	DHORD9	1324010 1321368	1323522 1324011	1.0 1.0	1.0 1.0
1631333	TETPENT6CRNt	1324285	1324285	1.0	1.0
1631334	DHORD5	1321368 1323283	1323522 1323278	1.0 1.0	1.0 1.0
1631336	DHORD7	1321622 1321368	1321624 1323522	1.0 1.0	1.0 1.0
1631338	FRULYSt2pp	1321769 1322144	1321769 1322144	1.0 1.0	1.0 1.0
1631340	PPTtex	1323867	1323867	1.0	1.0
