Id	Entry	Left	Right	LeftStoich	RightStoich	Name
4179079	ARABRr	4134909 4137584 4138675	4138674 4134595	-1.0 -1.0 -1.0	1.0 1.0	Arabinose reductase
4179080	MLTG1	4137590 4138387	4138381 4137397	-1.0 -1.0	1.0 1.0	Maltodextrin glucosidase (maltotriose)
4179081	EAR120x_1	4137584 4139857 4138673	4138672 4136590	-1.0 -1.0 -1.0	1.0 1.0	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:0)
4179082	PETOHMr_cho	4139089 4134843	4134765 4139032 4137584	-1.0 -3.0	3.0 1.0 3.0	Phosphatidylethanolamine N-methyltransferase
4179083	PS181abcpp	4139370 4134977 4137590	4139370 4134734 4139255 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Phosphatidylserine transport via ABC system (n-C18:1, periplasm)
4179086	MALTtexi	4138381	4138381	-1.0	1.0	MaltoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible
4179088	RE3367C	4135383 4138749 4137590	4138706 4137591 4135388	-1.0 -1.0 -1.0	1.0 1.0 1.0	RE3367
4179090	RE1803C	4138675 4140191 4138749 4137584	4138674 4137590 4140208	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	RE1803
4179092	EAR181x_1	4137584 4139776 4138673	4138799 4138672	-1.0 -1.0 -1.0	1.0 1.0	Enoyl-[acyl-carrier-protein] reductase (NADH) ((11Z)-n-C18:1)
4179094	DGDGGH1839Z12Z15Z160	4137590 4136659	4137259 4138495	-1.0 -1.0	1.0 1.0	Digalactosyl-diacylglycerol galactohydrolase (18:3(9Z,12Z,15Z)/16:0)
4179097	RE3234C	4135800 4138675 4137584	4135802 4138674	-1.0 -1.0 -1.0	1.0 1.0	RE3234
4179099	RE3367E	4138749 4137590 4135383	4137591 4135388 4138706	-1.0 -1.0 -1.0	1.0 1.0 1.0	RE3367
4179100	RE3234R	4138675 4137584 4135800	4138674 4135802	-1.0 -1.0 -1.0	1.0 1.0	RE3234
4179101	EX_udpg_e	4140120		-1.0		UDPglucose exchange
4179103	EAR60x_1	4138673 4137584 4139902	4137764 4138672	-1.0 -1.0 -1.0	1.0 1.0	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0)
4180160	r2015	4134925 4140022	4134925 4140022	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180161	r2018	4134925 4139347	4139347 4134925	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180162	RE0830N	4139892	4137590 4135525	-1.0	1.0 1.0	RE0830
4180164	PI3P5K_SC	4134977 4139430	4139424 4134734 4137584	-1.0 -0.01	0.01 1.0 1.0	Phosphatidylinositol 3 phosphate 5 kinase  yeast specfic
4180167	r2017	4134925 4138179	4138179 4134925	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180168	r2012	4134925 4138453	4138453 4134925	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180169	r2011	4134925 4139654	4134925 4139654	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180170	r2014	4134925 4139219	4134925 4139219	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180171	r2013	4139994 4134925	4134925 4139994	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180172	DCPT2	4134929 4136608	4139297 4136604	-1.0 -1.0	1.0 1.0	DCPT2
4180175	r2010	4137413 4134925	4134925 4137413	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180176	RE1063C	4137590 4135540	4135586 4135526	-1.0 -1.0	1.0 1.0	RE1063
4180178	FEENTERabcpp	4134977 4137078 4137590	4134734 4137078 4139255 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Fe-enterobactin transport via ABC system (periplasm)
4180180	ADCim	4134602 4137584	4136377 4134612	-1.0 -1.0	1.0 1.0	ADCim
4180187	RE0830C	4139892	4135525 4137590	-1.0	1.0 1.0	RE0830
4180188	3MCAT23DOX	4134350 4138749	4137584 4135237	-1.0 -1.0	1.0 1.0	3MCAT23DOX
4180191	MGDGD4DS1829Z12Z1634Z7Z10Z	4138749 4138675 4138489 4137060	4137062 4137590 4138490 4138674	-1.0 -4.0 -1.0 -1.0	1.0 2.0 1.0 4.0	Monogalatcosyldiacylglycerol 16-carbon delta4-desaturase (18:2(9Z,12Z)/16:3(4Z,7Z,10Z))
4180194	MOD_3mop	4137584 4139911 4134356	4134168 4136377	-1.0 -1.0 -1.0	1.0 1.0	3-methyl-2-oxobutanoate dehydrogenase, 3-Methyl-2-oxopentanoate transforming
4180196	DASYN183_6_9_12	4138873 4136512 4137584	4135293 4139297	-1.0 -1.0 -1.0	1.0 1.0	CDP-diacylglycerol synthetase (n-C18 3)
4180198	5FTHFt2	4138807 4134527	4134527 4138807	-1.0 -1.0	1.0 1.0	5FTHFt2
4180201	FASC201ACP	4138769 4138372 4137584 4138675	4138674 4134917 4136377 4134705 4137590	-1.0 -1.0 -2.0 -1.0	1.0 1.0 1.0 1.0 1.0	Fatty acid biosynthesis (n-C20:1)
4180204	MALtpp	4137584 4138378	4137584 4138378	-1.0 -1.0	1.0 1.0	Malate transport via diffusion (periplasm to cytosol)
4180206	OP4ENH	4138824 4137590	4134431	-1.0 -1.0	1.0	2-oxopent-4-enoate hydratase
4180207	FE2utm	4137065	4137065	-1.0	1.0	Iron  II  uptake  mitochondrial 
4180209	FA160tp	4137745	4137745	-1.0	1.0	Fatty acid peroxisomal transport
4180210	r2027	4139654 4138828	4139654 4138828	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180211	r2026	4138828 4137413	4137413 4138828	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180212	r2029	4138828 4139994	4139994 4138828	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180213	MEOHtrpp	4138438	4138438	-1.0	1.0	Methanol reversible transport via diffusion (periplasm)
4180215	r2028	4138828 4138453	4138828 4138453	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180216	r2023	4134925 4137918	4137918 4134925	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180217	VALLAT1tc	4140171 4138179	4140171 4138179	-1.0 -1.0	1.0 1.0	Transport of L-Valine by LAT1 in association with 4F2hc, across the apical surface of the memebranes and Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4180219	r2022	4134925 4137812	4137812 4134925	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180220	4KFBPP	4134469	4136782 4139255	-1.0	1.0 1.0	4KFBPP
4180223	r2024	4137441 4138828	4137441 4138828	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180224	r2021	4139915 4134925	4139915 4134925	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180225	3SPYRSPh	4137590 4134402	4139690 4139456	-1.0 -1.0	1.0 1.0	3-sulfinopyruvate hydrolase (spontaneous), chloroplast
4180227	CER1_24ter	4136272	4136272	-1.0	1.0	Ceramide 1  C24  endoplasmic reticular transport
4180230	r2020	4140171 4134925	4134925 4140171	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180231	CPPPGO	4138749 4137584 4136434	4136377 4139302 4137590	-1.0 -2.0 -1.0	2.0 1.0 2.0	Coproporphyrinogen oxidase (O2 required)
4180240	HISt2m	4137584 4137787	4137787 4137584	-1.0 -1.0	1.0 1.0	Histidine mitochondrial transport via proton symport
4180242	RE1064C	4137590 4135589	4135652 4135526 4135655	-2.0 -1.0	1.0 1.0 1.0	RE1064
4180244	3SPYRSPm	4137590 4134402	4139456 4137584 4139690	-1.0 -1.0	1.0 1.0 1.0	3SPYRSPm
4180246	SLTAS	4139741 4140120	4139740 4140117	-1.0 -24.0	1.0 24.0	Stearoyl-lipoteichoic acid synthesis (n=24), linked, glucose substituted
4180249	EX_btn_e	4135019		-1.0		Biotin exchange
4180251	CHLSTR	4136296 4138675 4137584	4138282 4138674	-1.0 -1.0 -1.0	1.0 1.0	5alpha-cholesta-7,24-dien-3beta-ol D24-reductase
4180259	OROTt2_2pp	4137584 4138831	4137584 4138831	-2.0 -1.0	2.0 1.0	Orotate transport via proton symport (2 H) (periplasm)
4180261	DM_dctp_n	4136585		-1.0		DM dctp n
4180264	CORE4GTg	4136413 4140051	4140117 4136414 4137584	-1.0 -1.0	1.0 1.0 1.0	CORE4GTg
4180270	PLYSPSer	4138742 4137590	4139943 4139131	-1.0 -1.0	1.0 1.0	PLYSPSer
4180273	CBFCpp	4137584 4139308 4139056	4139307 4139057 4137584	-2.0 -1.0 -2.0	1.0 2.0 4.0	Cytochrome b6/f complex periplasm
4180274	HISt2r	4137584 4137787	4137584 4137787	-1.0 -1.0	1.0 1.0	L histidine reversible transport via proton symport
4180276	SO2tpp	4139689	4139689	-1.0	1.0	SO2 transport via diffusion (periplasm)
4180277	CHLSTI	4134843 4138749 4140237	4134765 4137590 4137584 4136986	-1.0 -1.0 -1.0	1.0 2.0 1.0 1.0	Cholestenol delta isomerase  lumped reaction
4180280	BZDIOLDH	4138672 4135039	4135226 4138673 4136377	-1.0 -1.0	1.0 1.0 1.0	BZDIOLDH
4180288	MIPC326PLC_SC	4138536 4137590	4137584 4136277 4138400	-0.01 -1.0	1.0 1.0 1.0	Mannose inositol phosphorylceramide  ceramide 3  26C  phospholipase C
4180291	LGNCt	4138186	4138186	-1.0	1.0	LGNCt
4180293	EX_adrn_e	4134746		-1.0		EX adrn e
4180295	EX_id3acald_e	4137906		-1.0		Indole 3 acetaldehyde exchange
4180297	24_25DHVITD2tm	4134059	4134059	-1.0	1.0	24,25DHVITD2tm
4180299	ACETONEt2	4137584 4134612	4134612 4137584	-1.0 -1.0	1.0 1.0	ACETONEt2
4180301	r2009	4134800 4134925	4134800 4134925	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180302	r2008	4137441 4134925	4134925 4137441	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180303	PDHam1mi	4139456 4139911 4137584	4136377 4134092	-1.0 -1.0 -1.0	1.0 1.0	Pyruvate dehydrogenase (lipoamide), mitochondrial irreversible
4180306	r2005	4139915 4138289	4138289 4139915	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180307	r2004	4138289 4140171	4140171 4138289	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180308	r2007	4137918 4138289	4137918 4138289	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180309	r2006	4138289 4137812	4137812 4138289	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180310	r2001	4138289 4138179	4138179 4138289	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180311	6PHBG	4139625 4137590	4137242 4134149	-1.0 -1.0	1.0 1.0	6-phospho-beta-glucosidase
4180313	AGM4Pt2pp	4137584 4134859	4134859 4137584	-1.0 -1.0	1.0 1.0	GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm)
4180315	r2000	4138289 4136524	4138289 4136524	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180316	r2003	4138289 4134951	4138289 4134951	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180317	r2002	4139347 4138289	4139347 4138289	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180318	RE1062C	4137590 4135050	4135543 4135546	-1.0 -1.0	1.0 1.0	RE1062
4180320	AGMTm	4134758 4137590	4139439 4140161	-1.0 -1.0	1.0 1.0	AGMTm
4180322	DM_dctp_m	4136585		-1.0		DM dctp m
4180324	RE1062M	4135050 4137590	4135543 4135546	-1.0 -1.0	1.0 1.0	RE1062
4180325	GALSIDEtg	4137317	4137317	-1.0	1.0	GALSIDEtg
4180327	RE3596X	4137584 4138675 4135889	4136044 4138674	-1.0 -1.0 -1.0	1.0 1.0	RE3596
4180329	ACOAD2f	4137047 4137885	4137880 4137048	-1.0 -1.0	1.0 1.0	Acyl-CoA dehydrogenase (hexanoyl-CoA)
4180331	BAAT3x	4137441 4136630	4136629 4136379	-1.0 -1.0	1.0 1.0	BAAT3x
4180334	RE2398C	4137584 4135931 4138675 4138749	4135736 4138674 4137590	-1.0 -1.0 -2.0 -2.0	1.0 2.0 3.0	RE2398
4180336	GLYGLYCNc	4137460 4137590	4137441	-1.0 -1.0	2.0	Hydrolysis of glycylycine for uptake
4180338	RE2132C	4138736 4137049	4137590 4135427	-1.0 -1.0	1.0 1.0	RE2132
4180340	LANOSTESTH_SC	4137590 4138159	4140005 4138768 4138158 4137584 4137766 4137745 4137748 4138777	-1.0 -0.01	0.015 0.03 0.01 1.0 0.01 0.02 0.655 0.27	Lanosterol ester hydrolase  yeast specific
4180343	r2059	4136324 4139654	4136324 4139654	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180344	RE2398R	4135931 4138749 4138675 4137584	4137590 4138674 4135736	-1.0 -2.0 -2.0 -1.0	3.0 2.0 1.0	RE2398
4180345	ASPSE	4134951 4137590 4137584	4134958 4138706	-1.0 -1.0 -1.0	1.0 1.0	Asparaginase
4180346	TXA2te	4140017	4140017	-1.0	1.0	TXA2te
4180349	r2056	4136324 4137441	4137441 4136324	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180350	r2055	4137787 4137918	4137918 4137787	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180351	r2058	4137413 4136324	4136324 4137413	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180352	r2057	4134800 4136324	4134800 4136324	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180353	r2052	4137787 4140171	4140171 4137787	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180354	SO4t2pp	4139691 4137584	4139691 4137584	-1.0 -1.0	1.0 1.0	Sulfate transport in via proton symport (periplasm to cytoplasm)
4180356	ALA_DTDe	4134799	4134799	-1.0	1.0	Exit of D-alanine from the enterocytes
4180358	r2051	4137787 4134951	4137787 4134951	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180359	r2054	4137787 4137812	4137812 4137787	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180360	BCR6pp	4134994 4137584 4137061	4137059 4137584 4136280	-1.0 -6.0 -1.0	1.0 4.0 1.0	BenzoylCoA reductase (Ech associated, periplasm) 6 protons
4180363	r2053	4139915 4137787	4137787 4139915	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180364	SQDG18111Z160th	4139713	4139713	-1.0	1.0	Sulfolipid transport (18:1(11Z)/16:0)
4180367	RE3464C	4138749 4138675 4137584 4134981	4137590 4138674 4136252	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	RE3464
4180369	RE3597C	4137584 4138173 4138675	4136027 4138674	-1.0 -1.0 -1.0	1.0 1.0	RE3597
4180371	r2050	4139347 4137787	4137787 4139347	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180372	TXA2tr	4140017	4140017	-1.0	1.0	TXA2tr
4180374	RE3597M	4138675 4137584 4138173	4136027 4138674	-1.0 -1.0 -1.0	1.0 1.0	RE3597
4180375	EX_sula_e	4139772		-1.0		Sulfoacetate exchange
4180376	ACOAD3f	4138767 4137047	4138763 4137048	-1.0 -1.0	1.0 1.0	Acyl-CoA dehydrogenase (octanoyl-CoA)
4180378	BAAT4x	4137441 4136580	4137353 4136379	-1.0 -1.0	1.0 1.0	BAAT4x
4180381	NDH2_syn	4139307 4137584 4138673	4139308 4138672	-1.0 -1.0 -1.0	1.0 1.0	NADH dehydrogenase 2 (plastoquinone-8) (tilacoide)
4178016	FORMCOAL	4137132 4136379 4134977	4139297 4134846 4137133	-1.0 -1.0 -1.0	1.0 1.0 1.0	FORMCOAL
4178019	F4MTSPR	4138541 4137014	4138501 4137013	-1.0 -1.0	1.0 1.0	F4MTSPR
4178022	CKc_cho	4134977 4136435	4139058 4134734 4137584	-1.0 -1.0	1.0 1.0 1.0	ATP Creatine kinase (c)
4178023	CYNTAH	4137742 4136520 4137584	4136377 4138706	-1.0 -1.0 -3.0	2.0 1.0	Cyanate aminohydrolase
4178025	3SALAASPm	4134401 4134958	4134401 4134958	-1.0 -1.0	1.0 1.0	3SALAASPm
4178028	FEROXGFEtonex	4137090 4137584	4137584 4137090	-1.0 -1.0	1.0 1.0	Ferrioxamine G fe transport via ton system extermal 
4178031	EAR120y_1	4137584 4139857 4138675	4136590 4138674	-1.0 -1.0 -1.0	1.0 1.0	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0)
4178032	RE1922C	4134843 4135094	4135093 4134765 4137584	-1.0 -1.0	1.0 1.0 1.0	RE1922
4178034	RE2154C	4138673 4137584 4135062	4135454 4138672	-1.0 -1.0 -1.0	1.0 1.0	RE2154
4178036	ACHVESSEC	4134977 4134661 4137590	4139255 4134661 4134734 4137584	-2.0 -3.0 -2.0	2.0 3.0 2.0 2.0	ACHVESSEC
4178039	TETPENT6COAtx	4139882	4139882	-1.0	1.0	TETPENT6COAtx
4178042	PCNO	4139289 4138674	4139362 4138675 4137584	-1.0 -1.0	1.0 1.0 1.0	Propanoyl-CoA:NADP+ 2-oxidoreductase
4178045	OAAAKGtm	4138754 4134791	4138754 4134791	-1.0 -1.0	1.0 1.0	Dicarboxylate/tricarboxylate carrier (oaa:akg), mitochondrial
4178047	RE3486C	4136207	4137590 4136216	-1.0	1.0 1.0	RE3486
4178049	GALCTD	4137283	4134518 4137590	-1.0	1.0 1.0	Galactarate dehydratase
4178057	FEpp	4137064	4137064	-1.0	1.0	Iron transporter
4178058	FAEL183_cho	4138251 4138675 4138374 4137584	4136787 4136379 4137590 4138674 4136377	-1.0 -2.0 -1.0 -3.0	1.0 1.0 1.0 2.0 1.0	Fatty-acyl-CoA elongation (n-C18:3CoA)
4178060	ALAD_L	4137590 4138672 4134800	4138673 4138706 4139456 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	L-alanine dehydrogenase
4178061	CRNtuNa	4136442 4138666	4136442 4138666	-1.0 -1.0	1.0 1.0	CRNtuNa
4178064	FAOXC182_9E_12Em	4137047 4136379 4137590 4138672 4138237	4135159 4137584 4137048 4138673 4134609	-1.0 -1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	Beta oxidation of fatty acid
4178065	RE2155C	4137584 4138749 4138673 4135454	4138672 4135769 4137590	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	RE2155
4178066	RE1923C	4134843 4135094	4135735 4134765 4137584	-1.0 -1.0	1.0 1.0 1.0	RE1923
4178068	DM_gncore2_g	4137505		-1.0		DM gncore2 g
4178071	GLYLEUHYDROc	4137466 4137590	4138179 4137441	-1.0 -1.0	1.0 1.0	Hydrolysis of Glycylleucine in the small intestine for cellular uptake
4178073	FPGS9m	4133921 4134977 4137432	4139255 4133922 4137584 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	FPGS9m
4178075	RE3485C	4139944 4138749	4136207	-1.0 -1.0	1.0	RE3485
4178077	DASYN160190	4138849 4137584 4136512	4139297 4135258	-1.0 -1.0 -1.0	1.0 1.0	DASYN160190
4178080	ACOADAGAT1819Z18111Z1845Z9Z12Z15Z	4135215 4133949	4139820 4136379	-1.0 -1.0	1.0 1.0	Acyl-CoA: diacylglycerol acyltransferase (18:4(5Z,9Z,12Z,15Z))
4178082	RE3485N	4138749 4139944	4136207	-1.0 -1.0	1.0	RE3485
4178083	4MCAT23DOX	4138749 4134472	4137584 4137803	-1.0 -1.0	1.0 1.0	4MCAT23DOX
4178086	LADGMDH	4137590 4138152	4138151 4134074	-1.0 -1.0	1.0 1.0	L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase
4178088	EX_lnlc_e	4138243		-1.0		EX lnlc e
4178090	13HODEOR	4138672 4133975	4137584 4133973 4138673	-1.0 -1.0	1.0 1.0 1.0	13-HODE:NAD oxidoreductase
4178093	PLPSA218111Z1829Z12Z	4137590 4139077	4138243 4137584 4134003	-1.0 -1.0	1.0 1.0 1.0	Phospholipase A2 (18:1(11Z)/18:2(9Z,12Z))
4178096	DCTPD2	4137590 4137584 4136512	4140164 4138706	-1.0 -1.0 -1.0	1.0 1.0	DCTPD2
4178099	3MOPt	4134356	4134356	-1.0	1.0	3mop reversible trasport
4178100	RE3226C	4138374 4137584 4135798	4136379 4135800 4136377	-1.0 -1.0 -1.0	1.0 1.0 1.0	RE3226
4178102	34DHPACDO	4138749 4134219	4137584 4134514	-1.0 -1.0	1.0 1.0	3 4 dihydroxyphenylacetate 2 3 dioxygenase
4178104	EX_debrisoquine_e	4136600		-1.0		EX debrisoquine e
4178106	HMPSCD	4137809 4138672	4139632 4138673 4137584	-1.0 -1.0	1.0 1.0 1.0	2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase
4178109	FPGS8m	4134977 4133920 4137432	4134734 4133921 4139255 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	FPGS8m
4178111	GLNALANaEx	4138666 4134800 4137413	4138666 4137413 4134800	-1.0 -1.0 -1.0	1.0 1.0 1.0	GLNALANaEx
4178114	PSSA2_hs_18_1_20_4	4139117 4139654	4139396 4137000	-1.0 -1.0	1.0 1.0	PSSA2 hs 18 1 20 4
4178117	RE3226R	4138374 4135798 4137584	4136379 4136377 4135800	-1.0 -1.0 -1.0	1.0 1.0 1.0	RE3226
4178118	P4504B1r	4134914 4138749 4137584 4138675	4137590 4133962 4138674	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	P4504B1r
4178134	SALCNtex	4139624	4139624	-1.0	1.0	Salicin transport transport via diffusion extracellular to periplasm 
4178136	U2GAAT2	4140031 4138769	4140030 4134705	-1.0 -1.0	1.0 1.0	U2GAAT2
4178138	CYTOM	4134843 4136502	4134540 4137584 4134765	-1.0 -1.0	1.0 1.0 1.0	Cytosine 5 methyltransferase
4178140	D5KGPA	4136535	4138601 4136729	-1.0	1.0 1.0	2-Deoxy-5-keto-D-gluconate 6-phosphate aldolase
4178148	SK_thglu_c	4137823		-1.0		Sink thglu c
4178150	RE3225C	4138374 4135790 4137584	4136379 4136377 4135792	-1.0 -1.0 -1.0	1.0 1.0 1.0	RE3225
4178152	FPGS7m	4137432 4133919 4134977	4139255 4137584 4133920 4134734	-4.0 -1.0 -4.0	4.0 4.0 1.0 4.0	FPGS7m
4178154	FFSD	4139754 4137590	4137144 4137242	-1.0 -1.0	1.0 1.0	Beta-fructofuranosidase
4178156	EX_salchs2_e	4139615		-1.0		Salmochelin-S2 Exchange
4178158	EX_vanln_e	4140173		-1.0		EX vanln LPAREN e RPAREN 
4178160	EX_gchola_e	4137335		-1.0		EX gchola e
4178162	RE3225R	4138374 4137584 4135790	4135792 4136379 4136377	-1.0 -1.0 -1.0	1.0 1.0 1.0	RE3225
4178163	GLNTRAT	4137590 4137413 4137439 4134977	4137432 4137584 4137414 4134734 4139255	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	GLNTRAT
4178166	EX_glcman4_e	4137400		-1.0		Glucomannan (n=4 repeat units, glc beta-1,4 man) exchange
4178169	EX_epist_e	4136973		-1.0		Episterol exchange
4178171	MI145PP	4138513 4137590	4138514 4139255	-1.0 -1.0	1.0 1.0	MI145PP
4178173	GLYAT	4134609 4137441	4134098 4136379	-1.0 -1.0	1.0 1.0	Glycine C-acetyltransferase
4178182	RE3224C	4138803 4138374 4137584	4136377 4136379 4135784	-1.0 -1.0 -1.0	1.0 1.0 1.0	RE3224
4178184	MI145PK	4138513 4134977	4138508 4134734 4137584	-1.0 -1.0	1.0 1.0 1.0	MI145PK
4178186	EX_sulfac_e	4139773		-1.0		Sulfoacetate exchange
4178188	AFLBURPPAAMH	4137584 4137590 4134753	4138706 4136377 4134752	-1.0 -1.0 -1.0	1.0 1.0 1.0	Alpha-fluoro-beta-ureidopropionic acid amidohydrolase
4178191	FPGS6m	4137432 4134560 4134977	4134582 4134734 4137584 4139255	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	FPGS6m
4178193	BUTtex	4135023	4135023	-1.0	1.0	Butyrate transport via diffusion (extracellular to periplasm)
4178194	KAS14_1	4134603 4138372	4134705 4134710 4136377	-1.0 -1.0	1.0 1.0 1.0	Beta-ketoacyl-ACP synthase
4178195	PPAP_cho	4138881 4137590	4139255 4136539	-1.0 -1.0	1.0 1.0	Phosphatidic acid phosphatase
4178197	FEtm	4137065	4137065	-1.0	1.0	Iron  II  transport
4178198	RE3224R	4138374 4137584 4138803	4136379 4135784 4136377	-1.0 -1.0 -1.0	1.0 1.0 1.0	RE3224
4178199	VACCCRNt	4140169	4140169	-1.0	1.0	VACCCRNt
4178202	PE1819Z1845Z9Z12Z15Zt	4137590 4134977 4139083	4139255 4139083 4134734 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Aminophospholipid translocase (pe1819Z1845Z9Z12Z15Z), extracellular
4178204	RE3488X	4138749 4139944	4136232	-1.0 -1.0	1.0	RE3488
4178205	RE1927C	4136873 4134218	4135084 4137590	-1.0 -1.0	1.0 1.0	RE1927
