ID	Entry	Name	Reference	Formula	Compartment ID	Compartment	Compartment (Integrated)	Model Metabolite ID	Model Metabolite Entry	Type	Bondary
1807616	M_4abut_m@MODELID_222668	_4-Aminobutanoate		C4H9NO2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580657	4abut@MODELID_222668	SPECIE	
1807623	M_pser_DASH_L_c@MODELID_222668	O-Phospho-L-serine		C3H6NO6P	1807178	C_c@MODELID_222668	CYTOSOL	2580625	pser_DASH_L@MODELID_222668	SPECIE	
1807622	M_5mta_c@MODELID_222668	_5-Methylthioadenosine		C11H15N5O3S	1807178	C_c@MODELID_222668	CYTOSOL	2580602	5mta@MODELID_222668	SPECIE	
1807621	M_thmpp_e@MODELID_222668	Thiamine diphosphate		C12H16N4O7P2S	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580497	thmpp@MODELID_222668	SPECIE	
1807620	M_dpcoa_c@MODELID_222668	Dephospho-CoA		C21H33N7O13P2S	1807178	C_c@MODELID_222668	CYTOSOL	2580181	dpcoa@MODELID_222668	SPECIE	
1807675	M_34hpp_m@MODELID_222668	_3-(4-Hydroxyphenyl)pyruvate		C9H7O4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580123	34hpp@MODELID_222668	SPECIE	
1807674	M_phe_DASH_L_m@MODELID_222668	L-Phenylalanine		C9H11NO2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580212	phe_DASH_L@MODELID_222668	SPECIE	
1807673	M_13dampp_c@MODELID_222668	_1,3-Diaminopropane		C3H12N2	1807178	C_c@MODELID_222668	CYTOSOL	2580101	13dampp@MODELID_222668	SPECIE	
1807672	M_hco3_n@MODELID_222668	Bicarbonate		CHO3	1807177	C_n@MODELID_222668	NUCLEUS	2580683	hco3@MODELID_222668	SPECIE	
1807679	M_lanost_c@MODELID_222668	Lanosterol		C30H50O	1807178	C_c@MODELID_222668	CYTOSOL	2580549	lanost@MODELID_222668	SPECIE	
1807678	M_pydam_c@MODELID_222668	Pyridoxamine		C8H13N2O2	1807178	C_c@MODELID_222668	CYTOSOL	2580473	pydam@MODELID_222668	SPECIE	
1807677	M_mip2c324_SC_c@MODELID_222668	mannose-(inositol-P)2-ceramide, ceramide-3 (24C), yeast-specific		C6000H11500N100O2600P200	1807178	C_c@MODELID_222668	CYTOSOL	2580593	mip2c324_SC@MODELID_222668	SPECIE	
1807676	M_asntrna_m@MODELID_222668	L-Asparaginyl-tRNA(Asn)		C14H24N2O12PR2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580141	asntrna@MODELID_222668	SPECIE	
1807667	M_34hpp_x@MODELID_222668	_3-(4-Hydroxyphenyl)pyruvate		C9H7O4	1807183	C_x@MODELID_222668	PEROXISOME	2580123	34hpp@MODELID_222668	SPECIE	
1807666	M_glyald_c@MODELID_222668	D-Glyceraldehyde		C3H6O3	1807178	C_c@MODELID_222668	CYTOSOL	2580213	glyald@MODELID_222668	SPECIE	
1807665	M_mmet_c@MODELID_222668	S-Methyl-L-methionine		C6H14NO2S	1807178	C_c@MODELID_222668	CYTOSOL	2580466	mmet@MODELID_222668	SPECIE	
1807664	M_mmet_b@MODELID_222668	S-Methyl-L-methionine		C6H14NO2S	1807180	C_e@MODELID_222668	BOUNDARY	2580466	mmet@MODELID_222668	SPECIE	
1807671	M_dagpy_SC_c@MODELID_222668	diacylglycerol pyrophosphate, yeast-specific		C3540H6544O1100P200	1807178	C_c@MODELID_222668	CYTOSOL	2580645	dagpy_SC@MODELID_222668	SPECIE	
1807670	M_ocdcya_b@MODELID_222668	octadecadienoate (n-C18:2)		C18H31O2	1807180	C_e@MODELID_222668	BOUNDARY	2580136	ocdcya@MODELID_222668	SPECIE	
1807669	M_ocdcya_c@MODELID_222668	octadecadienoate (n-C18:2)		C18H31O2	1807178	C_c@MODELID_222668	CYTOSOL	2580136	ocdcya@MODELID_222668	SPECIE	
1807668	M_ocdcya_e@MODELID_222668	octadecadienoate (n-C18:2)		C18H31O2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580136	ocdcya@MODELID_222668	SPECIE	
1807659	M_ipdp_c@MODELID_222668	Isopentenyl diphosphate		C5H9O7P2	1807178	C_c@MODELID_222668	CYTOSOL	2580660	ipdp@MODELID_222668	SPECIE	
1807658	M_dcacoa_x@MODELID_222668	Decanoyl-CoA (n-C10:0CoA)		C31H50N7O17P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580420	dcacoa@MODELID_222668	SPECIE	
1807657	M_csn_e@MODELID_222668	Cytosine		C4H5N3O	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580386	csn@MODELID_222668	SPECIE	
1807656	M_gal_b@MODELID_222668	D-Galactose		C6H12O6	1807180	C_e@MODELID_222668	BOUNDARY	2580525	gal@MODELID_222668	SPECIE	
1807663	M_mmet_e@MODELID_222668	S-Methyl-L-methionine		C6H14NO2S	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580466	mmet@MODELID_222668	SPECIE	
1807662	M_dpcoa_m@MODELID_222668	Dephospho-CoA		C21H33N7O13P2S	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580181	dpcoa@MODELID_222668	SPECIE	
1807661	M_ptd1ino_SC_n@MODELID_222668	phosphatidyl-1D-myo-inositol, yeast-specific		C4140H7644O1300P100	1807177	C_n@MODELID_222668	NUCLEUS	2580669	ptd1ino_SC@MODELID_222668	SPECIE	
1807660	M_acACP_c@MODELID_222668	Acetyl-ACP		C13H23N2O8PRS	1807178	C_c@MODELID_222668	CYTOSOL	2580133	acACP@MODELID_222668	SPECIE	
1807651	M_2obut_c@MODELID_222668	_2-Oxobutanoate		C4H5O3	1807178	C_c@MODELID_222668	CYTOSOL	2580058	2obut@MODELID_222668	SPECIE	
1807650	M_gal_e@MODELID_222668	D-Galactose		C6H12O6	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580525	gal@MODELID_222668	SPECIE	
1807649	M_gal_c@MODELID_222668	D-Galactose		C6H12O6	1807178	C_c@MODELID_222668	CYTOSOL	2580525	gal@MODELID_222668	SPECIE	
1807648	M_3odcoa_x@MODELID_222668	_3-Oxodecanoyl-CoA		C31H48N7O18P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580467	3odcoa@MODELID_222668	SPECIE	
1807655	M_k_e@MODELID_222668	potassium		K	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580105	k@MODELID_222668	SPECIE	
1807654	M_k_b@MODELID_222668	potassium		K	1807180	C_e@MODELID_222668	BOUNDARY	2580105	k@MODELID_222668	SPECIE	
1807653	M_csn_c@MODELID_222668	Cytosine		C4H5N3O	1807178	C_c@MODELID_222668	CYTOSOL	2580386	csn@MODELID_222668	SPECIE	
1807652	M_k_c@MODELID_222668	potassium		K	1807178	C_c@MODELID_222668	CYTOSOL	2580105	k@MODELID_222668	SPECIE	
1807707	M_succoa_m@MODELID_222668	Succinyl-CoA		C25H35N7O19P3S	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580261	succoa@MODELID_222668	SPECIE	
1807706	M_na1_c@MODELID_222668	Sodium		Na	1807178	C_c@MODELID_222668	CYTOSOL	2580182	na1@MODELID_222668	SPECIE	
1807705	M_octdp_5_m@MODELID_222668	all-trans-Octaprenyl diphosphate (5 repeating units)		C30H49O7P2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580247	octdp_5@MODELID_222668	SPECIE	
1807704	M_alltt_c@MODELID_222668	Allantoate		C4H7N4O4	1807178	C_c@MODELID_222668	CYTOSOL	2580451	alltt@MODELID_222668	SPECIE	
1807711	M_octdp_5_c@MODELID_222668	all-trans-Octaprenyl diphosphate (5 repeating units)		C30H49O7P2	1807178	C_c@MODELID_222668	CYTOSOL	2580247	octdp_5@MODELID_222668	SPECIE	
1807710	M_4ppan_c@MODELID_222668	D-4'-Phosphopantothenate		C9H15NO8P	1807178	C_c@MODELID_222668	CYTOSOL	2580613	4ppan@MODELID_222668	SPECIE	
1807709	M_4hthr_c@MODELID_222668	_4-Hydroxy-L-threonine		C4H9NO4	1807178	C_c@MODELID_222668	CYTOSOL	2580433	4hthr@MODELID_222668	SPECIE	
1807708	M_alltt_b@MODELID_222668	Allantoate		C4H7N4O4	1807180	C_e@MODELID_222668	BOUNDARY	2580451	alltt@MODELID_222668	SPECIE	
1807699	M_34hpp_c@MODELID_222668	_3-(4-Hydroxyphenyl)pyruvate		C9H7O4	1807178	C_c@MODELID_222668	CYTOSOL	2580123	34hpp@MODELID_222668	SPECIE	
1807698	M_epm_c@MODELID_222668	Epimelibiose		C12H22O11	1807178	C_c@MODELID_222668	CYTOSOL	2580231	epm@MODELID_222668	SPECIE	
1807697	M_td2coa_x@MODELID_222668	trans-Tetradec-2-enoyl-CoA		C35H56N7O17P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580383	td2coa@MODELID_222668	SPECIE	
1807696	M_ipc226_SC_c@MODELID_222668	Inositol phosphorylceramide, ceramide-2 (26C), yeast-specific		C5000H9900N100O1200P100	1807178	C_c@MODELID_222668	CYTOSOL	2580639	ipc226_SC@MODELID_222668	SPECIE	
1807703	M_na1_e@MODELID_222668	Sodium		Na	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580182	na1@MODELID_222668	SPECIE	
1807702	M_imacp_c@MODELID_222668	_3-(Imidazol-4-yl)-2-oxopropyl phosphate		C6H7N2O5P	1807178	C_c@MODELID_222668	CYTOSOL	2580218	imacp@MODELID_222668	SPECIE	
1807701	M_alltt_e@MODELID_222668	Allantoate		C4H7N4O4	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580451	alltt@MODELID_222668	SPECIE	
1807700	M_suchms_c@MODELID_222668	O-Succinyl-L-homoserine		C8H12NO6	1807178	C_c@MODELID_222668	CYTOSOL	2580198	suchms@MODELID_222668	SPECIE	
1807691	M_epist_c@MODELID_222668	episterol		C28H46O	1807178	C_c@MODELID_222668	CYTOSOL	2580425	epist@MODELID_222668	SPECIE	
1807690	M_asntrna_c@MODELID_222668	L-Asparaginyl-tRNA(Asn)		C14H24N2O12PR2	1807178	C_c@MODELID_222668	CYTOSOL	2580141	asntrna@MODELID_222668	SPECIE	
1807689	M_2omph_5_c@MODELID_222668	_2-Octaprenyl-6-methoxyphenol (5 repeating units)		C37H56O2	1807178	C_c@MODELID_222668	CYTOSOL	2580332	2omph_5@MODELID_222668	SPECIE	
1807688	M_2hhxdal_c@MODELID_222668	_2-Hydroxy-hexadecanal		C16H32O2	1807178	C_c@MODELID_222668	CYTOSOL	2580644	2hhxdal@MODELID_222668	SPECIE	
1807695	M_dmlz_c@MODELID_222668	_6,7-Dimethyl-8-(1-D-ribityl)lumazine		C13H18N4O6	1807178	C_c@MODELID_222668	CYTOSOL	2580690	dmlz@MODELID_222668	SPECIE	
1807694	M_lgt_DASH_S_m@MODELID_222668	(R)-S-Lactoylglutathione		C13H20N3O8S	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580437	lgt_DASH_S@MODELID_222668	SPECIE	
1807693	M_2omph_5_n@MODELID_222668	_2-Octaprenyl-6-methoxyphenol (5 repeating units)		C37H56O2	1807177	C_n@MODELID_222668	NUCLEUS	2580332	2omph_5@MODELID_222668	SPECIE	
1807692	M_2omph_5_m@MODELID_222668	_2-Octaprenyl-6-methoxyphenol (5 repeating units)		C37H56O2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580332	2omph_5@MODELID_222668	SPECIE	
1807683	M_phe_DASH_L_b@MODELID_222668	L-Phenylalanine		C9H11NO2	1807180	C_e@MODELID_222668	BOUNDARY	2580212	phe_DASH_L@MODELID_222668	SPECIE	
1807682	M_phe_DASH_L_c@MODELID_222668	L-Phenylalanine		C9H11NO2	1807178	C_c@MODELID_222668	CYTOSOL	2580212	phe_DASH_L@MODELID_222668	SPECIE	
1807681	M_phe_DASH_L_e@MODELID_222668	L-Phenylalanine		C9H11NO2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580212	phe_DASH_L@MODELID_222668	SPECIE	
1807680	M_dolichol_c@MODELID_222668	Dolichol		C15H28O	1807178	C_c@MODELID_222668	CYTOSOL	2580428	dolichol@MODELID_222668	SPECIE	
1807687	M_lgt_DASH_S_c@MODELID_222668	(R)-S-Lactoylglutathione		C13H20N3O8S	1807178	C_c@MODELID_222668	CYTOSOL	2580437	lgt_DASH_S@MODELID_222668	SPECIE	
1807686	M_4mzym_int2_c@MODELID_222668	_4-Methylzymosterol intermediate 2		C28H44O	1807178	C_c@MODELID_222668	CYTOSOL	2580380	4mzym_int2@MODELID_222668	SPECIE	
1807685	M_6pgl_c@MODELID_222668	_6-phospho-D-glucono-1,5-lactone		C6H9O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580256	6pgl@MODELID_222668	SPECIE	
1807684	M_3ohxccoa_x@MODELID_222668	_3-Oxohexacosyl-CoA		C47H80N7O18P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580243	3ohxccoa@MODELID_222668	SPECIE	
1807739	M_dann_c@MODELID_222668	_7,8-Diaminononanoate		C9H21N2O2	1807178	C_c@MODELID_222668	CYTOSOL	2580526	dann@MODELID_222668	SPECIE	
1807738	M_urea_b@MODELID_222668	Urea		CH4N2O	1807180	C_e@MODELID_222668	BOUNDARY	2580670	urea@MODELID_222668	SPECIE	
1807737	M_pmtcoa_x@MODELID_222668	Palmitoyl-CoA (n-C16:0CoA)		C37H62N7O17P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580498	pmtcoa@MODELID_222668	SPECIE	
1807736	M_urea_c@MODELID_222668	Urea		CH4N2O	1807178	C_c@MODELID_222668	CYTOSOL	2580670	urea@MODELID_222668	SPECIE	
1807743	M_mipc224_SC_c@MODELID_222668	mannose-inositol phosphorylceramide, ceramide-2 (24C), yeast-specific		C5400H10500N100O1700P100	1807178	C_c@MODELID_222668	CYTOSOL	2580514	mipc224_SC@MODELID_222668	SPECIE	
1807742	M_m4macchitppdol_g@MODELID_222668	(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol		C61H104N2O42P2	1807181	C_g@MODELID_222668	GOLGI	2580552	m4macchitppdol@MODELID_222668	SPECIE	
1807741	M_dann_e@MODELID_222668	_7,8-Diaminononanoate		C9H21N2O2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580526	dann@MODELID_222668	SPECIE	
1807740	M_dann_b@MODELID_222668	_7,8-Diaminononanoate		C9H21N2O2	1807180	C_e@MODELID_222668	BOUNDARY	2580526	dann@MODELID_222668	SPECIE	
1807731	M_gar_c@MODELID_222668	N1-(5-Phospho-D-ribosyl)glycinamide		C7H14N2O8P	1807178	C_c@MODELID_222668	CYTOSOL	2580528	gar@MODELID_222668	SPECIE	
1807730	M_hco3_c@MODELID_222668	Bicarbonate		CHO3	1807178	C_c@MODELID_222668	CYTOSOL	2580683	hco3@MODELID_222668	SPECIE	
1807729	M_hco3_m@MODELID_222668	Bicarbonate		CHO3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580683	hco3@MODELID_222668	SPECIE	
1807728	M_5mthf_m@MODELID_222668	_5-Methyltetrahydrofolate		C20H24N7O6	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580308	5mthf@MODELID_222668	SPECIE	
1807735	M_adn_m@MODELID_222668	Adenosine		C10H13N5O4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580152	adn@MODELID_222668	SPECIE	
1807734	M_2omhmbl_5_m@MODELID_222668	_2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol (5 repeating units)		C38H58O4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580077	2omhmbl_5@MODELID_222668	SPECIE	
1807733	M_ps_SC_c@MODELID_222668	phosphatidylserine, yeast-specific		C3840H7144N100O1000P100	1807178	C_c@MODELID_222668	CYTOSOL	2580086	ps_SC@MODELID_222668	SPECIE	
1807732	M_dha_c@MODELID_222668	Dihydroxyacetone		C3H6O3	1807178	C_c@MODELID_222668	CYTOSOL	2580091	dha@MODELID_222668	SPECIE	
1807723	M_23dhmp_m@MODELID_222668	(R)-2,3-Dihydroxy-3-methylpentanoate		C6H11O4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580504	23dhmp@MODELID_222668	SPECIE	
1807722	M_zym_int1_c@MODELID_222668	zymosterol intermediate 1		C28H44O3	1807178	C_c@MODELID_222668	CYTOSOL	2580587	zym_int1@MODELID_222668	SPECIE	
1807721	M_inost_c@MODELID_222668	myo-Inositol		C6H12O6	1807178	C_c@MODELID_222668	CYTOSOL	2580416	inost@MODELID_222668	SPECIE	
1807720	M_inost_b@MODELID_222668	myo-Inositol		C6H12O6	1807180	C_e@MODELID_222668	BOUNDARY	2580416	inost@MODELID_222668	SPECIE	
1807727	M_pydxn_c@MODELID_222668	Pyridoxine		C8H11NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580352	pydxn@MODELID_222668	SPECIE	
1807726	M_mannan_r@MODELID_222668	Mannan		C6H10O5	1807179	C_r@MODELID_222668	RETICULUM	2580395	mannan@MODELID_222668	SPECIE	
1807725	M_5mthf_c@MODELID_222668	_5-Methyltetrahydrofolate		C20H24N7O6	1807178	C_c@MODELID_222668	CYTOSOL	2580308	5mthf@MODELID_222668	SPECIE	
1807724	M_6pgl_r@MODELID_222668	_6-phospho-D-glucono-1,5-lactone		C6H9O9P	1807179	C_r@MODELID_222668	RETICULUM	2580256	6pgl@MODELID_222668	SPECIE	
1807715	M_hdca_x@MODELID_222668	Hexadecanoate (n-C16:0)		C16H31O2	1807183	C_x@MODELID_222668	PEROXISOME	2580456	hdca@MODELID_222668	SPECIE	
1807714	M_4r5au_c@MODELID_222668	_4-(1-D-Ribitylamino)-5-aminouracil		C9H16N4O6	1807178	C_c@MODELID_222668	CYTOSOL	2580161	4r5au@MODELID_222668	SPECIE	
1807713	M_iletrna_m@MODELID_222668	L-Isoleucyl-tRNA(Ile)		C6H12NOR	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580572	iletrna@MODELID_222668	SPECIE	
1807712	M_dgmp_c@MODELID_222668	dGMP		C10H12N5O7P	1807178	C_c@MODELID_222668	CYTOSOL	2580263	dgmp@MODELID_222668	SPECIE	
1807719	M_inost_e@MODELID_222668	myo-Inositol		C6H12O6	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580416	inost@MODELID_222668	SPECIE	
1807718	M_mannan_c@MODELID_222668	Mannan		C6H10O5	1807178	C_c@MODELID_222668	CYTOSOL	2580395	mannan@MODELID_222668	SPECIE	
1807717	M_iletrna_c@MODELID_222668	L-Isoleucyl-tRNA(Ile)		C6H12NOR	1807178	C_c@MODELID_222668	CYTOSOL	2580572	iletrna@MODELID_222668	SPECIE	
1807716	M_na1_b@MODELID_222668	Sodium		Na	1807180	C_e@MODELID_222668	BOUNDARY	2580182	na1@MODELID_222668	SPECIE	
1807771	M_pe_SC_v@MODELID_222668	phosphatidylethanolamine, yeast-specific		C3740H7244N100O800P100	1807182	C_v@MODELID_222668	VACUOLE	2580471	pe_SC@MODELID_222668	SPECIE	
1807770	M_etoh_c@MODELID_222668	Ethanol		C2H6O	1807178	C_c@MODELID_222668	CYTOSOL	2580541	etoh@MODELID_222668	SPECIE	
1807769	M_adn_c@MODELID_222668	Adenosine		C10H13N5O4	1807178	C_c@MODELID_222668	CYTOSOL	2580152	adn@MODELID_222668	SPECIE	
1807768	M_adn_b@MODELID_222668	Adenosine		C10H13N5O4	1807180	C_e@MODELID_222668	BOUNDARY	2580152	adn@MODELID_222668	SPECIE	
1807775	M_4ahmmp_c@MODELID_222668	_4-Amino-5-hydroxymethyl-2-methylpyrimidine		C6H9N3O	1807178	C_c@MODELID_222668	CYTOSOL	2580672	4ahmmp@MODELID_222668	SPECIE	
1807774	M_pe_SC_g@MODELID_222668	phosphatidylethanolamine, yeast-specific		C3740H7244N100O800P100	1807181	C_g@MODELID_222668	GOLGI	2580471	pe_SC@MODELID_222668	SPECIE	
1807773	M_mipc126_SC_c@MODELID_222668	mannose-inositol phosphorylceramide, ceramide-1 (26C), yeast-specific		C5600H10900N100O1600P100	1807178	C_c@MODELID_222668	CYTOSOL	2580156	mipc126_SC@MODELID_222668	SPECIE	
1807772	M_etoh_b@MODELID_222668	Ethanol		C2H6O	1807180	C_e@MODELID_222668	BOUNDARY	2580541	etoh@MODELID_222668	SPECIE	
1807763	M_pmtcoa_c@MODELID_222668	Palmitoyl-CoA (n-C16:0CoA)		C37H62N7O17P3S	1807178	C_c@MODELID_222668	CYTOSOL	2580498	pmtcoa@MODELID_222668	SPECIE	
1807762	M_2dhp_m@MODELID_222668	_2-Dehydropantoate		C6H9O4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580538	2dhp@MODELID_222668	SPECIE	
1807761	M_itaccoa_m@MODELID_222668	Itaconyl-CoA		C26H35N7O19P3S	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580413	itaccoa@MODELID_222668	SPECIE	
1807760	M_glc_DASH_D_b@MODELID_222668	D-Glucose		C6H12O6	1807180	C_e@MODELID_222668	BOUNDARY	2580334	glc_DASH_D@MODELID_222668	SPECIE	
1807767	M_2dhp_c@MODELID_222668	_2-Dehydropantoate		C6H9O4	1807178	C_c@MODELID_222668	CYTOSOL	2580538	2dhp@MODELID_222668	SPECIE	
1807766	M_adn_e@MODELID_222668	Adenosine		C10H13N5O4	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580152	adn@MODELID_222668	SPECIE	
1807765	M_44mzym_c@MODELID_222668	_4,4-dimethylzymosterol		C29H48O	1807178	C_c@MODELID_222668	CYTOSOL	2580666	44mzym@MODELID_222668	SPECIE	
1807764	M_dcaACP_m@MODELID_222668	Decanoyl-ACP (n-C10:0ACP)		C21H39N2O8PRS	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580235	dcaACP@MODELID_222668	SPECIE	
1807755	M_ttdca_c@MODELID_222668	tetradecanoate (n-C14:0)		C14H27O2	1807178	C_c@MODELID_222668	CYTOSOL	2580674	ttdca@MODELID_222668	SPECIE	
1807754	M_id3acald_c@MODELID_222668	Indole-3-acetaldehyde		C10H9NO	1807178	C_c@MODELID_222668	CYTOSOL	2580609	id3acald@MODELID_222668	SPECIE	
1807753	M_ttdca_b@MODELID_222668	tetradecanoate (n-C14:0)		C14H27O2	1807180	C_e@MODELID_222668	BOUNDARY	2580674	ttdca@MODELID_222668	SPECIE	
1807752	M_dhpmp_c@MODELID_222668	Dihydroneopterin monophosphate		C9H12N5O7P	1807178	C_c@MODELID_222668	CYTOSOL	2580507	dhpmp@MODELID_222668	SPECIE	
1807759	M_glc_DASH_D_c@MODELID_222668	D-Glucose		C6H12O6	1807178	C_c@MODELID_222668	CYTOSOL	2580334	glc_DASH_D@MODELID_222668	SPECIE	
1807758	M_ttdca_e@MODELID_222668	tetradecanoate (n-C14:0)		C14H27O2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580674	ttdca@MODELID_222668	SPECIE	
1807757	M_glc_DASH_D_e@MODELID_222668	D-Glucose		C6H12O6	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580334	glc_DASH_D@MODELID_222668	SPECIE	
1807756	M_asptrna_m@MODELID_222668	L-Aspartyl-tRNA(Asp)		C4H5NO3R	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580376	asptrna@MODELID_222668	SPECIE	
1807747	M_chol_c@MODELID_222668	Choline		C5H14NO	1807178	C_c@MODELID_222668	CYTOSOL	2580241	chol@MODELID_222668	SPECIE	
1807746	M_chol_e@MODELID_222668	Choline		C5H14NO	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580241	chol@MODELID_222668	SPECIE	
1807745	M_urea_e@MODELID_222668	Urea		CH4N2O	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580670	urea@MODELID_222668	SPECIE	
1807744	M_chol_b@MODELID_222668	Choline		C5H14NO	1807180	C_e@MODELID_222668	BOUNDARY	2580241	chol@MODELID_222668	SPECIE	
1807751	M_3mob_m@MODELID_222668	_3-Methyl-2-oxobutanoate		C5H7O3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580377	3mob@MODELID_222668	SPECIE	
1807750	M_id3acald_m@MODELID_222668	Indole-3-acetaldehyde		C10H9NO	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580609	id3acald@MODELID_222668	SPECIE	
1807749	M_3mob_c@MODELID_222668	_3-Methyl-2-oxobutanoate		C5H7O3	1807178	C_c@MODELID_222668	CYTOSOL	2580377	3mob@MODELID_222668	SPECIE	
1807748	M_asptrna_c@MODELID_222668	L-Aspartyl-tRNA(Asp)		C4H5NO3R	1807178	C_c@MODELID_222668	CYTOSOL	2580376	asptrna@MODELID_222668	SPECIE	
1807803	M_cytd_e@MODELID_222668	Cytidine		C9H13N3O5	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580262	cytd@MODELID_222668	SPECIE	
1807802	M_arg_DASH_L_c@MODELID_222668	L-Arginine		C6H15N4O2	1807178	C_c@MODELID_222668	CYTOSOL	2580686	arg_DASH_L@MODELID_222668	SPECIE	
1807801	M_arg_DASH_L_b@MODELID_222668	L-Arginine		C6H15N4O2	1807180	C_e@MODELID_222668	BOUNDARY	2580686	arg_DASH_L@MODELID_222668	SPECIE	
1807800	M_cytd_c@MODELID_222668	Cytidine		C9H13N3O5	1807178	C_c@MODELID_222668	CYTOSOL	2580262	cytd@MODELID_222668	SPECIE	
1807807	M_dgdp_c@MODELID_222668	dGDP		C10H12N5O10P2	1807178	C_c@MODELID_222668	CYTOSOL	2580094	dgdp@MODELID_222668	SPECIE	
1807806	M_ppi_x@MODELID_222668	Diphosphate		HO7P2	1807183	C_x@MODELID_222668	PEROXISOME	2580452	ppi@MODELID_222668	SPECIE	
1807805	M_ocACP_m@MODELID_222668	Octanoyl-ACP (n-C8:0ACP)		C19H35N2O8PRS	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580085	ocACP@MODELID_222668	SPECIE	
1807804	M_mi1p_DASH_D_c@MODELID_222668	_1D-myo-Inositol 1-phosphate		C6H11O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580518	mi1p_DASH_D@MODELID_222668	SPECIE	
1807795	M_trdrd_c@MODELID_222668	Reduced thioredoxin		XH2	1807178	C_c@MODELID_222668	CYTOSOL	2580174	trdrd@MODELID_222668	SPECIE	
1807794	M_etoh_e@MODELID_222668	Ethanol		C2H6O	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580541	etoh@MODELID_222668	SPECIE	
1807793	M_3hdcoa_x@MODELID_222668	(S)-3-Hydroxydecanoyl-CoA		C31H50N7O18P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580434	3hdcoa@MODELID_222668	SPECIE	
1807792	M_pram_c@MODELID_222668	_5-Phospho-beta-D-ribosylamine		C5H11NO7P	1807178	C_c@MODELID_222668	CYTOSOL	2580316	pram@MODELID_222668	SPECIE	
1807799	M_pant_DASH_R_m@MODELID_222668	(R)-Pantoate		C6H11O4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580069	pant_DASH_R@MODELID_222668	SPECIE	
1807798	M_cytd_b@MODELID_222668	Cytidine		C9H13N3O5	1807180	C_e@MODELID_222668	BOUNDARY	2580262	cytd@MODELID_222668	SPECIE	
1807797	M_dhlpro_m@MODELID_222668	Dihydrolipolprotein		H2S2X	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580353	dhlpro@MODELID_222668	SPECIE	
1807796	M_histrna_c@MODELID_222668	L-Histidyl-tRNA(His)		C6H8N3OR	1807178	C_c@MODELID_222668	CYTOSOL	2580120	histrna@MODELID_222668	SPECIE	
1807787	M_trdrd_m@MODELID_222668	Reduced thioredoxin		XH2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580174	trdrd@MODELID_222668	SPECIE	
