Id	Entry	ScientificName	ParentId	Models
3549113	txid1170227	Candidatus Methylomirabilis	3549114	
3549114	txid640293	candidate division NC10	3548736	
3549115	txid441768	Acholeplasma laidlawii PG-8A	3549116	3939101
3549116	txid2148	Acholeplasma laidlawii	3548513	
3549117	txid335283	Nitrosomonas eutropha C91	3549118	3844646
3549118	txid916	Nitrosomonas eutropha	3548608	
3549119	txid1162668	Leptospirillum ferrooxidans C2-3	3549120	4017435
3548864	txid292415	Thiobacillus denitrificans ATCC 25259	3548865	3844665
3548865	txid36861	Thiobacillus denitrificans	3548866	
3548866	txid919	Thiobacillus	3548867	
3548867	txid206349	Hydrogenophilaceae	3548868	
3548868	txid119069	Hydrogenophilales	2844071	
3548869	txid865867	Mycoplasma mycoides subsp. mycoides SC str. Gladysdale	3548438	3939025
3548870	txid243272	Mycoplasma arthritidis 158L3-1	3548871	3939046
3548871	txid2111	Mycoplasma arthritidis	2844047	
3548872	txid1873524	haloarchaeon HSR6	3548679	4030878
3548873	txid407148	Campylobacter jejuni subsp. jejuni 81116	3548251	3849633
3548874	txid1111676	Mycoplasma haemocanis str. Illinois	3548875	3939069
3548875	txid136241	Mycoplasma haemocanis	2844047	
3548876	txid1218176	Chlamydia psittaci 84/55	3548273	4012124
3548877	txid382638	Helicobacter acinonychis str. Sheeba	3548878	3847946
3548878	txid212	Helicobacter acinonychis	2930686	
3548879	txid472759	Nitrosococcus halophilus Nc 4	3548880	3837596
3548880	txid133539	Nitrosococcus halophilus	3548637	
3548881	txid1234603	Candidatus Moranella endobia PCVAL	3548448	3805355
3548882	txid1234600	Helicobacter pylori Rif2	2930685	3847925
3548883	txid202462	Maize bushy stunt phytoplasma	3545697	3939096
3548884	txid235279	Helicobacter hepaticus ATCC 51449	3548885	3847945
3548885	txid32025	Helicobacter hepaticus	2930686	
3548886	txid1292033	Mycoplasma putrefaciens Mput9231	3548887	3939068
3548887	txid2123	Mycoplasma putrefaciens	2844047	
3548888	txid1218354	Chlamydia psittaci MN	3548273	4012127
3548889	txid1218355	Chlamydia psittaci VS225	3548273	4012128
3548890	txid1218353	Chlamydia psittaci GR9	3548273	4012125
3548891	txid1218358	Chlamydia psittaci WC	3548273	4012129
3548892	txid1218356	Chlamydia psittaci WS/RT/E30	3548273	4012130
3548893	txid1218357	Chlamydia psittaci M56	3548273	4012126
3548894	txid505682	Ureaplasma parvum serovar 3 str. ATCC 27815	3548503	3939090
3548895	txid563040	Sulfurimonas autotrophica DSM 16294	3548896	3847959
3548928	txid1358027	Lactobacillus reuteri TD1	3548206	3910661
3548929	txid743698	Spiroplasma eriocheiris CCTCC M 207170	3548930	3939117
3548930	txid315358	Spiroplasma eriocheiris	3548284	
3548931	txid1276221	Spiroplasma diminutum CUAS-1	3548932	3939109
3548932	txid216936	Spiroplasma diminutum	3548284	
3548933	txid1276220	Spiroplasma taiwanense CT-1	3548934	3939110
3548934	txid2145	Spiroplasma taiwanense	3548284	
3548935	txid96561	Desulfococcus oleovorans Hxd3	3548936	3864624
3548936	txid181663	Desulfococcus oleovorans	3547468	
3548937	txid547144	Hydrogenobaculum sp. HO	3548661	4017381
3548938	txid547146	Hydrogenobaculum sp. SN	3548661	4017382
3548939	txid760142	Hippea maritima DSM 10411	3548940	3864653
3548940	txid84405	Hippea maritima	3548941	
3548941	txid84404	Hippea	3548919	
3548942	txid1276246	Spiroplasma culicicola AES-1	3548943	3939114
3548943	txid216935	Spiroplasma culicicola	3548284	
3548944	txid866629	Mycoplasma leachii 99/014/6	3548658	3939034
3548945	txid1276227	Spiroplasma chrysopicola DF-1	3548946	3939107
3548946	txid216933	Spiroplasma chrysopicola	3548284	
3548947	txid645464	Campylobacter jejuni subsp. jejuni M1	3548251	3849636
3548948	txid1702221	Faecalibaculum rodentium	3548949	3937412
3548949	txid1729679	Faecalibaculum	3547371	
3548950	txid1276229	Spiroplasma syrphidicola EA-1	3548951	3939108
3548951	txid216945	Spiroplasma syrphidicola	3548284	
3548952	txid1399116	Lactococcus lactis subsp. lactis KLDS 4.0325	3500013	3895609
3548953	txid153948	Nitrosomonas sp. AL212	3548608	3844647
3548954	txid1276258	Spiroplasma apis B31	3548955	3939111
3548955	txid2137	Spiroplasma apis	3548284	
3548956	txid1276257	Spiroplasma sabaudiense Ar-1343	3548957	3939115
3548957	txid216944	Spiroplasma sabaudiense	3548284	
3548958	txid203124	Trichodesmium erythraeum IMS101	3548959	4001490
3548959	txid1206	Trichodesmium erythraeum	3548960	
3548960	txid1205	Trichodesmium	2930758	
3548961	txid653733	Desulfurispirillum indicum S5	3548962	4017423
3548962	txid936456	Desulfurispirillum indicum	3548963	
3548963	txid393029	Desulfurispirillum	3548964	
3548964	txid189770	Chrysiogenaceae	3548965	
3548965	txid189769	Chrysiogenales	3548966	
3548966	txid118001	Chrysiogenetes	3548967	
3548967	txid200938	Chrysiogenetes	2804454	
3548968	txid1620392	Spongiibacter sp. IMCC21906	3548969	3835496
3548969	txid630749	Spongiibacter	2993963	
3548970	txid391623	Thermococcus barophilus MP	3548971	4030902
3548971	txid55802	Thermococcus barophilus	3547496	
3548972	txid637387	Mycoplasma fermentans JER	3548364	3939056
3548973	txid580033	Campylobacter volucris LMG 24379	3548974	3849680
3548974	txid1031542	Campylobacter volucris	3545804	
3548975	txid1538547	Lokiarchaeum sp. GC14_75	3548976	4030995
3548976	txid1655637	Lokiarchaeum	3548977	
3548977	txid1655434	Candidatus Lokiarchaeota	3548978	
3548978	txid1935183	Asgard group	2804500	
3548979	txid350688	Alkaliphilus oremlandii OhILAs	3548980	3923375
3548980	txid461876	Alkaliphilus oremlandii	3548981	
3548981	txid114627	Alkaliphilus	2804445	
3548982	txid1219067	Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759	3548983	3817282
3548983	txid691	Vibrio natriegens	2990490	
3548984	txid1538553	Methylomonas denitrificans	3548785	3835526
3548985	txid1407463	Helicobacter pylori BM012S	2930685	3847944
3548986	txid1407462	Helicobacter pylori BM012A	2930685	3847943
3548987	txid96773	Thauera chlorobenzoica	2993622	3844660
3548988	txid203275	Tannerella forsythia 92A2	3548989	4014318
3548989	txid28112	Tannerella forsythia	2989476	
3548990	txid522772	Denitrovibrio acetiphilus DSM 12809	3548991	4017425
3548991	txid118000	Denitrovibrio acetiphilus	3548992	
3548992	txid117999	Denitrovibrio	3548182	
3548993	txid743967	Mycoplasma yeatsii GM274B	3548994	3939082
3548994	txid51365	Mycoplasma yeatsii	2844047	
3548995	txid1899017	Candidatus Melainabacteria bacterium MEL.A1	3548996	4008196
3548996	txid1897007	unclassified Melainabacteria	3548997	
3548997	txid1798710	Candidatus Melainabacteria	2844015	
3548998	txid743966	Mycoplasma bovoculi M165/69	3548999	3939076
3548999	txid45362	Mycoplasma bovoculi	2844047	
3549000	txid743965	Mycoplasma putrefaciens KS1	3548887	3939067
3549001	txid1382925	Helicobacter pylori oki673	2930685	3847935
3549002	txid195099	Campylobacter jejuni RM1221	3548252	3849649
3549003	txid1382924	Helicobacter pylori oki422	2930685	3847934
3549004	txid1382927	Helicobacter pylori oki898	2930685	3847937
3549005	txid1382926	Helicobacter pylori oki828	2930685	3847936
3549006	txid1382921	Helicobacter pylori oki112	2930685	3847931
3549007	txid1382920	Helicobacter pylori oki102	2930685	3847930
3549008	txid1382923	Helicobacter pylori oki154	2930685	3847933
3549009	txid1382922	Helicobacter pylori oki128	2930685	3847932
3549010	txid309798	Coprothermobacter proteolyticus DSM 5265	3549011	3937382
3549011	txid35786	Coprothermobacter proteolyticus	3549012	
3549012	txid68335	Coprothermobacter	3548371	
3549013	txid743971	Mycoplasma flocculare ATCC 27399	3549014	3939080
3549014	txid2128	Mycoplasma flocculare	2844047	
3549015	txid1415773	Mycoplasma ovis str. Michigan	3549016	3939075
3549016	txid171632	Mycoplasma ovis	2844047	
3549017	txid1358410	Campylobacter coli 15-537360	3548172	3849672
3549018	txid227941	Chlamydophila caviae GPIC	3549019	4012134
3549019	txid83557	Chlamydia caviae	3548274	
3549020	txid1514105	Erysipelothrix larvae	3548479	3937409
3549021	txid1383068	Campylobacter jejuni subsp. jejuni 00-2544	3548251	3849641
3549022	txid768670	Calditerrivibrio nitroreducens DSM 19672	3549023	4017426
3549023	txid477976	Calditerrivibrio nitroreducens	3549024	
3549152	txid309806	Sulfurihydrogenibium azorense	3548378	
3549153	txid319225	Chlorobium luteolum DSM 273	3549154	4015766
3549154	txid1100	Pelodictyon luteolum	3548830	
3549155	txid1056495	Caldisphaera lagunensis DSM 15908	3549156	4030974
3549156	txid200415	Caldisphaera lagunensis	3549157	
3549157	txid200414	Caldisphaera	3549158	
3549158	txid255472	Caldisphaeraceae	3548525	
3549159	txid368408	Thermofilum pendens Hrk 5	3549160	4030969
3549160	txid2269	Thermofilum pendens	3548314	
3549161	txid40754	Thioploca ingrica	3549162	3837593
3549162	txid40751	Thioploca	2990210	
3549163	txid1441628	Leptospirillum ferriphilum YSK	3549148	4017437
3549164	txid573370	Desulfovibrio magneticus RS-1	3549165	3864599
3549165	txid184917	Desulfovibrio magneticus	3545839	
3549166	txid679897	Helicobacter mustelae 12198	3549167	3847947
3549167	txid217	Helicobacter mustelae	2930686	
3549168	txid516051	Muricauda lutaonensis	2991721	4014439
3549169	txid679935	Alistipes finegoldii DSM 17242	3549170	4014334
3549170	txid214856	Alistipes finegoldii	3548809	
3549171	txid1785996	Leptotrichia sp. oral taxon 847	3547034	4012266
3549172	txid1007871	Chlamydia trachomatis RC-J/971	3549173	4012093
3549173	txid813	Chlamydia trachomatis	3548274	
3549174	txid1007870	Chlamydia trachomatis RC-L2/55	3549173	4012095
3549175	txid672161	Chlamydia trachomatis B/TZ1A828/OT	3549173	4012062
3549176	txid336407	Rickettsia bellii RML369-C	3549177	3864671
3549177	txid33990	Rickettsia bellii	3549178	
3549178	txid1129742	belli group	3549179	
3549179	txid780	Rickettsia	3549180	
3549180	txid33988	Rickettsieae	3549181	
3549181	txid775	Rickettsiaceae	2990020	
3549182	txid1778263	Candidatus Hoaglandella endobia	3549183	3805374
3549183	txid1906659	Candidatus Hoaglandella	2990231	
3549216	txid1263406	Chlamydia trachomatis L2/434/Bu(i)	3549173	4012045
3549217	txid476281	Candidatus Ishikawaella capsulata Mpkobe	3549218	3805369
3549218	txid168169	Candidatus Ishikawaella capsulata	3549219	
3549219	txid409304	Candidatus Ishikawaella	2804458	
3549220	txid1434773	Chlamydia muridarum str. Nigg CM972	3549221	4012100
3549221	txid243161	Chlamydia muridarum str. Nigg	3549222	4012099
3549222	txid83560	Chlamydia muridarum	3548274	4012104 4012103 4012102
3549223	txid1434770	Chlamydia muridarum str. Nigg3 CMUT3-5	3549224	4012105
3549224	txid1434769	Chlamydia muridarum str. Nigg3	3549222	
3549225	txid33989	Rickettsia amblyommatis	3549188	3864700
3549226	txid91844	Candidatus Portiera aleyrodidarum	3549227	3837634 3837635 3837633
3549227	txid235572	Candidatus Portiera	3549228	
3549228	txid114399	whitefly endosymbionts	3549229	
3549229	txid114403	Zymobacter group	2990387	
3549230	txid182082	Chlamydophila pneumoniae TW-183	3549211	4012109
3549231	txid1075085	Chlamydia trachomatis L2b/Canada1	3549173	4012055
3549232	txid1075086	Chlamydia trachomatis L2b/Canada2	3549173	4012056
3549233	txid1075087	Chlamydia trachomatis L1/1322/p2	3549173	4012038
3549234	txid198620	Pseudomonas koreensis	2844004	3827453
3549235	txid1476577	Candidatus Saccharibacteria oral taxon TM7x	3548782	4017446
3549236	txid1394709	candidate division SR1 bacterium RAAC1_SR1_1	3548767	4017448
3549237	txid1394711	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	3548802	4017444
3549238	txid1394710	candidate division WWE3 bacterium RAAC2_WWE3_1	3549239	4017450
3549239	txid422282	candidate division WWE3	3548736	
3549240	txid1337396	Rickettsia rickettsii str. Morgan	3549241	3864684
3549241	txid783	Rickettsia rickettsii	3549188	
3549242	txid452659	Rickettsia rickettsii str. Iowa	3549241	3864677
3549243	txid673862	Candidatus Babela massiliensis	3549244	3864655
3549244	txid1551504	Candidatus Babela	3549245	
3549245	txid45456	unclassified Deltaproteobacteria	2844095	
3549246	txid1460373	Chlamydia muridarum str. Nigg 2 MCR	3549247	4012101
3549247	txid1453987	Chlamydia muridarum str. Nigg 2	3549222	
3549248	txid272561	Chlamydia trachomatis D/UW-3/CX	3549173	4012026
3549249	txid272944	Rickettsia conorii str. Malish 7	3549250	3864673
3549250	txid781	Rickettsia conorii	3549188	
3549251	txid272947	Rickettsia prowazekii str. Madrid E	3549252	3864656
3549252	txid782	Rickettsia prowazekii	3549253	
3549253	txid114292	typhus group	3549179	
3549254	txid387662	Candidatus Carsonella ruddii PV	3549255	3837637
3549255	txid114186	Candidatus Carsonella ruddii	3549256	
3549256	txid114185	Candidatus Carsonella	3549229	
3549257	txid707183	Chlamydia trachomatis E/11023	3549173	4012063
3549258	txid707186	Chlamydia trachomatis G/11222	3549173	4012077
3549259	txid707187	Chlamydia trachomatis G/11074	3549173	4012076
3549260	txid707184	Chlamydia trachomatis E/150	3549173	4012064
3549261	txid707185	Chlamydia trachomatis G/9768	3549173	4012079
3549262	txid109232	Rickettsia monacensis	3549188	3864701
3549263	txid887712	Chlamydia trachomatis L2c	3549173	4012059
3549264	txid1100832	Chlamydia trachomatis E/C599	3549173	4012070
3549265	txid1100833	Chlamydia trachomatis F/SWFPminus	3549266	4012073
3549266	txid1071763	Chlamydia trachomatis F/SW5	3549173	4012072
3549267	txid1338411	Rickettsia rickettsii str. R	3549241	3864685
3549268	txid347255	Rickettsia africae ESF-5	3549269	3864689
3549269	txid35788	Rickettsia africae	3549188	
3549270	txid257363	Rickettsia typhi str. Wilmington	3549271	3864666
3549271	txid785	Rickettsia typhi	3549253	
3549272	txid667013	Candidatus Carsonella ruddii DC	3549255	3837643
3549273	txid634464	Chlamydia trachomatis Sweden2	3549173	4012065
3549274	txid224915	Buchnera aphidicola str. Bp (Baizongia pistaciae)	3549275	3809961
3549275	txid135842	Buchnera aphidicola (Baizongia pistaciae)	2901999	
3549276	txid1003202	Rickettsia typhi str. B9991CWPP	3549271	3864668
3549277	txid1003201	Rickettsia typhi str. TH1527	3549271	3864667
3549278	txid372461	Buchnera aphidicola BCc	3549279	3809962
3549279	txid261318	Buchnera aphidicola (Cinara cedri)	2901999	
3549280	txid331635	Chlamydophila pecorum E58	3549281	4012111
3549281	txid85991	Chlamydia pecorum	3548274	
3549282	txid315277	Chlamydia trachomatis A/HAR-13	3549173	4012032
3549283	txid315456	Rickettsia felis URRWXCal2	3549284	3864674
3549284	txid42862	Rickettsia felis	3549188	
3549285	txid1290427	Rickettsia prowazekii str. NMRC Madrid E	3549252	3864665
3549286	txid1290428	Rickettsia prowazekii str. Breinl	3549252	3864664
3549287	txid299262	Tateyamaria omphalii	3549288	3878881
3549288	txid299261	Tateyamaria	2804484	
3549289	txid553239	Vibrio breoganii	2930707	3817295
3549290	txid471473	Chlamydia trachomatis L2b/UCH-1/proctitis	3549173	4012046
3549291	txid471472	Chlamydia trachomatis 434/Bu	3549173	4012042
3549292	txid1143323	Chlamydia gallinacea 08-1274/3	3549293	4012138
3549293	txid1457153	Chlamydia gallinacea	3548274	
3549294	txid45658	Vibrio scophthalmi	2930707	3817296
3549295	txid70255	Staphylococcus condimenti	2930699	3893085
3549296	txid1839801	Dehalogenimonas formicexedens	3547570	4009721
3549297	txid1618600	Candidatus Woesebacteria bacterium GW2011_GWF1_31_35	3549298	4017454
3549298	txid1752722	Candidatus Woesebacteria	3548741	
3549299	txid1495769	Candidatus Evansia muelleri	3549300	3837644
3549300	txid1495768	Candidatus Evansia	3549229	
3549301	txid562019	Rickettsia peacockii str. Rustic	3549302	3864688
3549302	txid47589	Rickettsia peacockii	3549188	
3549303	txid357244	Orientia tsutsugamushi str. Boryong	3549304	3864702
3549304	txid784	Orientia tsutsugamushi	3549305	
3549305	txid69474	Orientia	3549180	
3549306	txid1619007	Candidatus Wolfebacteria bacterium GW2011_GWB1_47_1	3549307	4017455
3549307	txid1752735	Candidatus Wolfebacteria	3549308	
3549308	txid1794811	Parcubacteria group	3548742	
3549309	txid1619077	candidate division TM6 bacterium GW2011_GWF2_28_16	3549310	4017458
3549310	txid1104668	unclassified Candidatus Dependentiae	3549311	
3549311	txid95901	Candidatus Dependentiae	3548736	
3549312	txid652620	Rickettsia japonica YH	3549313	3864691
3549313	txid35790	Rickettsia japonica	3549188	
3549314	txid718219	Chlamydia trachomatis G/9301	3549173	4012078
3549315	txid1340853	Chlamydia trachomatis F/11-96	3549173	4012075
3549316	txid1234367	Chlamydia pecorum PV3056/3	3549281	4012113
3549317	txid406984	Chlamydophila pneumoniae LPCoLN	3549211	4012110
3549318	txid1234368	Chlamydia pecorum W73	3549281	4012114
3549319	txid1234369	Chlamydia pecorum P787	3549281	4012112
3549320	txid1005057	Buchnera aphidicola str. Ua (Uroleucon ambrosiae)	3549321	3809955
3549321	txid118117	Buchnera aphidicola (Uroleucon ambrosiae)	2901999	
3549322	txid759363	Chlamydia trachomatis D-EC	3549173	4012027
3549323	txid759364	Chlamydia trachomatis D-LC	3549173	4012028
3549324	txid5872	Theileria equi	3549203	3786133
3549325	txid481009	Rickettsia philipii str. 364D	3549326	3864694
3549326	txid1105106	Rickettsia philipii	3549188	
3549327	txid669502	Candidatus Profftella armatura	3549328	3844688
3549328	txid1381133	Candidatus Profftella	2990407	
3549329	txid333668	Theileria parva strain Muguga	3549330	3786131
3549330	txid5875	Theileria parva	3549203	
3549331	txid292805	Wolbachia endosymbiont strain TRS of Brugia malayi	3549332	3864709
3549332	txid80849	Wolbachia endosymbiont of Brugia malayi	2990327	
3549333	txid1431547	Chlamydia trachomatis C/TW-3	3549173	4012098
3549334	txid907263	Chlamydia trachomatis RC-F/69	3549173	4012087
3549335	txid907272	Chlamydia trachomatis J/6276tet1	3549173	4012086
3549336	txid907269	Chlamydia trachomatis RC-F(s)/342	3549173	4012088
3549337	txid907268	Chlamydia trachomatis RC-L2(s)/3	3549173	4012096
3549338	txid907271	Chlamydia trachomatis RC-J/966	3549173	4012092
3549339	txid907270	Chlamydia trachomatis RC-J(s)/122	3549173	4012094
3549340	txid907265	Chlamydia trachomatis RC-F(s)/852	3549173	4012089
3549341	txid907264	Chlamydia trachomatis RC-L2(s)/46	3549173	4012097
3549342	txid907267	Chlamydia trachomatis RC-J/953	3549173	4012091
3549343	txid907266	Chlamydia trachomatis RC-J/943	3549173	4012090
3549344	txid284813	Encephalitozoon cuniculi GB-M1	3549345	3786107
3549345	txid6035	Encephalitozoon cuniculi	3549346	
3549346	txid6033	Encephalitozoon	3549347	
3549347	txid36734	Unikaryonidae	3549348	
3549348	txid6032	Apansporoblastina	3549349	
3549349	txid6029	Microsporidia	2804515	
3549350	txid1505597	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	2992407	3805346
3549351	txid1202538	Candidatus Carsonella ruddii HC isolate Thao2000	3549352	3837641
3549352	txid134277	primary endosymbiont of Heteropsylla cubana	3549255	
3549353	txid1202539	Candidatus Carsonella ruddii HT isolate Thao2000	3549255	3837640
3549354	txid1202536	Candidatus Carsonella ruddii CE isolate Thao2000	3549255	3837638
3549355	txid1202537	Candidatus Carsonella ruddii CS isolate Thao2000	3549255	3837639
3549356	txid1202540	Candidatus Carsonella ruddii PC isolate NHV	3549255	3837642
3549357	txid1620412	candidate division Kazan bacterium GW2011_GWA1_50_15	3549358	4017451
3549358	txid1798534	candidate division Kazan-3B-28	3548736	
3549359	txid1178016	Encephalitozoon romaleae SJ-2008	3549360	3786110
3549360	txid571949	Encephalitozoon romaleae	3549346	
3549361	txid580047	Chlamydia trachomatis A2497	3549173	4012033 4012034
3549362	txid580049	Chlamydia trachomatis B/Jali20/OT	3549173	4012061
3549363	txid1735162	Candidatus Peribacter riflensis	3549364	4017457
3549364	txid1803399	Candidatus Peribacter	3549365	
3549365	txid1803397	Candidatus Peribacteraceae	3549366	
3549366	txid1803398	Candidatus Peribacterales	3549367	
3549367	txid1801911	Candidatus Peribacteria	3549368	
3549368	txid1619053	Candidatus Peregrinibacteria	3548736	
3549369	txid416276	Rickettsia massiliae MTU5	3549370	3864686
3549370	txid35791	Rickettsia massiliae	3549188	
3549371	txid334380	Orientia tsutsugamushi str. Ikeda	3549304	3864703
3549372	txid1071760	Chlamydia trachomatis E/SotonE4	3549173	4012068
3549373	txid1071761	Chlamydia trachomatis E/SotonE8	3549173	4012069
3549374	txid1071762	Chlamydia trachomatis F/SW4	3549173	4012071
3549375	txid1071764	Chlamydia trachomatis F/SotonF3	3549173	4012074
3549120	txid180	Leptospirillum ferrooxidans	3549121	
3549121	txid655606	Leptospirillum sp. Group I	3548813	
3549122	txid146891	Prochlorococcus marinus str. AS9601	2990730	3968276
3549123	txid1367491	Campylobacter coli 76339	3548172	3849670
3549124	txid523791	Kangiella koreensis DSM 16069	3549125	3837652
3549125	txid261964	Kangiella koreensis	3548759	
3549126	txid515618	Candidatus Riesia pediculicola USDA	3549127	3805352
3549127	txid401619	Candidatus Riesia pediculicola	3549128	
3549128	txid401618	Candidatus Riesia	2804458	
3549129	txid1433126	Mucinivorans hirudinis	3549130	4014336
3549130	txid1611681	Mucinivorans	3548810	
3549131	txid491077	Lactobacillus reuteri SD2112	3548206	3910659
3549132	txid941640	Mycoplasma haemofelis str. Langford 1	3549069	3939063
3549133	txid1318466	Acholeplasma palmae J233	3549134	3939103
3549134	txid38986	Acholeplasma palmae	3548513	
3549135	txid360109	Campylobacter jejuni subsp. doylei 269.97	3549136	3849650
3549136	txid32021	Campylobacter jejuni subsp. doylei	3548252	
3549137	txid360105	Campylobacter curvus 525.92	3549138	3849660
3549138	txid200	Campylobacter curvus	3545804	
3549139	txid360107	Campylobacter hominis ATCC BAA-381	3549140	3849661
3549140	txid76517	Campylobacter hominis	3545804	
3549141	txid360106	Campylobacter fetus subsp. fetus 82-40	3548669	3849653
3549142	txid278197	Pediococcus pentosaceus ATCC 25745	3549089	3910703
3549143	txid335543	Syntrophobacter fumaroxidans MPOB	3549144	3864651
3549144	txid119484	Syntrophobacter fumaroxidans	3549145	
3549145	txid29526	Syntrophobacter	3549146	
3549146	txid213465	Syntrophobacteraceae	3547738	
3549147	txid1048260	Leptospirillum ferriphilum ML-04	3549148	4017436
3549148	txid178606	Leptospirillum ferriphilum	3549149	
3549149	txid261386	Leptospirillum sp. Group III	3548813	
3549150	txid1318617	Candidatus Mycoplasma girerdii	2844047	3939079
3549151	txid204536	Sulfurihydrogenibium azorense Az-Fu1	3549152	4017388
3549184	txid1778262	Candidatus Doolittlea endobia	3549185	3805373
3549185	txid1906657	Candidatus Doolittlea	2990231	
3549186	txid1032845	Rickettsia heilongjiangensis 054	3549187	3864690
3549187	txid226665	Rickettsia heilongjiangensis	3549188	
3549188	txid114277	spotted fever group	3549179	
3549189	txid1737403	Nanohaloarchaea archaeon SG9	3549190	4030991
3549190	txid1072680	unclassified Nanohaloarchaea	3549191	
3549191	txid1051663	Nanohaloarchaea	3549192	
3549192	txid1462430	Candidatus Nanohaloarchaeota	3549193	
3549193	txid1783276	DPANN group	2804500	
3549194	txid353151	Cryptosporidium hominis TU502	3549195	3786136
3549195	txid237895	Cryptosporidium hominis	3549196	
3549196	txid5806	Cryptosporidium	3549197	
3549197	txid35082	Cryptosporidiidae	3545830	
3549198	txid353152	Cryptosporidium parvum Iowa II	3549199	3786135
3549199	txid5807	Cryptosporidium parvum	3549196	
3549200	txid901	Desulfovibrio piger	3545839	3864608
3549201	txid353154	Theileria annulata strain Ankara	3549202	3786130
3549202	txid5874	Theileria annulata	3549203	
3549203	txid5873	Theileria	3549204	
3549204	txid27994	Theileriidae	3548339	
3549205	txid713603	Buchnera aphidicola str. LL01 (Acyrthosiphon pisum)	2901998	3809952
3549206	txid1229727	Thiobacimonas profunda	3549207	3878880
3549207	txid1701761	Thiobacimonas	2804484	
3549208	txid869250	Theileria orientalis strain Shintoku	3549209	3786132
3549209	txid68886	Theileria orientalis	3549203	
3549210	txid115711	Chlamydophila pneumoniae AR39	3549211	4012107
3549211	txid83558	Chlamydia pneumoniae	3548274	
3549212	txid115713	Chlamydophila pneumoniae CWL029	3549211	4012106
3549213	txid1229831	Chlamydia avium 10DC88	3549214	4012133
3549214	txid1457141	Chlamydia avium	3548274	
3549215	txid1262673	Chlamydia trachomatis L2/434/Bu(f)	3549216	4012044
3549440	txid1105101	Rickettsia rickettsii str. Hlp#2	3549241	3864683
3549441	txid1105102	Rickettsia rickettsii str. Colombia	3549241	3864679
3549442	txid1105103	Rickettsia rickettsii str. Hauke	3549241	3864680
3549443	txid138677	Chlamydophila pneumoniae J138	3549211	4012108
3549444	txid81479	Rhodoferax antarcticus	2844068	3844583
3549445	txid941638	Rickettsia slovaca 13-B	3549423	3864692
3549446	txid1031746	Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260	3549447	3849687
3549447	txid91352	Campylobacter hyointestinalis subsp. hyointestinalis	3549448	
3549448	txid198	Campylobacter hyointestinalis	3545804	
3549449	txid876142	Encephalitozoon intestinalis ATCC 50506	3549450	3786108
3549450	txid58839	Encephalitozoon intestinalis	3549346	
3549451	txid696127	Candidatus Midichloria mitochondrii IricVA	3549452	3864739
3549452	txid234827	Candidatus Midichloria mitochondrii	3549453	
3549453	txid411566	Candidatus Midichloria	3549454	
3549454	txid1328881	Candidatus Midichloriaceae	2990020	
3549455	txid573234	Candidatus Hodgkinia cicadicola Dsem	3549456	3871290
3549456	txid573658	Candidatus Hodgkinia cicadicola	3549457	3871291 3871293 3871292
3549457	txid573657	Candidatus Hodgkinia	2989519	
3549376	txid1071765	Chlamydia trachomatis G/SotonG1	3549173	4012080
3549377	txid1071766	Chlamydia trachomatis Ia/SotonIa1	3549173	4012083
3549378	txid1071767	Chlamydia trachomatis Ia/SotonIa3	3549173	4012084
3549379	txid1071768	Chlamydia trachomatis K/SotonK1	3549173	4012085
3549380	txid1071769	Chlamydia trachomatis L1/440/LN	3549173	4012041
3549381	txid1071770	Chlamydia trachomatis L1/115	3549173	4012039
3549382	txid1071771	Chlamydia trachomatis L1/224	3549173	4012040
3549383	txid1071772	Chlamydia trachomatis L2/25667R	3549173	4012043
3549384	txid1071773	Chlamydia trachomatis L2b/8200/07	3549173	4012058
3549385	txid1071774	Chlamydia trachomatis L2b/UCH-2	3549173	4012047
3549386	txid1071775	Chlamydia trachomatis L2b/LST	3549173	4012048
3549387	txid1071753	Chlamydia trachomatis A/363	3549173	4012035
3549388	txid1071754	Chlamydia trachomatis A/5291	3549173	4012036
3549389	txid1071755	Chlamydia trachomatis A/7249	3549173	4012037
3549390	txid1071756	Chlamydia trachomatis D/SotonD1	3549173	4012029
3549391	txid1071757	Chlamydia trachomatis D/SotonD5	3549173	4012030
3549392	txid1071758	Chlamydia trachomatis D/SotonD6	3549173	4012031
3549393	txid1071759	Chlamydia trachomatis E/SW3	3549173	4012066
3549394	txid1260223	Chlamydia trachomatis IU888	3549173	4012082
3549395	txid1260222	Chlamydia trachomatis IU824	3549173	4012081
3549396	txid1071776	Chlamydia trachomatis L2b/CV204	3549173	4012049
3549397	txid907965	Encephalitozoon hellem ATCC 50504	3549398	3786109
3549398	txid27973	Encephalitozoon hellem	3549346	
3549399	txid1071777	Chlamydia trachomatis L2b/795	3549173	4012057
3549400	txid1071778	Chlamydia trachomatis L2b/Ams1	3549173	4012050
3549401	txid1071779	Chlamydia trachomatis L2b/Ams2	3549173	4012051
3549402	txid1071780	Chlamydia trachomatis L2b/Ams3	3549173	4012052
3549403	txid1071781	Chlamydia trachomatis L2b/Ams4	3549173	4012053
3549404	txid1071782	Chlamydia trachomatis L2b/Ams5	3549173	4012054
3549405	txid1071783	Chlamydia trachomatis L3/404/LN	3549173	4012060
